PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
  26.413    1575     6311.1      827.4   0.000   0.000   0.000   0.000    0.167
  26.429    1576     6311.1      827.6   0.001   0.001   0.000   0.000    0.108
  26.446    1577     6311.1      827.6   0.139   0.139   0.000   0.000    0.112
  26.462    1578     6311.5      827.5   0.019   0.019   0.000   0.000    0.101
  26.479    1579     6311.5      827.6   0.000   0.000   0.000   0.000    0.101
  26.496    1580     6311.6      827.6   0.000   0.000   0.000   0.000    0.099
  26.513    1581     6311.7      827.7   0.000   0.000   0.000   0.000    0.103
  26.530    1582     6312.0      827.6   0.000   0.000   0.000   0.000    0.104
  26.547    1583     6312.1      827.3   0.000   0.000   0.000   0.000    0.104
  26.564    1584     6312.4      827.2   0.000   0.000   0.000   0.000    0.104
  26.581    1585     6312.7      827.2   0.000   0.000   0.000   0.000    0.115
  26.597    1586     6312.7      827.1   0.281   0.281   0.000   0.000    0.109
  26.614    1587     6312.5      827.0   0.138   0.138   0.000   0.000    0.115
  26.631    1588     6313.0      827.2   0.000   0.000   0.000   0.000    0.096
  26.650    1589     6313.2      827.1   0.000   0.000   0.000   0.000    0.092
  26.666    1590     6313.6      827.1   0.029   0.029   0.000   0.000    0.092
  26.683    1591     6313.6      827.3   0.020   0.020   0.000   0.000    0.106
  26.701    1592     6313.9      827.4   0.000   0.000   0.000   0.000    0.099
  26.718    1593     6314.3      827.3   0.022   0.022   0.000   0.000    0.109
  26.734    1594     6314.4      827.3   0.002   0.002   0.000   0.000    0.102
  26.751    1595     6314.8      827.3   0.000   0.000   0.000   0.000    0.101
  26.768    1596     6314.7      827.3   0.021   0.021   0.000   0.000    0.103
  26.785    1597     6314.9      827.4   0.000   0.000   0.000   0.000    0.140
  26.802    1598     6315.4      826.9   0.000   0.000   0.000   0.000    0.099
  26.819    1599     6315.7      826.9   0.000   0.000   0.000   0.000    0.098
  26.836    1600     6315.8      826.9   0.000   0.000   0.000   0.000    0.089
  26.853    1601     6316.0      826.7   0.000   0.000   0.000   0.000    0.089
  26.870    1602     6316.0      826.5   0.000   0.000   0.000   0.000    0.091
  26.886    1603     6316.1      826.5   0.000   0.000   0.000   0.000    0.089
  26.903    1604     6316.2      826.3   0.001   0.001   0.000   0.000    0.089
  26.920    1605     6316.4      826.4   0.000   0.000   0.000   0.000    0.106
  26.937    1606     6316.4      826.4   0.000   0.000   0.000   0.000    0.101
  26.954    1607     6316.7      826.6   0.000   0.000   0.000   0.000    0.097
  26.972    1608     6316.6      826.6   0.119   0.119   0.000   0.000    0.114
  26.989    1609     6316.7      826.6   0.020   0.020   0.000   0.000    0.103
  27.006    1610     6317.1      826.5   0.000   0.000   0.000   0.000    0.100
  27.024    1611     6317.1      826.3   0.000   0.000   0.000   0.000    0.101
  27.040    1612     6317.1      826.4   0.000   0.000   0.000   0.000    0.093
  27.057    1613     6317.1      826.3   0.000   0.000   0.000   0.000    0.094
  27.074    1614     6317.3      826.1   0.000   0.000   0.000   0.000    0.145
  27.091    1615     6317.4      826.1   0.018   0.018   0.000   0.000    0.099
  27.108    1616     6317.5      826.1   0.000   0.000   0.000   0.000    0.153
  27.126    1617     6317.9      826.3   0.123   0.123   0.000   0.000    0.119
  27.142    1618     6318.0      826.3   0.000   0.000   0.000   0.000    0.115
  27.159    1619     6318.1      826.3   0.002   0.002   0.000   0.000    0.105
  27.178    1620     6318.0      825.8   0.000   0.000   0.000   0.000    0.104
  27.194    1621     6318.1      825.8   0.122   0.122   0.000   0.000    0.100
  27.211    1622     6318.2      825.8   0.126   0.126   0.000   0.000    0.101
  27.228    1623     6318.1      825.8   0.000   0.000   0.000   0.000    0.107
  27.244    1624     6318.2      825.8   0.001   0.001   0.000   0.000    0.110
  27.262    1625     6318.2      825.8   0.142   0.142   0.000   0.000    0.103
  27.278    1626     6318.1      825.8   0.000   0.000   0.000   0.000    0.107
  27.297    1627     6317.9      825.6   0.000   0.000   0.000   0.000    0.101
  27.313    1628     6317.5      825.7   0.294   0.294   0.000   0.000    0.103
  27.330    1629     6317.7      825.7   0.000   0.000   0.000   0.000    0.104
  27.347    1630     6317.8      825.6   0.310   0.310   0.000   0.000    0.100
  27.364    1631     6317.8      825.6   0.310   0.310   0.000   0.000    0.099
  27.382    1632     6317.6      825.7   0.001   0.001   0.000   0.000    0.103
  27.398    1633     6317.2      825.9   0.122   0.122   0.000   0.000    0.105
  27.415    1634     6317.1      826.2   0.000   0.000   0.000   0.000    0.108
  27.434    1635     6317.3      826.0   0.023   0.023   0.000   0.000    0.102
  27.450    1636     6317.4      826.3   0.001   0.001   0.000   0.000    0.118
  27.469    1637     6317.7      826.3   0.000   0.000   0.000   0.000    0.113
  27.484    1638     6317.8      826.5   0.000   0.000   0.000   0.000    0.102
  27.501    1639     6318.2      826.6   0.305   0.305   0.000   0.000    0.101
  27.518    1640     6318.6      826.5   0.137   0.137   0.000   0.000    0.105
  27.534    1641     6318.7      826.6   0.000   0.000   0.000   0.000    0.102
  27.551    1642     6318.9      826.6   0.000   0.000   0.000   0.000    0.100
  27.567    1643     6319.6      826.7   0.298   0.298   0.000   0.000    0.118
  27.584    1644     6319.6      826.9   0.121   0.121   0.000   0.000    0.134
  27.601    1645     6319.5      827.1   0.123   0.123   0.000   0.000    0.114
  27.618    1646     6319.7      827.2   0.307   0.307   0.000   0.000    0.104
  27.635    1647     6319.8      827.4   0.000   0.000   0.000   0.000    0.094
  27.652    1648     6320.2      827.7   0.000   0.000   0.000   0.000    0.091
  27.669    1649     6320.2      827.6   0.000   0.000   0.000   0.000    0.096
  27.685    1650     6320.8      827.7   0.024   0.024   0.000   0.000    0.093
  27.701    1651     6321.0      827.4   0.000   0.000   0.000   0.000    0.105
  27.718    1652     6320.8      827.4   0.152   0.152   0.000   0.000    0.117
  27.738    1653     6320.7      827.7   0.151   0.151   0.000   0.000    0.109
  27.755    1654     6321.0      827.7   0.000   0.000   0.000   0.000    0.106
  27.772    1655     6321.3      827.9   0.000   0.000   0.000   0.000    0.105
  27.790    1656     6321.5      827.8   0.000   0.000   0.000   0.000    0.099
  27.806    1657     6321.5      827.5   0.155   0.155   0.000   0.000    0.100
  27.825    1658     6321.4      827.7   0.000   0.000   0.000   0.000    0.108
  27.841    1659     6321.3      827.8   0.000   0.000   0.000   0.000    0.093
  27.857    1660     6321.3      828.0   0.000   0.000   0.000   0.000    0.096
  27.874    1661     6321.3      828.3   0.002   0.002   0.000   0.000    0.097
  27.891    1662     6321.5      828.3   0.000   0.000   0.000   0.000    0.093
  27.908    1663     6321.4      828.2   0.092   0.092   0.000   0.000    0.092
  27.924    1664     6321.3      828.5   0.014   0.014   0.000   0.000    0.110
  27.941    1665     6321.4      828.6   0.000   0.000   0.000   0.000    0.102
  27.957    1666     6321.3      828.4   0.017   0.017   0.000   0.000    0.100
  27.976    1667     6321.4      828.3   0.000   0.000   0.000   0.000    0.101
  27.994    1668     6321.6      828.3   0.000   0.000   0.000   0.000    0.100
  28.010    1669     6321.7      828.5   0.000   0.000   0.000   0.000    0.101
  28.027    1670     6322.0      828.3   0.307   0.307   0.000   0.000    0.100
  28.044    1671     6321.8      828.3   0.000   0.000   0.000   0.000    0.100
  28.061    1672     6321.9      828.3   0.318   0.318   0.000   0.000    0.099
  28.078    1673     6322.0      828.4   0.029   0.029   0.000   0.000    0.100
  28.094    1674     6322.1      828.7   0.000   0.000   0.000   0.000    0.101
  28.113    1675     6322.3      828.8   0.000   0.000   0.000   0.000    0.101
  28.129    1676     6322.6      828.9   0.000   0.000   0.000   0.000    0.107
  28.146    1677     6322.9      829.0   0.312   0.312   0.000   0.000    0.099
  28.163    1678     6323.1      829.1   0.032   0.032   0.000   0.000    0.097
  28.179    1679     6323.1      829.0   0.000   0.000   0.000   0.000    0.106
  28.196    1680     6323.0      829.2   0.003   0.003   0.000   0.000    0.100
  28.213    1681     6323.3      829.0   0.268   0.268   0.000   0.000    0.100
  28.229    1682     6323.1      829.1   0.158   0.158   0.000   0.000    0.101
  28.246    1683     6323.2      828.7   0.000   0.000   0.000   0.000    0.091
  28.263    1684     6323.2      828.7   0.000   0.000   0.000   0.000    0.131
  28.280    1685     6323.4      828.5   0.087   0.087   0.000   0.000    0.094
  28.297    1686     6323.5      828.1   0.000   0.000   0.000   0.000    0.090
  28.314    1687     6323.5      828.1   0.014   0.014   0.000   0.000    0.088
  28.332    1688     6323.4      828.0   0.000   0.000   0.000   0.000    0.109
  28.349    1689     6323.4      828.1   0.000   0.000   0.000   0.000    0.102
  28.365    1690     6323.3      828.3   0.000   0.000   0.000   0.000    0.100
  28.382    1691     6323.3      827.9   0.104   0.104   0.000   0.000    0.103
  28.401    1692     6323.4      827.8   0.000   0.000   0.000   0.000    0.103
  28.417    1693     6323.8      827.7   0.027   0.027   0.000   0.000    0.104
  28.434    1694     6324.2      827.7   0.136   0.136   0.000   0.000    0.103
  28.451    1695     6324.0      827.6   0.278   0.278   0.000   0.000    0.118
  28.468    1696     6324.1      827.5   0.000   0.000   0.000   0.000    0.110
  28.485    1697     6323.9      827.6   0.003   0.003   0.000   0.000    0.103
  28.501    1698     6324.0      827.7   0.282   0.282   0.000   0.000    0.101
  28.518    1699     6324.2      827.7   0.002   0.002   0.000   0.000    0.102
  28.535    1700     6324.1      827.5   0.000   0.000   0.000   0.000    0.099
  28.552    1701     6324.5      827.6   0.027   0.027   0.000   0.000    0.148
  28.569    1702     6324.5      827.7   0.000   0.000   0.000   0.000    0.119
  28.586    1703     6324.7      827.9   0.003   0.003   0.000   0.000    0.136
  28.604    1704     6325.1      827.8   0.140   0.140   0.000   0.000    0.110
  28.621    1705     6325.3      827.7   0.001   0.001   0.000   0.000    0.105
  28.637    1706     6325.2      827.5   0.000   0.000   0.000   0.000    0.095
  28.654    1707     6325.0      827.6   0.000   0.000   0.000   0.000    0.093
  28.673    1708     6325.0      827.6   0.015   0.015   0.000   0.000    0.101
  28.689    1709     6325.0      827.2   0.001   0.001   0.000   0.000    0.094
  28.708    1710     6324.8      827.2   0.139   0.139   0.000   0.000    0.090
  28.724    1711     6325.1      827.2   0.135   0.135   0.000   0.000    0.124
  28.741    1712     6325.5      827.0   0.286   0.286   0.000   0.000    0.109
  28.757    1713     6325.6      826.7   0.314   0.314   0.000   0.000    0.105
  28.774    1714     6325.9      826.6   0.290   0.290   0.000   0.000    0.102
  28.791    1715     6326.2      826.4   0.000   0.000   0.000   0.000    0.102
  28.808    1716     6326.0      826.4   0.152   0.152   0.000   0.000    0.100
  28.825    1717     6326.3      826.5   0.000   0.000   0.000   0.000    0.096
  28.841    1718     6326.5      826.2   0.000   0.000   0.000   0.000    0.091
  28.858    1719     6326.9      826.1   0.124   0.124   0.000   0.000    0.088
  28.875    1720     6327.0      826.2   0.024   0.024   0.000   0.000    0.090
  28.893    1721     6327.3      826.0   0.309   0.309   0.000   0.000    0.090
  28.909    1722     6327.6      826.1   0.145   0.145   0.000   0.000    0.091
  28.926    1723     6327.8      826.0   0.000   0.000   0.000   0.000    0.111
  28.943    1724     6327.7      826.2   0.000   0.000   0.000   0.000    0.103
  28.962    1725     6328.1      826.2   0.018   0.018   0.000   0.000    0.103
  28.978    1726     6328.5      826.1   0.000   0.000   0.000   0.000    0.103
  28.995    1727     6328.6      826.1   0.130   0.130   0.000   0.000    0.100
  29.012    1728     6328.7      826.1   0.150   0.150   0.000   0.000    0.100
  29.028    1729     6328.7      826.1   0.152   0.152   0.000   0.000    0.102
  29.044    1730     6328.8      826.2   0.000   0.000   0.000   0.000    0.099
  29.061    1731     6329.0      826.3   0.026   0.026   0.000   0.000    0.112
  29.078    1732     6329.1      826.4   0.000   0.000   0.000   0.000    0.104
  29.097    1733     6329.5      826.5   0.000   0.000   0.000   0.000    0.102
  29.113    1734     6329.3      826.6   0.015   0.015   0.000   0.000    0.102
  29.130    1735     6329.5      826.5   0.000   0.000   0.000   0.000    0.102
  29.147    1736     6329.9      826.3   0.000   0.000   0.000   0.000    0.099
  29.164    1737     6330.0      826.4   0.016   0.016   0.000   0.000    0.100
  29.182    1738     6330.3      826.1   0.000   0.000   0.000   0.000    0.100
  29.198    1739     6330.6      825.9   0.000   0.000   0.000   0.000    0.098
  29.214    1740     6331.0      825.8   0.103   0.103   0.000   0.000    0.098
  29.231    1741     6331.1      825.8   0.026   0.026   0.000   0.000    0.101
  29.248    1742     6331.2      825.6   0.026   0.026   0.000   0.000    0.098
  29.266    1743     6331.6      825.2   0.000   0.000   0.000   0.000    0.129
  29.282    1744     6332.1      825.0   0.000   0.000   0.000   0.000    0.103
  29.299    1745     6332.2      824.9   0.296   0.296   0.000   0.000    0.107
  29.319    1746     6332.4      824.6   0.001   0.001   0.000   0.000    0.112
  29.338    1747     6332.5      824.3   0.023   0.023   0.000   0.000    0.106
  29.355    1748     6332.8      824.0   0.000   0.000   0.000   0.000    0.149
  29.372    1749     6333.0      824.2   0.021   0.021   0.000   0.000    0.122
  29.389    1750     6333.5      824.0   0.300   0.300   0.000   0.000    0.110
  29.405    1751     6333.5      823.8   0.000   0.000   0.000   0.000    0.103
  29.424    1752     6333.5      823.8   0.000   0.000   0.000   0.000    0.151
  29.441    1753     6334.1      823.8   0.299   0.299   0.000   0.000    0.113
  29.458    1754     6334.4      823.7   0.134   0.134   0.000   0.000    0.128
  29.476    1755     6333.9      823.3   0.012   0.000   0.012   0.000    0.110
  29.493    1756     6333.4      823.2   0.000   0.000   0.000   0.000    0.115
  29.510    1757     6333.5      823.3   0.019   0.019   0.000   0.000    0.102
  29.526    1758     6333.8      823.2   0.305   0.305   0.000   0.000    0.107
  29.545    1759     6333.9      823.3   0.111   0.111   0.000   0.000    0.103
  29.561    1760     6333.7      823.3   0.000   0.000   0.000   0.000    0.103
  29.581    1761     6333.8      823.3   0.299   0.299   0.000   0.000    0.122
  29.598    1762     6334.0      823.4   0.000   0.000   0.000   0.000    0.185
  29.616    1763     6334.4      823.4   0.000   0.000   0.000   0.000    0.119
  29.636    1764     6334.5      823.3   0.000   0.000   0.000   0.000    0.120
  29.654    1765     6334.6      823.4   0.020   0.020   0.000   0.000    0.106
  29.671    1766     6334.6      823.3   0.000   0.000   0.000   0.000    0.107
  29.689    1767     6334.9      822.9   0.000   0.000   0.000   0.000    0.105
  29.706    1768     6335.0      822.9   0.000   0.000   0.000   0.000    0.100
  29.724    1769     6335.2      823.0   0.000   0.000   0.000   0.000    0.102
  29.742    1770     6335.2      823.1   0.299   0.299   0.000   0.000    0.103
  29.758    1771     6335.1      823.0   0.021   0.021   0.000   0.000    0.120
  29.777    1772     6335.1      823.0   0.000   0.000   0.000   0.000    0.114
  29.794    1773     6335.0      823.1   0.134   0.134   0.000   0.000    0.105
  29.811    1774     6335.0      823.0   0.000   0.000   0.000   0.000    0.100
  29.827    1775     6335.3      823.0   0.000   0.000   0.000   0.000    0.104
  29.844    1776     6335.4      822.9   0.139   0.139   0.000   0.000    0.109
  29.861    1777     6335.5      823.1   0.130   0.130   0.000   0.000    0.095
  29.878    1778     6335.6      823.0   0.021   0.021   0.000   0.000    0.092
  29.895    1779     6336.1      823.0   0.000   0.000   0.000   0.000    0.093
  29.912    1780     6336.3      823.0   0.000   0.000   0.000   0.000    0.107
  29.929    1781     6336.8      822.9   0.110   0.110   0.000   0.000    0.090
  29.946    1782     6336.9      823.0   0.000   0.000   0.000   0.000    0.093
  29.962    1783     6337.1      822.8   0.002   0.002   0.000   0.000    0.104
  29.981    1784     6337.6      822.8   0.127   0.127   0.000   0.000    0.106
  30.000    1785     6337.5      822.6   0.000   0.000   0.000   0.000    0.130
  30.016    1786     6337.7      822.4   0.000   0.000   0.000   0.000    0.097
  30.034    1787     6337.7      822.3   0.138   0.138   0.000   0.000    0.103
  30.051    1788     6337.8      822.1   0.280   0.280   0.000   0.000    0.127
  30.068    1789     6337.9      821.9   0.124   0.124   0.000   0.000    0.157
  30.086    1790     6338.1      821.8   0.030   0.030   0.000   0.000    0.125
  30.102    1791     6338.4      821.8   0.001   0.001   0.000   0.000    0.107
  30.121    1792     6338.6      821.5   0.292   0.292   0.000   0.000    0.124
  30.137    1793     6338.5      821.5   0.000   0.000   0.000   0.000    0.143
  30.154    1794     6338.6      821.2   0.000   0.000   0.000   0.000    0.112
  30.172    1795     6338.5      821.3   0.000   0.000   0.000   0.000    0.099
  30.189    1796     6338.2      821.5   0.291   0.291   0.000   0.000    0.099
  30.205    1797     6338.2      821.3   0.000   0.000   0.000   0.000    0.092
  30.224    1798     6338.3      821.2   0.001   0.001   0.000   0.000    0.090
  30.242    1799     6338.5      821.0   0.000   0.000   0.000   0.000    0.090
  30.258    1800     6338.5      821.0   0.016   0.016   0.000   0.000    0.092
  30.275    1801     6338.8      821.1   0.155   0.155   0.000   0.000    0.103
  30.292    1802     6338.8      821.2   0.017   0.017   0.000   0.000    0.102
  30.309    1803     6339.0      821.0   0.000   0.000   0.000   0.000    0.104
  30.325    1804     6339.3      820.8   0.001   0.001   0.000   0.000    0.107
  30.342    1805     6339.3      820.5   0.016   0.016   0.000   0.000    0.100
  30.359    1806     6339.1      820.1   0.000   0.000   0.000   0.000    0.123
  30.375    1807     6339.4      820.3   0.000   0.000   0.000   0.000    0.110
  30.392    1808     6339.5      820.4   0.000   0.000   0.000   0.000    0.108
  30.409    1809     6340.0      820.5   0.278   0.278   0.000   0.000    0.102
  30.426    1810     6340.2      820.4   0.158   0.158   0.000   0.000    0.102
  30.443    1811     6340.2      820.3   0.000   0.000   0.000   0.000    0.117
  30.460    1812     6340.2      820.6   0.000   0.000   0.000   0.000    0.110
  30.476    1813     6340.3      820.4   0.027   0.027   0.000   0.000    0.104
  30.493    1814     6340.4      820.3   0.027   0.027   0.000   0.000    0.095
  30.510    1815     6340.2      820.4   0.284   0.284   0.000   0.000    0.090
  30.527    1816     6340.4      820.5   0.000   0.000   0.000   0.000    0.094
  30.544    1817     6340.4      820.4   0.000   0.000   0.000   0.000    0.089
  30.561    1818     6340.6      820.4   0.266   0.266   0.000   0.000    0.093
  30.578    1819     6340.7      820.6   0.000   0.000   0.000   0.000    0.122
  30.595    1820     6340.6      820.6   0.000   0.000   0.000   0.000    0.106
  30.613    1821     6340.8      820.9   0.000   0.000   0.000   0.000    0.104
  30.629    1822     6340.9      821.1   0.102   0.102   0.000   0.000    0.109
  30.646    1823     6341.2      821.0   0.118   0.118   0.000   0.000    0.101
  30.665    1824     6341.4      821.1   0.000   0.000   0.000   0.000    0.102
  30.681    1825     6341.4      821.1   0.293   0.293   0.000   0.000    0.116
  30.698    1826     6341.3      821.2   0.107   0.107   0.000   0.000    0.109
  30.715    1827     6341.1      821.2   0.000   0.000   0.000   0.000    0.103
  30.733    1828     6340.9      821.1   0.000   0.000   0.000   0.000    0.106
  30.749    1829     6341.0      821.3   0.105   0.105   0.000   0.000    0.104
  30.766    1830     6341.1      821.0   0.000   0.000   0.000   0.000    0.100
  30.783    1831     6341.3      821.2   0.000   0.000   0.000   0.000    0.165
  30.800    1832     6341.2      821.3   0.108   0.108   0.000   0.000    0.108
  30.817    1833     6341.3      821.0   0.000   0.000   0.000   0.000    0.103
  30.834    1834     6341.3      821.0   0.000   0.000   0.000   0.000    0.101
  30.851    1835     6341.4      821.0   0.001   0.001   0.000   0.000    0.101
  30.868    1836     6341.7      821.0   0.000   0.000   0.000   0.000    0.104
  30.884    1837     6341.6      821.0   0.018   0.018   0.000   0.000    0.103
  30.901    1838     6341.7      820.9   0.000   0.000   0.000   0.000    0.102
  30.918    1839     6341.6      820.9   0.018   0.018   0.000   0.000    0.097
  30.935    1840     6341.5      820.8   0.000   0.000   0.000   0.000    0.102
  30.952    1841     6341.5      820.8   0.000   0.000   0.000   0.000    0.100
  30.969    1842     6341.4      820.7   0.000   0.000   0.000   0.000    0.101
  30.987    1843     6341.6      820.5   0.000   0.000   0.000   0.000    0.147
  31.004    1844     6341.4      820.5   0.002   0.002   0.000   0.000    0.111
  31.022    1845     6341.4      820.7   0.000   0.000   0.000   0.000    0.109
  31.041    1846     6341.3      820.7   0.000   0.000   0.000   0.000    0.108
  31.060    1847     6341.2      820.9   0.000   0.000   0.000   0.000    0.102
  31.076    1848     6341.2      820.9   0.017   0.017   0.000   0.000    0.100
  31.093    1849     6341.5      821.0   0.000   0.000   0.000   0.000    0.109
  31.110    1850     6341.3      820.7   0.000   0.000   0.000   0.000    0.100
  31.128    1851     6341.5      820.5   0.000   0.000   0.000   0.000    0.144
  31.144    1852     6341.4      820.5   0.000   0.000   0.000   0.000    0.111
  31.161    1853     6341.3      820.6   0.132   0.132   0.000   0.000    0.105
  31.178    1854     6341.3      820.2   0.000   0.000   0.000   0.000    0.102
  31.196    1855     6341.2      820.3   0.115   0.115   0.000   0.000    0.091
  31.213    1856     6341.2      820.5   0.000   0.000   0.000   0.000    0.090
  31.230    1857     6341.1      820.4   0.000   0.000   0.000   0.000    0.092
  31.246    1858     6341.0      820.1   0.134   0.134   0.000   0.000    0.090
  31.263    1859     6341.0      820.4   0.028   0.028   0.000   0.000    0.092
  31.280    1860     6341.2      820.6   0.000   0.000   0.000   0.000    0.112
  31.297    1861     6341.3      820.6   0.000   0.000   0.000   0.000    0.104
  31.314    1862     6341.6      820.5   0.135   0.135   0.000   0.000    0.168
  31.332    1863     6342.0      820.5   0.136   0.136   0.000   0.000    0.112
  31.349    1864     6342.0      820.3   0.000   0.000   0.000   0.000    0.313
  31.366    1865     6342.3      820.0   0.000   0.000   0.000   0.000    0.138
  31.382    1866     6342.1      819.8   0.153   0.153   0.000   0.000    0.113
  31.401    1867     6342.7      820.1   0.000   0.000   0.000   0.000    0.136
  31.417    1868     6342.8      820.1   0.267   0.267   0.000   0.000    0.123
  31.434    1869     6343.2      820.0   0.028   0.028   0.000   0.000    0.099
  31.454    1870     6343.4      820.1   0.000   0.000   0.000   0.000    0.111
  31.471    1871     6343.5      820.1   0.001   0.001   0.000   0.000    0.096
  31.487    1872     6343.6      819.9   0.100   0.100   0.000   0.000    0.138
  31.504    1873     6343.6      820.1   0.285   0.285   0.000   0.000    0.121
  31.523    1874     6343.7      820.1   0.002   0.002   0.000   0.000    0.110
  31.539    1875     6344.0      820.4   0.016   0.016   0.000   0.000    0.111
  31.556    1876     6343.9      820.6   0.001   0.001   0.000   0.000    0.101
  31.573    1877     6344.2      820.7   0.001   0.001   0.000   0.000    0.147
  31.590    1878     6344.1      820.7   0.023   0.023   0.000   0.000    0.127
  31.607    1879     6344.1      820.8   0.018   0.018   0.000   0.000    0.105
  31.623    1880     6344.1      820.8   0.001   0.001   0.000   0.000    0.129
  31.642    1881     6344.3      821.1   0.000   0.000   0.000   0.000    0.119
  31.658    1882     6344.4      821.1   0.000   0.000   0.000   0.000    0.113
  31.675    1883     6344.6      821.1   0.000   0.000   0.000   0.000    0.110
  31.691    1884     6344.4      821.1   0.001   0.001   0.000   0.000    0.121
  31.710    1885     6344.3      821.0   0.000   0.000   0.000   0.000    0.106
  31.726    1886     6344.3      820.8   0.019   0.019   0.000   0.000    0.109
  31.743    1887     6344.5      820.5   0.000   0.000   0.000   0.000    0.104
  31.759    1888     6344.6      820.5   0.000   0.000   0.000   0.000    0.102
  31.776    1889     6344.4      820.5   0.000   0.000   0.000   0.000    0.111
  31.795    1890     6344.1      820.5   0.000   0.000   0.000   0.000    0.095
  31.811    1891     6344.1      820.3   0.000   0.000   0.000   0.000    0.090
  31.830    1892     6344.1      820.2   0.310   0.310   0.000   0.000    0.094
  31.846    1893     6344.0      820.2   0.130   0.130   0.000   0.000    0.088
  31.864    1894     6344.1      820.0   0.017   0.017   0.000   0.000    0.088
  31.880    1895     6344.2      820.3   0.100   0.100   0.000   0.000    0.109
  31.897    1896     6344.3      820.4   0.000   0.000   0.000   0.000    0.101
  31.914    1897     6344.4      820.5   0.274   0.274   0.000   0.000    0.099
  31.931    1898     6344.7      820.5   0.000   0.000   0.000   0.000    0.105
  31.951    1899     6344.9      820.3   0.000   0.000   0.000   0.000    0.098
  31.968    1900     6344.7      820.1   0.000   0.000   0.000   0.000    0.104
  31.986    1901     6344.8      820.2   0.000   0.000   0.000   0.000    0.108
  32.002    1902     6344.8      820.2   0.104   0.104   0.000   0.000    0.094
  32.019    1903     6344.7      820.3   0.000   0.000   0.000   0.000    0.098
  32.036    1904     6344.5      820.4   0.293   0.293   0.000   0.000    0.096
  32.053    1905     6344.3      820.4   0.000   0.000   0.000   0.000    0.094
  32.070    1906     6344.3      820.5   0.000   0.000   0.000   0.000    0.091
  32.087    1907     6344.3      820.6   0.000   0.000   0.000   0.000    0.107
  32.104    1908     6343.8      820.3   0.000   0.000   0.000   0.000    0.100
  32.122    1909     6343.2      820.4   0.000   0.000   0.000   0.000    0.100
  32.140    1910     6343.0      820.2   0.104   0.104   0.000   0.000    0.102
  32.158    1911     6342.8      820.3   0.102   0.102   0.000   0.000    0.098
  32.174    1912     6342.2      820.5   0.309   0.309   0.000   0.000    0.098
  32.191    1913     6341.8      820.7   0.000   0.000   0.000   0.000    0.102
  32.208    1914     6341.7      820.7   0.001   0.001   0.000   0.000    0.106
  32.225    1915     6341.5      820.8   0.018   0.018   0.000   0.000    0.101
  32.242    1916     6341.6      820.6   0.118   0.118   0.000   0.000    0.098
  32.258    1917     6341.4      820.6   0.000   0.000   0.000   0.000    0.100
  32.277    1918     6341.3      821.0   0.000   0.000   0.000   0.000    0.101
  32.293    1919     6341.0      821.3   0.000   0.000   0.000   0.000    0.099
  32.312    1920     6341.0      821.4   0.000   0.000   0.000   0.000    0.097
  32.328    1921     6340.8      821.5   0.111   0.111   0.000   0.000    0.100
  32.346    1922     6340.6      821.4   0.000   0.000   0.000   0.000    0.097
  32.364    1923     6340.3      821.2   0.000   0.000   0.000   0.000    0.155
  32.380    1924     6340.5      821.5   0.000   0.000   0.000   0.000    0.113
  32.397    1925     6340.4      821.3   0.000   0.000   0.000   0.000    0.105
  32.413    1926     6340.2      821.0   0.000   0.000   0.000   0.000    0.096
  32.430    1927     6340.0      820.9   0.104   0.104   0.000   0.000    0.137
  32.447    1928     6339.5      820.9   0.000   0.000   0.000   0.000    0.118
  32.464    1929     6339.2      821.0   0.147   0.147   0.000   0.000    0.098
  32.481    1930     6339.0      821.3   0.000   0.000   0.000   0.000    0.146
  32.498    1931     6338.8      821.3   0.105   0.105   0.000   0.000    0.101
  32.516    1932     6338.7      821.3   0.129   0.129   0.000   0.000    0.101
  32.532    1933     6338.8      821.3   0.000   0.000   0.000   0.000    0.107
  32.549    1934     6338.5      821.4   0.002   0.002   0.000   0.000    0.103
  32.568    1935     6338.3      821.5   0.000   0.000   0.000   0.000    0.097
  32.584    1936     6338.3      821.1   0.311   0.311   0.000   0.000    0.115
  32.601    1937     6338.0      821.0   0.119   0.119   0.000   0.000    0.095
  32.619    1938     6337.6      821.0   0.000   0.000   0.000   0.000    0.103
  32.635    1939     6337.2      821.2   0.025   0.025   0.000   0.000    0.097
  32.654    1940     6336.8      821.2   0.148   0.148   0.000   0.000    0.098
  32.672    1941     6336.5      821.2   0.000   0.000   0.000   0.000    0.119
  32.688    1942     6336.3      821.2   0.001   0.001   0.000   0.000    0.111
