EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
  22.455    1334     6528.6      887.5    0.070
  22.471    1335     6536.5      889.2    0.106
  22.487    1336     6534.3      890.2    0.079
  22.504    1337     6532.8      890.1    0.078
  22.524    1338     6531.3      890.2    0.073
  22.542    1339     6529.9      891.1    0.111
  22.560    1340     6528.5      891.5    0.093
  22.578    1341     6527.0      891.3    0.077
  22.597    1342     6525.4      891.5    0.106
  22.613    1343     6524.4      892.2    0.079
  22.631    1344     6522.8      892.0    0.070
  22.647    1345     6521.7      892.9    0.065
  22.664    1346     6520.6      893.9    0.093
  22.681    1347     6518.6      893.7    0.062
  22.698    1348     6516.5      893.9    0.068
  22.715    1349     6514.8      894.3    0.085
  22.734    1350     6513.3      894.9    0.074
  22.749    1351     6511.5      895.6    0.076
  22.766    1352     6510.3      895.8    0.072
  22.784    1353     6508.5      896.6    0.071
  22.800    1354     6507.8      896.3    0.076
  22.817    1355     6506.5      896.7    0.071
  22.836    1356     6505.0      897.0    0.069
  22.854    1357     6503.2      897.9    0.072
  22.876    1358     6501.5      898.7    0.071
  22.892    1359     6501.1      898.0    0.103
  22.909    1360     6499.6      898.0    0.100
  22.929    1361     6498.1      898.0    0.078
  22.946    1362     6497.1      898.0    0.076
  22.964    1363     6495.4      897.1    0.097
  22.982    1364     6493.9      896.9    0.098
  22.998    1365     6493.3      896.0    0.082
  23.016    1366     6492.8      896.4    0.079
  23.032    1367     6491.8      896.1    0.085
  23.052    1368     6491.1      896.3    0.077
  23.069    1369     6490.8      896.4    0.074
  23.087    1370     6489.6      896.5    0.065
  23.106    1371     6489.1      897.3    0.077
  23.123    1372     6489.2      897.0    0.070
  23.142    1373     6489.1      897.0    0.071
  23.160    1374     6489.2      897.4    0.071
  23.178    1375     6488.9      898.3    0.070
  23.198    1376     6488.0      898.9    0.070
  23.216    1377     6487.5      899.6    0.074
  23.232    1378     6486.7      900.8    0.069
  23.249    1379     6486.8      901.9    0.071
  23.266    1380     6486.3      902.1    0.072
  23.282    1381     6486.4      901.6    0.070
  23.302    1382     6487.1      901.3    0.114
  23.317    1383     6486.4      901.3    0.086
  23.334    1384     6486.1      901.9    0.077
  23.351    1385     6485.6      902.1    0.077
  23.368    1386     6485.5      901.8    0.104
  23.385    1387     6486.1      902.4    0.098
  23.403    1388     6485.2      901.9    0.129
  23.423    1389     6484.2      901.3    0.121
  23.439    1390     6484.5      901.5    0.074
  23.461    1391     6484.8      902.1    0.075
  23.479    1392     6485.5      902.4    0.072
  23.495    1393     6485.2      902.4    0.070
  23.512    1394     6485.6      902.4    0.074
  23.529    1395     6486.1      903.0    0.071
  23.546    1396     6485.7      903.2    0.085
  23.562    1397     6486.1      903.3    0.080
  23.579    1398     6486.6      903.7    0.083
  23.596    1399     6486.3      903.7    0.072
  23.613    1400     6486.8      903.4    0.075
  23.629    1401     6487.2      903.5    0.072
  23.646    1402     6487.7      903.9    0.071
  23.662    1403     6488.5      904.1    0.069
  23.680    1404     6489.3      904.6    0.070
  23.697    1405     6490.5      904.4    0.070
  23.714    1406     6491.6      904.5    0.093
  23.732    1407     6492.0      904.3    0.092
  23.749    1408     6491.5      903.9    0.075
  23.766    1409     6492.4      904.0    0.076
  23.782    1410     6493.1      903.6    0.079
  23.799    1411     6492.4      903.7    0.074
  23.815    1412     6491.8      903.0    0.072
  23.833    1413     6491.5      902.6    0.062
  23.851    1414     6490.8      901.4    0.065
  23.869    1415     6492.0      901.6    0.076
  23.885    1416     6491.5      901.4    0.072
  23.902    1417     6490.7      900.4    0.071
  23.921    1418     6490.1      900.1    0.074
  23.940    1419     6489.2      899.6    0.070
  23.957    1420     6488.7      899.0    0.073
  23.977    1421     6488.2      898.6    0.071
  23.995    1422     6487.4      897.8    0.069
  24.011    1423     6486.3      897.7    0.073
  24.030    1424     6486.6      898.7    0.070
  24.047    1425     6487.1      899.1    0.083
  24.064    1426     6487.3      898.0    0.074
  24.081    1427     6486.6      898.3    0.077
  24.098    1428     6484.7      899.0    0.072
  24.116    1429     6483.1      898.9    0.074
  24.134    1430     6482.6      898.7    0.070
  24.150    1431     6481.1      899.1    0.071
  24.167    1432     6481.1      899.7    0.072
  24.184    1433     6480.5      899.6    0.073
  24.202    1434     6480.4      899.3    0.072
  24.220    1435     6479.4      899.2    0.074
  24.236    1436     6479.3      899.2    0.070
  24.253    1437     6483.3      900.4    0.073
  24.270    1438     6482.2      900.2    0.071
  24.286    1439     6481.4      900.0    0.074
  24.308    1440     6480.7      900.3    0.073
  24.325    1441     6480.6      899.9    0.071
  24.341    1442     6480.0      899.8    0.070
  24.360    1443     6479.5      899.4    0.073
  24.377    1444     6479.3      899.4    0.071
  24.394    1445     6479.1      898.9    0.069
  24.412    1446     6478.6      897.9    0.074
  24.429    1447     6478.3      897.5    0.114
  24.447    1448     6477.0      897.2    0.119
  24.465    1449     6477.5      898.0    0.082
  24.486    1450     6478.1      898.7    0.077
  24.503    1451     6477.0      899.4    0.081
  24.522    1452     6475.9      899.7    0.068
  24.541    1453     6474.8      899.8    0.079
  24.561    1454     6473.6      899.2    0.073
  24.579    1455     6473.1      899.4    0.068
  24.599    1456     6472.1      899.4    0.065
  24.619    1457     6471.3      899.2    0.077
  24.636    1458     6471.4      898.7    0.074
  24.654    1459     6471.1      898.7    0.076
  24.672    1460     6471.4      899.3    0.073
  24.691    1461     6472.0      898.9    0.109
  24.706    1462     6472.4      898.7    0.116
  24.725    1463     6471.5      898.3    0.081
  24.744    1464     6470.6      898.7    0.075
  24.764    1465     6469.5      898.3    0.090
  24.780    1466     6469.7      897.8    0.077
  24.798    1467     6469.1      896.7    0.074
  24.817    1468     6470.0      896.3    0.078
  24.837    1469     6471.0      896.6    0.071
  24.853    1470     6471.1      896.6    0.076
  24.872    1471     6471.7      896.6    0.076
  24.890    1472     6472.0      896.0    0.106
  24.907    1473     6472.4      896.6    0.082
  24.925    1474     6472.8      896.5    0.076
  24.942    1475     6473.1      896.0    0.071
  24.958    1476     6474.1      896.7    0.073
  24.975    1477     6473.3      897.1    0.072
  24.992    1478     6472.7      897.5    0.069
  25.011    1479     6472.1      897.9    0.074
  25.027    1480     6472.6      898.7    0.072
  25.044    1481     6472.0      898.8    0.072
  25.061    1482     6471.7      898.6    0.078
  25.077    1483     6471.6      899.5    0.112
  25.097    1484     6471.4      899.9    0.072
  25.117    1485     6471.1      899.9    0.074
  25.137    1486     6471.1      901.5    0.070
  25.154    1487     6472.1      901.1    0.069
  25.170    1488     6472.0      901.0    0.106
  25.189    1489     6471.2      900.7    0.071
  25.208    1490     6470.3      899.8    0.084
  25.226    1491     6469.5      900.2    0.072
  25.245    1492     6468.7      899.8    0.070
  25.263    1493     6468.0      900.4    0.089
  25.279    1494     6467.9      900.8    0.105
  25.299    1495     6467.8      901.2    0.080
  25.317    1496     6466.7      900.9    0.074
  25.334    1497     6466.6      900.5    0.072
  25.351    1498     6466.7      900.3    0.069
  25.369    1499     6466.9      900.5    0.071
  25.388    1500     6466.6      900.4    0.079
  25.408    1501     6466.1      900.0    0.075
  25.425    1502     6467.0      900.3    0.073
  25.445    1503     6467.3      900.1    0.071
  25.466    1504     6467.6      899.8    0.075
  25.486    1505     6467.8      899.5    0.071
  25.502    1506     6467.4      899.1    0.069
  25.519    1507     6467.3      899.2    0.071
  25.538    1508     6467.2      899.3    0.086
  25.556    1509     6467.4      899.5    0.078
  25.572    1510     6466.4      900.6    0.076
  25.590    1511     6465.7      899.9    0.073
  25.607    1512     6464.1      898.9    0.075
  25.623    1513     6464.9      898.6    0.075
  25.640    1514     6465.2      898.1    0.073
  25.657    1515     6464.8      897.2    0.075
  25.676    1516     6464.3      897.3    0.072
  25.694    1517     6463.1      897.4    0.069
  25.713    1518     6463.1      898.0    0.086
  25.729    1519     6462.3      899.0    0.072
  25.746    1520     6462.2      898.6    0.069
  25.765    1521     6463.2      898.8    0.074
  25.782    1522     6462.8      899.1    0.115
  25.800    1523     6462.6      899.4    0.085
  25.816    1524     6462.6      899.4    0.078
  25.833    1525     6461.2      899.5    0.074
  25.850    1526     6460.9      899.7    0.071
  25.866    1527     6475.5      890.6    0.073
  25.883    1528     6474.5      890.1    0.073
  25.902    1529     6473.6      889.4    0.070
  25.919    1530     6473.1      890.4    0.071
  25.936    1531     6471.7      889.3    0.075
  25.958    1532     6470.4      888.4    0.072
  25.977    1533     6468.7      888.2    0.071
  25.996    1534     6466.8      888.4    0.082
  26.013    1535     6465.9      888.9    0.073
  26.031    1536     6464.6      889.5    0.070
  26.047    1537     6464.3      890.1    0.072
  26.066    1538     6463.9      890.7    0.072
  26.084    1539     6463.8      891.3    0.070
  26.100    1540     6463.7      891.4    0.076
  26.117    1541     6462.9      891.2    0.073
  26.134    1542     6462.6      892.0    0.071
  26.151    1543     6462.8      891.7    0.069
  26.167    1544     6462.0      892.9    0.071
  26.184    1545     6461.6      892.7    0.070
  26.203    1546     6461.9      893.4    0.076
  26.219    1547     6462.0      893.9    0.073
  26.236    1548     6461.8      894.2    0.070
  26.253    1549     6462.0      895.1    0.070
  26.270    1550     6461.3      895.8    0.072
  26.287    1551     6460.9      895.8    0.069
  26.303    1552     6461.6      895.8    0.072
  26.320    1553     6461.7      894.9    0.077
  26.337    1554     6461.4      894.5    0.073
  26.353    1555     6461.6      894.5    0.070
  26.369    1556     6460.7      895.4    0.071
  26.386    1557     6460.2      895.4    0.070
  26.403    1558     6460.5      895.1    0.069
  26.420    1559     6461.3      895.1    0.072
  26.436    1560     6461.5      895.8    0.070
  26.453    1561     6462.1      895.5    0.070
  26.469    1562     6462.4      894.3    0.071
  26.486    1563     6462.2      893.8    0.072
  26.505    1564     6463.2      894.0    0.069
  26.521    1565     6463.5      893.3    0.069
  26.540    1566     6461.8      893.2    0.092
  26.556    1567     6461.4      893.2    0.071
  26.573    1568     6462.4      892.6    0.071
  26.590    1569     6462.5      892.5    0.070
  26.606    1570     6462.5      892.1    0.070
  26.623    1571     6479.2      883.2    0.105
  26.640    1572     6479.4      882.9    0.076
  26.656    1573     6479.5      883.2    0.075
  26.674    1574     6479.3      884.2    0.073
  26.692    1575     6478.5      883.7    0.071
  26.709    1576     6478.4      884.4    0.077
  26.725    1577     6477.8      885.1    0.072
  26.741    1578     6477.4      885.3    0.071
  26.760    1579     6477.3      885.1    0.073
  26.777    1580     6477.1      885.1    0.069
  26.795    1581     6476.4      885.4    0.069
  26.812    1582     6474.8      885.4    0.074
  26.829    1583     6474.7      885.7    0.102
  26.849    1584     6474.5      886.4    0.068
  26.865    1585     6473.6      887.2    0.134
  26.881    1586     6474.2      887.7    0.079
  26.898    1587     6473.1      886.8    0.084
  26.915    1588     6473.3      886.5    0.083
  26.933    1589     6474.6      886.0    0.071
  26.950    1590     6473.8      886.1    0.071
  26.971    1591     6473.0      886.0    0.073
  26.990    1592     6472.6      885.9    0.069
  27.006    1593     6471.7      884.9    0.076
  27.024    1594     6471.0      884.8    0.075
  27.041    1595     6476.2      886.7    0.070
  27.058    1596     6475.4      886.8    0.069
  27.076    1597     6475.1      886.9    0.071
  27.092    1598     6474.7      886.4    0.070
  27.112    1599     6474.2      886.4    0.073
  27.130    1600     6473.5      887.2    0.071
  27.147    1601     6472.6      887.8    0.068
  27.165    1602     6471.7      888.6    0.070
  27.186    1603     6470.8      888.9    0.068
  27.203    1604     6478.6      891.3    0.068
  27.223    1605     6486.4      893.7    0.068
  27.240    1606     6486.0      893.9    0.068
  27.256    1607     6485.6      893.9    0.069
  27.275    1608     6485.9      893.8    0.070
  27.291    1609     6486.4      892.8    0.068
  27.308    1610     6485.9      892.6    0.069
  27.325    1611     6484.9      892.5    0.071
  27.343    1612     6483.3      892.7    0.108
  27.360    1613     6482.8      892.8    0.113
  27.376    1614     6482.4      893.0    0.081
  27.397    1615     6482.0      893.5    0.072
  27.416    1616     6481.3      893.6    0.073
  27.434    1617     6480.6      893.2    0.123
  27.450    1618     6481.2      894.3    0.106
  27.467    1619     6480.4      894.1    0.082
  27.486    1620     6480.2      893.7    0.074
  27.504    1621     6480.5      893.5    0.074
  27.522    1622     6480.4      893.8    0.071
  27.538    1623     6480.8      893.9    0.084
  27.555    1624     6480.6      893.7    0.071
  27.573    1625     6480.3      893.6    0.073
  27.589    1626     6480.3      894.2    0.071
  27.608    1627     6479.2      894.3    0.115
  27.624    1628     6478.9      894.4    0.082
  27.643    1629     6478.8      894.4    0.073
  27.659    1630     6478.6      894.8    0.070
  27.675    1631     6477.5      895.0    0.075
  27.692    1632     6478.1      894.9    0.071
  27.708    1633     6478.2      895.6    0.086
  27.725    1634     6477.8      895.9    0.073
  27.742    1635     6476.9      896.2    0.072
  27.762    1636     6476.0      896.7    0.078
  27.778    1637     6475.4      896.9    0.070
  27.800    1638     6474.8      896.7    0.072
  27.817    1639     6474.0      896.4    0.069
  27.836    1640     6473.3      895.7    0.079
  27.854    1641     6472.4      896.5    0.069
  27.869    1642     6472.0      897.2    0.116
  27.886    1643     6471.9      897.1    0.079
  27.903    1644     6471.6      896.6    0.076
  27.921    1645     6471.9      896.8    0.070
  27.937    1646     6472.2      896.8    0.070
  27.957    1647     6472.6      896.6    0.070
  27.975    1648     6472.5      896.2    0.077
  27.992    1649     6471.7      896.0    0.071
  28.009    1650     6472.5      896.5    0.069
  28.025    1651     6473.5      896.1    0.068
  28.042    1652     6472.6      895.7    0.075
  28.060    1653     6473.0      896.2    0.091
  28.076    1654     6473.0      896.4    0.099
  28.095    1655     6473.5      896.9    0.071
  28.112    1656     6473.9      897.5    0.096
  28.129    1657     6474.1      897.2    0.102
  28.146    1658     6473.5      897.6    0.081
  28.162    1659     6473.2      897.2    0.076
  28.181    1660     6474.2      897.2    0.111
  28.197    1661     6474.5      896.5    0.080
  28.214    1662     6475.9      896.5    0.088
  28.232    1663     6476.6      896.1    0.099
  28.249    1664     6477.7      895.4    0.071
  28.265    1665     6478.7      895.6    0.074
  28.283    1666     6478.9      895.2    0.071
  28.301    1667     6479.0      894.5    0.068
  28.320    1668     6479.3      894.4    0.093
  28.336    1669     6479.1      894.9    0.090
  28.353    1670     6480.1      894.0    0.070
  28.370    1671     6480.7      893.8    0.075
  28.387    1672     6480.8      894.1    0.072
  28.405    1673     6480.7      894.6    0.067
  28.421    1674     6481.3      895.1    0.070
  28.439    1675     6481.3      895.0    0.103
  28.455    1676     6480.9      895.3    0.068
  28.472    1677     6480.9      895.0    0.095
  28.490    1678     6481.2      894.5    0.069
  28.508    1679     6481.3      894.1    0.095
  28.526    1680     6481.5      893.5    0.070
  28.544    1681     6481.3      894.1    0.085
  28.562    1682     6481.7      893.2    0.070
  28.580    1683     6482.2      892.6    0.099
  28.597    1684     6481.7      892.1    0.075
  28.615    1685     6480.9      891.5    0.071
  28.632    1686     6480.2      891.8    0.104
  28.652    1687     6479.5      891.3    0.096
  28.672    1688     6478.8      891.2    0.094
  28.688    1689     6479.2      890.6    0.091
  28.704    1690     6479.9      891.3    0.111
  28.722    1691     6480.0      891.9    0.073
  28.739    1692     6480.0      892.7    0.069
  28.757    1693     6478.9      892.3    0.068
  28.776    1694     6477.6      891.1    0.070
  28.793    1695     6477.4      891.2    0.068
  28.811    1696     6477.2      890.9    0.068
  28.827    1697     6476.9      889.6    0.069
  28.846    1698     6477.3      889.3    0.068
  28.865    1699     6476.3      888.9    0.078
  28.884    1700     6475.3      889.6    0.069
  28.900    1701     6475.0      889.7    0.068
  28.920    1702     6474.6      889.8    0.076
  28.940    1703     6474.3      890.5    0.070
  28.956    1704     6473.0      889.8    0.068
  28.972    1705     6473.4      889.9    0.070
  28.990    1706     6473.5      890.0    0.068
  29.010    1707     6473.6      890.5    0.068
  29.028    1708     6473.7      891.2    0.069
  29.050    1709     6473.8      891.9    0.070
  29.067    1710     6472.9      892.8    0.081
  29.084    1711     6473.5      892.6    0.071
  29.099    1712     6472.8      892.0    0.070
  29.119    1713     6473.6      892.1    0.070
  29.134    1714     6473.2      891.5    0.069
  29.151    1715     6472.6      891.6    0.068
  29.168    1716     6473.8      891.5    0.071
  29.185    1717     6473.1      890.6    0.068
  29.202    1718     6473.5      890.1    0.067
  29.220    1719     6474.5      890.3    0.068
  29.238    1720     6474.3      889.3    0.068
  29.256    1721     6473.9      889.0    0.066
  29.272    1722     6473.5      889.1    0.068
  29.290    1723     6473.1      889.3    0.067
  29.310    1724     6472.2      889.1    0.068
  29.326    1725     6471.6      888.3    0.068
  29.342    1726     6472.6      887.3    0.067
  29.361    1727     6472.7      887.4    0.070
  29.377    1728     6472.9      887.0    0.070
  29.395    1729     6473.1      887.3    0.073
  29.411    1730     6472.3      887.2    0.072
  29.431    1731     6472.5      887.4    0.070
  29.447    1732     6473.4      887.7    0.069
  29.466    1733     6473.4      887.8    0.077
  29.483    1734     6474.0      887.8    0.073
  29.500    1735     6473.5      887.5    0.079
  29.517    1736     6473.5      888.1    0.074
  29.534    1737     6473.3      888.1    0.072
  29.553    1738     6473.1      888.1    0.086
  29.569    1739     6472.8      887.8    0.077
  29.585    1740     6472.7      888.1    0.070
  29.604    1741     6472.2      888.5    0.068
  29.623    1742     6472.7      888.8    0.070
  29.639    1743     6473.2      888.9    0.069
  29.658    1744     6473.8      888.4    0.068
  29.674    1745     6474.9      888.4    0.086
  29.692    1746     6475.5      888.4    0.074
  29.712    1747     6476.5      888.3    0.082
  29.729    1748     6476.4      887.6    0.071
  29.749    1749     6476.5      888.2    0.069
  29.768    1750     6476.8      888.1    0.075
  29.784    1751     6477.2      887.8    0.071
  29.800    1752     6477.5      889.0    0.071
  29.817    1753     6476.0      888.8    0.070
  29.834    1754     6478.0      888.2    0.068
  29.852    1755     6479.0      887.9    0.068
  29.873    1756     6479.5      888.2    0.104
  29.888    1757     6479.0      888.7    0.076
  29.907    1758     6479.1      889.2    0.074
  29.926    1759     6479.0      889.2    0.074
  29.945    1760     6479.2      890.0    0.069
  29.963    1761     6478.9      890.0    0.069
  29.981    1762     6478.3      889.3    0.078
  29.997    1763     6477.9      889.0    0.072
  30.014    1764     6477.4      889.2    0.071
  30.031    1765     6476.5      889.1    0.070
  30.048    1766     6476.9      890.1    0.101
  30.064    1767     6475.7      890.8    0.069
  30.083    1768     6474.6      890.8    0.069
  30.101    1769     6474.8      891.0    0.068
  30.116    1770     6473.9      891.7    0.069
  30.134    1771     6472.4      891.9    0.069
  30.152    1772     6472.0      892.3    0.067
  30.170    1773     6472.4      892.6    0.070
  30.190    1774     6472.4      893.0    0.067
  30.208    1775     6471.6      893.6    0.066
  30.225    1776     6471.1      892.9    0.074
  30.242    1777     6470.8      892.6    0.068
  30.262    1778     6470.6      893.1    0.067
  30.280    1779     6470.3      893.4    0.068
  30.299    1780     6469.9      892.6    0.072
  30.316    1781     6469.7      891.2    0.069
  30.334    1782     6470.5      890.6    0.068
  30.351    1783     6470.4      890.4    0.067
  30.370    1784     6469.8      890.3    0.078
  30.385    1785     6469.2      890.5    0.073
  30.402    1786     6468.6      891.0    0.071
  30.420    1787     6467.7      890.4    0.077
  30.437    1788     6467.6      890.7    0.117
  30.455    1789     6467.1      890.5    0.116
  30.473    1790     6466.9      889.6    0.086
  30.492    1791     6467.8      890.1    0.078
  30.511    1792     6468.8      890.8    0.073
  30.528    1793     6468.8      891.3    0.072
  30.550    1794     6468.7      891.7    0.090
  30.568    1795     6467.3      892.1    0.076
  30.587    1796     6465.9      893.1    0.078
  30.605    1797     6466.1      893.5    0.091
  30.625    1798     6466.5      894.1    0.077
  30.644    1799     6466.8      895.0    0.070
  30.662    1800     6466.7      895.5    0.071
  30.679    1801     6466.9      896.5    0.076
  30.696    1802     6466.7      896.0    0.071
  30.714    1803     6467.4      896.5    0.081
  30.734    1804     6468.1      895.9    0.106
  30.749    1805     6467.7      896.5    0.072
  30.769    1806     6467.4      897.1    0.075
  30.787    1807     6466.6      897.4    0.091
  30.803    1808     6466.7      897.6    0.085
  30.820    1809     6466.3      897.0    0.082
  30.839    1810     6474.9      899.2    0.072
  30.857    1811     6474.2      899.6    0.069
  30.874    1812     6474.2      899.6    0.076
  30.890    1813     6473.8      899.9    0.071
  30.907    1814     6473.6      899.9    0.072
  30.923    1815     6473.1      899.0    0.072
  30.941    1816     6473.1      898.1    0.070
  30.957    1817     6472.7      897.8    0.069
  30.976    1818     6472.0      897.2    0.072
  30.991    1819     6472.0      897.6    0.069
  31.008    1820     6472.2      898.2    0.076
  31.025    1821     6472.3      897.5    0.073
  31.042    1822     6472.1      896.8    0.071
  31.059    1823     6472.9      895.6    0.069
  31.077    1824     6473.6      895.0    0.070
  31.093    1825     6473.5      894.6    0.068
  31.112    1826     6473.4      895.1    0.069
  31.131    1827     6473.3      895.1    0.069
  31.149    1828     6474.2      895.8    0.068
  31.166    1829     6474.2      895.1    0.070
  31.182    1830     6473.4      894.4    0.069
  31.201    1831     6472.9      894.3    0.067
  31.219    1832     6473.0      894.3    0.067
  31.235    1833     6472.9      895.0    0.069
  31.252    1834     6474.0      894.8    0.067
  31.270    1835     6474.9      893.8    0.068
  31.288    1836     6474.8      894.6    0.069
  31.306    1837     6474.9      894.6    0.067
  31.324    1838     6474.6      894.7    0.070
  31.342    1839     6474.6      894.9    0.068
  31.360    1840     6474.6      895.4    0.069
  31.380    1841     6474.4      896.0    0.069
  31.396    1842     6474.2      895.0    0.068
  31.416    1843     6474.1      895.2    0.068
  31.433    1844     6474.7      894.8    0.068
  31.451    1845     6475.2      894.7    0.070
  31.469    1846     6475.3      894.7    0.069
  31.485    1847     6474.9      895.1    0.070
  31.502    1848     6475.2      895.0    0.069
  31.519    1849     6474.4      895.3    0.069
  31.536    1850     6473.3      894.9    0.069
  31.554    1851     6472.9      895.0    0.081
  31.570    1852     6472.4      895.4    0.070
  31.588    1853     6472.0      895.2    0.071
  31.605    1854     6472.5      895.4    0.071
  31.621    1855     6472.6      895.0    0.071
  31.639    1856     6471.3      894.1    0.070
  31.657    1857     6471.7      894.2    0.068
  31.675    1858     6472.4      893.1    0.076
  31.691    1859     6471.9      892.9    0.070
  31.709    1860     6472.3      893.0    0.080
  31.725    1861     6472.1      893.1    0.072
  31.741    1862     6471.8      892.7    0.070
  31.758    1863     6473.1      892.7    0.068
  31.777    1864     6473.5      892.5    0.072
  31.796    1865     6473.6      892.6    0.068
  31.811    1866     6473.6      892.3    0.068
  31.828    1867     6473.9      892.0    0.069
  31.845    1868     6474.5      891.4    0.068
  31.862    1869     6474.3      890.5    0.068
  31.878    1870     6474.5      890.8    0.069
  31.895    1871     6474.2      891.4    0.066
  31.915    1872     6473.7      891.3    0.066
  31.932    1873     6473.5      890.2    0.079
  31.949    1874     6474.4      888.8    0.069
  31.967    1875     6474.6      888.4    0.068
  31.983    1876     6475.1      887.9    0.071
  32.001    1877     6474.2      887.9    0.070
  32.019    1878     6474.6      889.5    0.072
  32.035    1879     6474.3      888.5    0.078
  32.052    1880     6475.1      891.9    0.073
  32.069    1881     6476.9      895.4    0.069
  32.091    1882     6477.9      896.5    0.070
  32.107    1883     6478.2      896.4    0.070
  32.126    1884     6478.7      898.6    0.070
  32.144    1885     6479.5      901.0    0.069
  32.160    1886     6479.8      903.9    0.069
  32.178    1887     6480.8      906.2    0.072
  32.196    1888     6480.6      908.6    0.068
  32.214    1889     6481.7      910.2    0.068
  32.231    1890     6483.1      911.4    0.069
  32.250    1891     6484.5      913.1    0.074
  32.271    1892     6485.8      913.8    0.070
  32.292    1893     6486.8      914.7    0.071
  32.308    1894     6486.7      915.7    0.068
  32.325    1895     6486.8      915.8    0.071
  32.343    1896     6487.5      915.1    0.072
  32.364    1897     6488.5      915.1    0.069
  32.381    1898     6487.4      913.5    0.072
  32.398    1899     6487.1      912.9    0.068
  32.415    1900     6487.2      912.5    0.075
  32.432    1901     6487.9      912.7    0.075
  32.450    1902     6487.4      912.2    0.070
  32.468    1903     6487.2      912.1    0.072
  32.484    1904     6487.6      912.8    0.071
  32.501    1905     6487.1      911.8    0.069
  32.520    1906     6488.2      911.1    0.069
  32.539    1907     6488.6      910.6    0.092
  32.554    1908     6489.0      909.6    0.077
  32.572    1909     6489.4      909.6    0.071
  32.588    1910     6488.8      909.6    0.074
  32.605    1911     6488.6      908.6    0.070
  32.624    1912     6487.1      908.4    0.073
  32.640    1913     6488.2      908.0    0.070
  32.659    1914     6487.7      907.5    0.068
  32.674    1915     6487.0      907.5    0.071
  32.692    1916     6486.7      907.4    0.070
  32.709    1917     6486.5      907.4    0.085
  32.725    1918     6486.3      907.7    0.077
  32.744    1919     6485.0      907.5    0.073
  32.760    1920     6484.9      907.8    0.070
  32.777    1921     6484.9      907.7    0.074
  32.794    1922     6485.5      907.6    0.072
  32.814    1923     6486.0      906.7    0.069
  32.832    1924     6486.7      906.0    0.069
  32.848    1925     6487.1      906.2    0.068
  32.866    1926     6486.7      906.3    0.134
  32.885    1927     6486.7      906.5    0.088
  32.903    1928     6486.7      905.8    0.074
  32.921    1929     6486.1      906.1    0.070
  32.937    1930     6486.1      906.7    0.072
  32.957    1931     6486.1      907.9    0.072
  32.976    1932     6486.0      907.5    0.075
  32.996    1933     6485.8      906.4    0.070
  33.014    1934     6485.8      906.5    0.069
  33.033    1935     6486.2      906.5    0.069
  33.052    1936     6486.3      906.0    0.076
  33.069    1937     6486.5      905.6    0.072
  33.089    1938     6486.6      905.2    0.075
  33.109    1939     6486.8      905.3    0.070
  33.130    1940     6486.9      905.5    0.072
  33.150    1941     6486.6      905.5    0.071
  33.166    1942     6486.0      906.5    0.071
  33.183    1943     6486.7      907.1    0.073
  33.200    1944     6485.6      906.8    0.070
  33.220    1945     6484.6      906.6    0.069
  33.241    1946     6484.1      906.5    0.069
  33.261    1947     6527.8      882.0    0.070
  33.277    1948     6569.2      858.0    0.074
  33.294    1949     6567.7      859.1    0.070
  33.312    1950     6566.5      860.7    0.108
  33.330    1951     6565.4      862.3    0.086
  33.348    1952     6563.1      862.7    0.071
  33.364    1953     6561.9      864.2    0.070
  33.381    1954     6559.8      865.2    0.073
  33.403    1955     6557.7      866.4    0.070
  33.423    1956     6555.6      867.8    0.070
  33.440    1957     6553.5      869.0    0.152
  33.455    1958     6552.6      869.6    0.114
  33.472    1959     6551.0      870.3    0.081
  33.489    1960     6550.1      871.0    0.080
  33.507    1961     6548.9      871.5    0.068
  33.524    1962     6548.0      872.5    0.065
  33.540    1963     6547.6      873.9    0.085
  33.559    1964     6546.0      874.4    0.065
  33.576    1965     6544.6      874.7    0.064
  33.593    1966     6544.1      874.8    0.075
  33.610    1967     6585.5      851.2    0.070
  33.627    1968     6583.0      852.4    0.073
  33.644    1969     6581.0      853.3    0.071
  33.662    1970     6579.5      854.7    0.080
  33.678    1971     6578.4      855.6    0.084
  33.695    1972     6575.8      856.3    0.077
  33.712    1973     6573.7      856.4    0.083
  33.729    1974     6571.6      856.6    0.077
  33.746    1975     6569.8      857.0    0.071
  33.764    1976     6568.7      857.9    0.070
  33.781    1977     6566.9      858.6    0.074
  33.798    1978     6565.3      860.2    0.069
  33.816    1979     6563.6      861.5    0.071
  33.832    1980     6562.1      861.8    0.070
  33.849    1981     6560.7      862.0    0.068
  33.867    1982     6559.3      863.3    0.069
  33.885    1983     6557.8      863.5    0.070
  33.903    1984     6555.9      863.8    0.069
