PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=-458.8  y=1191.3
  41.906    2418     -305.9      756.0   0.000   0.010   0.010   0.000    0.088
  41.925    2419     -305.4      755.7   0.000   0.000   0.000   0.000    0.087
  41.942    2420     -305.0      755.6   0.000   0.000   0.000   0.000    0.086
  41.958    2421     -304.5      755.2   0.000   0.150   0.150   0.000    0.106
  41.977    2422     -304.2      755.0   0.000   0.000   0.000   0.000    0.152
  41.997    2423     -304.0      754.9   0.000   0.000   0.000   0.000    0.150
  42.014    2424     -303.5      754.9   0.000   0.000   0.000   0.000    0.117
  42.030    2425     -310.3      756.8   0.000   0.281   0.281   0.000    0.111
  42.048    2426     -309.5      757.0   0.000   0.333   0.333   0.000    0.109
  42.064    2427     -308.8      757.0   0.000   0.000   0.000   0.000    0.102
  42.081    2428     -308.6      756.8   0.000   0.000   0.000   0.000    0.100
  42.100    2429     -308.3      756.5   0.000   0.000   0.000   0.000    0.109
  42.117    2430     -307.9      756.5   0.000   0.072   0.072   0.000    0.098
  42.140    2431     -307.6      756.4   0.000   0.076   0.076   0.000    0.102
  42.156    2432     -307.2      756.3   0.000   0.080   0.080   0.000    0.102
  42.173    2433     -307.2      756.1   0.000   0.000   0.000   0.000    0.099
  42.190    2434     -306.7      756.0   0.000   0.245   0.245   0.000    0.100
  42.208    2435     -306.3      755.9   0.000   0.000   0.000   0.000    0.101
  42.226    2436     -306.4      756.1   0.000   0.000   0.000   0.000    0.097
  42.242    2437     -307.9      756.9   0.000   0.317   0.317   0.000    0.097
  42.260    2438     -307.3      756.9   0.000   0.074   0.074   0.000    0.100
  42.276    2439     -307.1      756.6   0.000   0.005   0.005   0.000    0.097
  42.294    2440     -306.9      756.5   0.000   0.000   0.000   0.000    0.098
  42.312    2441     -308.8      756.9   0.000   0.051   0.051   0.000    0.099
  42.332    2442     -310.6      757.2   0.000   0.069   0.069   0.000    0.097
  42.349    2443     -310.1      757.4   0.000   0.192   0.192   0.000    0.108
  42.366    2444     -309.6      757.8   0.000   0.332   0.332   0.000    0.100
  42.384    2445     -309.1      757.5   0.000   0.000   0.000   0.000    0.107
  42.402    2446     -308.8      757.3   0.000   0.000   0.000   0.000    0.102
  42.420    2447     -308.6      757.2   0.000   0.000   0.000   0.000    0.099
  42.437    2448     -308.4      757.2   0.000   0.219   0.219   0.000    0.136
  42.453    2449     -307.9      757.1   0.000   0.000   0.000   0.000    0.102
  42.472    2450     -307.5      757.0   0.000   0.046   0.046   0.000    0.103
  42.491    2451     -307.1      756.9   0.000   0.000   0.000   0.000    0.104
  42.512    2452     -306.5      756.9   0.000   0.232   0.232   0.000    0.133
  42.532    2453     -306.1      756.7   0.000   0.007   0.007   0.000    0.107
  42.549    2454     -306.0      756.6   0.000   0.083   0.083   0.000    0.116
  42.567    2455     -306.0      756.5   0.000   0.009   0.009   0.000    0.099
  42.585    2456     -306.1      756.8   0.000   0.000   0.000   0.000    0.099
  42.601    2457     -305.4      756.6   0.000   0.001   0.001   0.000    0.099
  42.621    2458     -304.7      756.5   0.000   0.259   0.259   0.000    0.098
  42.641    2459     -304.1      756.5   0.000   0.000   0.000   0.000    0.100
  42.657    2460     -303.6      756.6   0.000   0.000   0.000   0.000    0.103
  42.679    2461     -302.9      756.3   0.000   0.000   0.000   0.000    0.100
  42.699    2462     -302.3      756.0   0.000   0.000   0.000   0.000    0.105
  42.717    2463     -301.7      756.5   0.000   0.258   0.258   0.000    0.097
  42.737    2464     -301.3      756.2   0.000   0.000   0.000   0.000    0.100
  42.754    2465     -300.9      756.2   0.000   0.000   0.000   0.000    0.118
  42.770    2466     -300.2      755.7   0.000   0.000   0.000   0.000    0.105
  42.789    2467     -299.7      755.6   0.000   0.042   0.042   0.000    0.114
  42.808    2468     -299.4      755.5   0.000   0.008   0.008   0.000    0.106
  42.828    2469     -299.2      755.6   0.000   0.000   0.000   0.000    0.101
  42.844    2470     -299.1      755.5   0.000   0.000   0.000   0.000    0.101
  42.862    2471     -298.8      755.4   0.000   0.000   0.000   0.000    0.103
  42.878    2472     -298.6      755.2   0.000   0.000   0.000   0.000    0.088
  42.895    2473     -298.4      755.4   0.000   0.332   0.332   0.000    0.091
  42.916    2474     -298.1      755.6   0.000   0.332   0.332   0.000    0.113
  42.935    2475     -297.9      755.6   0.000   0.199   0.199   0.000    0.089
  42.954    2476     -297.9      755.6   0.000   0.000   0.000   0.000    0.104
  42.973    2477     -297.9      755.4   0.000   0.000   0.000   0.000    0.099
  42.989    2478     -297.4      755.1   0.000   0.000   0.000   0.000    0.114
  43.008    2479     -297.1      754.7   0.000   0.068   0.068   0.000    0.147
  43.024    2480     -297.2      754.4   0.000   0.000   0.000   0.000    0.154
  43.043    2481     -303.7      756.2   0.000   0.003   0.003   0.000    0.106
  43.061    2482     -303.4      756.3   0.000   0.000   0.000   0.000    0.102
  43.077    2483     -303.1      756.0   0.000   0.001   0.001   0.000    0.094
  43.096    2484     -302.7      755.9   0.000   0.108   0.108   0.000    0.090
  43.112    2485     -302.5      755.7   0.000   0.000   0.000   0.000    0.098
  43.131    2486     -302.3      755.6   0.000   0.319   0.319   0.000    0.090
  43.150    2487     -301.8      755.3   0.000   0.000   0.000   0.000    0.111
  43.166    2488     -301.5      755.3   0.000   0.000   0.000   0.000    0.126
  43.184    2489     -300.7      755.5   0.000   0.196   0.196   0.000    0.112
  43.204    2490     -300.3      755.1   0.000   0.000   0.000   0.000    0.105
  43.222    2491     -300.1      755.0   0.000   0.000   0.000   0.000    0.103
  43.238    2492     -300.3      755.2   0.000   0.000   0.000   0.000    0.099
  43.255    2493     -299.8      755.2   0.000   0.156   0.156   0.000    0.107
  43.272    2494     -299.4      755.0   0.000   0.004   0.004   0.000    0.100
  43.289    2495     -299.2      754.7   0.000   0.156   0.156   0.000    0.098
  43.305    2496     -298.6      754.7   0.000   0.000   0.000   0.000    0.102
  43.322    2497     -298.0      754.8   0.000   0.000   0.000   0.000    0.098
  43.339    2498     -297.7      754.9   0.000   0.000   0.000   0.000    0.103
  43.356    2499     -297.2      755.1   0.000   0.202   0.202   0.000    0.103
  43.373    2500     -296.7      754.8   0.000   0.004   0.004   0.000    0.102
  43.390    2501     -296.3      754.8   0.000   0.000   0.000   0.000    0.102
  43.410    2502     -295.8      754.7   0.000   0.219   0.219   0.000    0.108
  43.428    2503     -295.3      754.5   0.000   0.000   0.000   0.000    0.099
  43.446    2504     -294.8      754.4   0.000   0.000   0.000   0.000    0.098
  43.462    2505     -294.5      754.3   0.000   0.000   0.000   0.000    0.126
  43.480    2506     -294.0      754.1   0.000   0.000   0.000   0.000    0.113
  43.497    2507     -293.6      754.3   0.000   0.322   0.322   0.000    0.146
  43.517    2508     -293.4      754.3   0.000   0.000   0.000   0.000    0.126
  43.535    2509     -292.8      754.3   0.000   0.000   0.000   0.000    0.110
  43.553    2510     -292.5      754.2   0.000   0.000   0.000   0.000    0.110
  43.569    2511     -292.0      754.1   0.000   0.000   0.000   0.000    0.109
  43.586    2512     -291.7      754.0   0.000   0.000   0.000   0.000    0.101
  43.604    2513     -291.3      753.8   0.000   0.000   0.000   0.000    0.104
  43.620    2514     -291.0      753.9   0.000   0.000   0.000   0.000    0.100
  43.637    2515     -290.4      754.5   0.000   0.249   0.249   0.000    0.098
  43.654    2516     -290.0      754.2   0.000   0.001   0.001   0.000    0.101
  43.671    2517     -289.9      754.1   0.000   0.000   0.000   0.000    0.185
  43.688    2518     -289.8      754.1   0.000   0.000   0.000   0.000    0.117
  43.705    2519     -289.3      754.0   0.000   0.000   0.000   0.000    0.114
  43.723    2520     -288.6      753.9   0.000   0.037   0.037   0.000    0.132
  43.740    2521     -288.2      753.7   0.000   0.089   0.089   0.000    0.104
  43.755    2522     -287.9      753.5   0.000   0.000   0.000   0.000    0.100
  43.772    2523     -287.6      753.3   0.000   0.000   0.000   0.000    0.102
  43.789    2524     -286.8      753.4   0.000   0.331   0.331   0.000    0.094
  43.808    2525     -286.6      753.4   0.000   0.000   0.000   0.000    0.096
  43.827    2526     -286.4      753.3   0.000   0.000   0.000   0.000    0.091
  43.847    2527     -286.0      752.9   0.000   0.006   0.006   0.000    0.093
  43.866    2528     -285.5      752.7   0.000   0.005   0.005   0.000    0.109
  43.882    2529     -285.0      753.0   0.000   0.328   0.328   0.000    0.131
  43.902    2530     -284.6      753.3   0.000   0.256   0.256   0.000    0.117
  43.919    2531     -284.0      753.4   0.000   0.328   0.328   0.000    0.132
  43.937    2532     -283.8      753.4   0.000   0.000   0.000   0.000    0.100
  43.955    2533     -283.5      753.3   0.000   0.000   0.000   0.000    0.137
  43.971    2534     -283.1      753.2   0.000   0.003   0.003   0.000    0.135
  43.988    2535     -282.6      753.2   0.000   0.000   0.000   0.000    0.130
  44.004    2536     -282.3      753.1   0.000   0.000   0.000   0.000    0.114
  44.021    2537     -281.6      753.1   0.000   0.000   0.000   0.000    0.106
  44.038    2538     -281.3      753.1   0.000   0.138   0.138   0.000    0.101
  44.054    2539     -281.1      752.7   0.000   0.077   0.077   0.000    0.103
  44.069    2540     -280.8      752.5   0.000   0.013   0.013   0.000    0.093
  44.088    2541     -280.2      752.5   0.000   0.000   0.000   0.000    0.119
  44.104    2542     -279.4      752.7   0.000   0.033   0.033   0.000    0.101
  44.122    2543     -278.8      752.7   0.000   0.000   0.000   0.000    0.094
  44.138    2544     -278.4      752.8   0.000   0.154   0.154   0.000    0.092
  44.158    2545     -278.2      752.9   0.000   0.000   0.000   0.000    0.110
  44.174    2546     -277.6      753.2   0.000   0.321   0.321   0.000    0.101
  44.190    2547     -277.0      753.1   0.000   0.003   0.003   0.000    0.105
  44.209    2548     -276.1      753.6   0.000   0.200   0.200   0.000    0.104
  44.225    2549     -275.4      753.4   0.000   0.000   0.000   0.000    0.101
  44.242    2550     -274.7      753.1   0.000   0.000   0.000   0.000    0.162
  44.258    2551     -274.0      753.3   0.000   0.042   0.042   0.000    0.111
  44.275    2552     -272.9      753.0   0.000   0.000   0.000   0.000    0.099
  44.295    2553     -272.2      752.6   0.000   0.000   0.000   0.000    0.093
  44.311    2554     -273.5      753.1   0.000   0.000   0.000   0.000    0.095
  44.328    2555     -272.7      753.0   0.000   0.333   0.333   0.000    0.092
  44.347    2556     -272.2      752.9   0.000   0.070   0.070   0.000    0.092
  44.366    2557     -271.6      753.0   0.000   0.082   0.082   0.000    0.109
  44.381    2558     -271.3      752.8   0.000   0.000   0.000   0.000    0.125
  44.399    2559     -273.3      753.1   0.000   0.000   0.000   0.000    0.116
  44.417    2560     -275.2      753.6   0.000   0.000   0.000   0.000    0.110
  44.435    2561     -277.2      753.8   0.000   0.000   0.000   0.000    0.109
  44.453    2562     -279.0      754.2   0.000   0.000   0.000   0.000    0.106
  44.469    2563     -281.0      754.7   0.000   0.112   0.112   0.000    0.104
  44.486    2564     -282.9      755.5   0.000   0.000   0.000   0.000    0.118
  44.503    2565     -284.1      755.7   0.000   0.000   0.000   0.000    0.118
  44.520    2566     -288.1      756.8   0.000   0.212   0.212   0.000    0.121
  44.536    2567     -290.4      757.1   0.000   0.093   0.093   0.000    0.102
  44.553    2568     -292.7      757.6   0.000   0.000   0.000   0.000    0.110
  44.570    2569     -294.8      758.2   0.000   0.002   0.002   0.000    0.092
  44.587    2570     -296.7      758.5   0.000   0.000   0.000   0.000    0.125
  44.604    2571     -296.9      758.9   0.000   0.206   0.206   0.000    0.104
  44.622    2572     -298.9      758.1   0.000   0.000   0.000   0.000    0.096
  44.638    2573     -299.3      758.2   0.000   0.000   0.000   0.000    0.092
  44.656    2574     -299.4      758.6   0.000   0.182   0.182   0.000    0.108
  44.672    2575     -299.5      759.0   0.000   0.000   0.000   0.000    0.118
  44.689    2576     -301.5      759.6   0.000   0.000   0.000   0.000    0.106
  44.708    2577     -301.3      759.5   0.000   0.000   0.000   0.000    0.104
  44.724    2578     -301.6      759.5   0.000   0.000   0.000   0.000    0.101
  44.741    2579     -301.7      759.5   0.000   0.025   0.025   0.000    0.099
  44.758    2580     -302.2      759.9   0.000   0.001   0.001   0.000    0.099
  44.774    2581     -302.6      760.0   0.000   0.019   0.019   0.000    0.095
  44.793    2582     -302.9      760.1   0.000   0.110   0.110   0.000    0.117
  44.813    2583     -303.3      760.3   0.000   0.104   0.104   0.000    0.102
  44.828    2584     -304.3      760.5   0.000   0.000   0.000   0.000    0.095
  44.846    2585     -305.0      760.6   0.000   0.000   0.000   0.000    0.091
  44.863    2586     -305.8      761.0   0.000   0.169   0.169   0.000    0.107
  44.883    2587     -306.8      761.3   0.000   0.000   0.000   0.000    0.100
  44.901    2588     -307.7      761.9   0.000   0.000   0.000   0.000    0.103
  44.920    2589     -307.6      762.2   0.000   0.000   0.000   0.000    0.107
  44.937    2590     -307.5      762.2   0.000   0.000   0.000   0.000    0.135
  44.957    2591     -307.5      762.2   0.000   0.000   0.000   0.000    0.103
  44.977    2592     -307.5      762.5   0.000   0.000   0.000   0.000    0.114
  44.995    2593     -307.3      762.4   0.000   0.000   0.000   0.000    0.124
  45.010    2594     -307.1      762.7   0.000   0.219   0.219   0.000    0.109
  45.027    2595     -306.8      762.4   0.000   0.000   0.000   0.000    0.107
  45.047    2596     -306.4      762.0   0.000   0.049   0.049   0.000    0.101
  45.068    2597     -306.1      761.9   0.000   0.000   0.000   0.000    0.097
  45.087    2598     -305.6      761.7   0.000   0.000   0.000   0.000    0.093
  45.104    2599     -305.1      762.2   0.000   0.135   0.135   0.000    0.093
  45.121    2600     -304.4      762.5   0.000   0.254   0.254   0.000    0.091
  45.138    2601     -303.6      762.2   0.000   0.000   0.000   0.000    0.123
  45.154    2602     -302.8      762.5   0.000   0.322   0.322   0.000    0.094
  45.175    2603     -302.2      762.3   0.000   0.083   0.083   0.000    0.109
  45.193    2604     -301.7      762.4   0.000   0.266   0.266   0.000    0.131
  45.209    2605     -301.1      762.2   0.000   0.087   0.087   0.000    0.109
  45.227    2606     -300.3      762.3   0.000   0.026   0.026   0.000    0.105
  45.247    2607     -299.5      762.4   0.000   0.002   0.002   0.000    0.101
  45.265    2608     -298.9      762.2   0.000   0.000   0.000   0.000    0.107
  45.283    2609     -298.2      761.8   0.000   0.000   0.000   0.000    0.102
  45.301    2610     -297.5      761.3   0.000   0.000   0.000   0.000    0.099
  45.318    2611     -296.7      762.1   0.000   0.333   0.333   0.000    0.134
  45.338    2612     -296.2      762.1   0.000   0.000   0.000   0.000    0.106
  45.354    2613     -295.6      762.3   0.000   0.212   0.212   0.000    0.114
  45.371    2614     -294.9      762.2   0.000   0.197   0.197   0.000    0.106
  45.388    2615     -294.3      762.1   0.000   0.000   0.000   0.000    0.101
  45.406    2616     -294.0      762.3   0.000   0.000   0.000   0.000    0.105
  45.426    2617     -293.6      762.2   0.000   0.000   0.000   0.000    0.103
  45.446    2618     -293.1      761.9   0.000   0.000   0.000   0.000    0.102
  45.464    2619     -292.4      761.6   0.000   0.000   0.000   0.000    0.107
  45.479    2620     -291.8      761.7   0.000   0.179   0.179   0.000    0.102
  45.499    2621     -291.9      761.5   0.000   0.000   0.000   0.000    0.097
  45.517    2622     -291.4      761.1   0.000   0.000   0.000   0.000    0.142
  45.536    2623     -290.8      761.0   0.000   0.159   0.159   0.000    0.120
  45.558    2624     -290.2      760.9   0.000   0.150   0.150   0.000    0.108
  45.576    2625     -289.8      760.6   0.000   0.000   0.000   0.000    0.109
  45.597    2626     -289.4      760.6   0.000   0.001   0.001   0.000    0.104
  45.617    2627     -288.9      760.7   0.000   0.000   0.000   0.000    0.140
  45.634    2628     -288.3      760.4   0.000   0.017   0.017   0.000    0.102
  45.650    2629     -287.7      760.4   0.000   0.133   0.133   0.000    0.145
  45.667    2630     -287.3      760.3   0.000   0.000   0.000   0.000    0.115
  45.683    2631     -286.9      760.2   0.000   0.010   0.010   0.000    0.113
  45.699    2632     -286.8      760.3   0.000   0.000   0.000   0.000    0.101
  45.718    2633     -286.9      760.0   0.000   0.019   0.019   0.000    0.122
  45.733    2634     -286.8      760.0   0.000   0.003   0.003   0.000    0.113
  45.750    2635     -286.5      760.0   0.000   0.001   0.001   0.000    0.107
  45.767    2636     -286.0      759.9   0.000   0.288   0.288   0.000    0.112
  45.785    2637     -285.7      759.8   0.000   0.089   0.089   0.000    0.097
  45.803    2638     -285.4      759.6   0.000   0.002   0.002   0.000    0.139
  45.819    2639     -285.2      759.4   0.000   0.152   0.152   0.000    0.102
  45.838    2640     -285.2      759.3   0.000   0.068   0.068   0.000    0.093
  45.854    2641     -285.2      759.6   0.000   0.237   0.237   0.000    0.097
  45.871    2642     -285.1      759.8   0.000   0.000   0.000   0.000    0.089
  45.888    2643     -284.9      760.0   0.000   0.000   0.000   0.000    0.105
  45.904    2644     -284.4      759.9   0.000   0.000   0.000   0.000    0.105
  45.921    2645     -284.1      759.9   0.000   0.048   0.048   0.000    0.099
  45.938    2646     -284.2      760.3   0.000   0.327   0.327   0.000    0.102
  45.955    2647     -284.0      760.3   0.000   0.171   0.171   0.000    0.101
  45.974    2648     -283.7      760.4   0.000   0.326   0.326   0.000    0.100
  45.992    2649     -283.7      760.4   0.000   0.043   0.043   0.000    0.121
  46.009    2650     -283.2      760.1   0.000   0.000   0.000   0.000    0.104
  46.025    2651     -283.0      760.2   0.000   0.000   0.000   0.000    0.102
  46.042    2652     -283.2      760.3   0.000   0.000   0.000   0.000    0.100
  46.059    2653     -283.2      760.6   0.000   0.003   0.003   0.000    0.100
  46.078    2654     -283.1      760.5   0.000   0.007   0.007   0.000    0.097
  46.093    2655     -283.1      760.6   0.000   0.046   0.046   0.000    0.098
  46.110    2656     -282.3      760.0   0.000   0.000   0.000   0.000    0.099
  46.127    2657     -282.1      760.1   0.000   0.000   0.000   0.000    0.120
  46.144    2658     -281.8      760.0   0.000   0.003   0.003   0.000    0.112
  46.160    2659     -281.6      760.1   0.000   0.000   0.000   0.000    0.140
  46.177    2660     -281.5      760.1   0.000   0.000   0.000   0.000    0.103
  46.194    2661     -281.2      760.4   0.000   0.172   0.172   0.000    0.097
  46.211    2662     -280.9      760.2   0.000   0.000   0.000   0.000    0.129
  46.228    2663     -280.6      760.1   0.000   0.041   0.041   0.000    0.117
  46.246    2664     -280.2      760.0   0.000   0.000   0.000   0.000    0.101
  46.263    2665     -280.0      760.0   0.000   0.000   0.000   0.000    0.129
  46.280    2666     -279.8      759.6   0.000   0.000   0.000   0.000    0.093
  46.296    2667     -279.6      759.7   0.000   0.000   0.000   0.000    0.109
  46.314    2668     -279.3      759.6   0.000   0.000   0.000   0.000    0.102
  46.331    2669     -278.7      759.3   0.000   0.002   0.002   0.000    0.100
  46.348    2670     -278.3      759.1   0.000   0.013   0.013   0.000    0.101
  46.365    2671     -277.7      759.0   0.000   0.000   0.000   0.000    0.103
  46.384    2672     -277.1      758.9   0.000   0.000   0.000   0.000    0.099
  46.400    2673     -276.7      758.8   0.000   0.000   0.000   0.000    0.111
  46.417    2674     -276.6      758.6   0.000   0.000   0.000   0.000    0.103
  46.436    2675     -276.4      758.4   0.000   0.017   0.017   0.000    0.125
  46.455    2676     -276.1      758.4   0.000   0.000   0.000   0.000    0.118
  46.473    2677     -275.7      758.0   0.000   0.000   0.000   0.000    0.112
  46.489    2678     -275.5      757.9   0.000   0.305   0.305   0.000    0.105
  46.506    2679     -275.3      758.3   0.000   0.267   0.267   0.000    0.105
  46.524    2680     -275.3      758.2   0.000   0.000   0.000   0.000    0.111
  46.543    2681     -275.1      758.6   0.000   0.255   0.255   0.000    0.102
  46.559    2682     -274.9      758.4   0.000   0.000   0.000   0.000    0.113
  46.576    2683     -274.9      758.7   0.000   0.316   0.316   0.000    0.100
  46.594    2684     -274.8      758.3   0.000   0.000   0.000   0.000    0.101
  46.610    2685     -274.6      758.8   0.000   0.212   0.212   0.000    0.102
  46.629    2686     -275.0      758.9   0.000   0.000   0.000   0.000    0.099
  46.645    2687     -275.1      758.9   0.000   0.000   0.000   0.000    0.128
  46.664    2688     -275.2      759.1   0.000   0.000   0.000   0.000    0.116
  46.682    2689     -275.1      759.2   0.000   0.268   0.268   0.000    0.102
  46.699    2690     -275.2      759.2   0.000   0.013   0.013   0.000    0.101
  46.716    2691     -275.3      759.5   0.000   0.000   0.000   0.000    0.101
  46.732    2692     -275.5      759.8   0.000   0.000   0.000   0.000    0.090
  46.749    2693     -275.7      759.7   0.000   0.000   0.000   0.000    0.089
  46.766    2694     -276.1      759.6   0.000   0.000   0.000   0.000    0.090
  46.783    2695     -276.3      759.4   0.000   0.000   0.000   0.000    0.091
  46.802    2696     -276.2      759.4   0.000   0.101   0.101   0.000    0.090
  46.819    2697     -276.2      759.5   0.000   0.000   0.000   0.000    0.106
  46.836    2698     -276.9      759.6   0.000   0.000   0.000   0.000    0.100
  46.854    2699     -277.4      759.6   0.000   0.000   0.000   0.000    0.110
  46.871    2700     -277.2      759.9   0.000   0.300   0.300   0.000    0.108
  46.888    2701     -277.2      759.6   0.000   0.000   0.000   0.000    0.102
  46.906    2702     -276.9      759.4   0.000   0.116   0.116   0.000    0.105
  46.923    2703     -276.9      759.6   0.000   0.001   0.001   0.000    0.103
  46.939    2704     -276.7      759.7   0.000   0.303   0.303   0.000    0.102
  46.957    2705     -275.9      759.1   0.000   0.000   0.000   0.000    0.129
  46.975    2706     -275.3      759.1   0.000   0.000   0.000   0.000    0.112
  46.991    2707     -274.9      758.7   0.000   0.000   0.000   0.000    0.125
  47.008    2708     -274.6      758.5   0.000   0.001   0.001   0.000    0.115
  47.024    2709     -274.4      758.7   0.000   0.000   0.000   0.000    0.102
  47.043    2710     -274.0      758.6   0.000   0.081   0.081   0.000    0.102
  47.060    2711     -273.5      758.4   0.000   0.000   0.000   0.000    0.101
  47.077    2712     -273.1      758.4   0.000   0.253   0.253   0.000    0.099
  47.093    2713     -273.0      758.2   0.000   0.000   0.000   0.000    0.102
  47.115    2714     -272.9      758.1   0.000   0.000   0.000   0.000    0.129
  47.130    2715     -272.9      758.1   0.000   0.000   0.000   0.000    0.098
  47.149    2716     -273.1      758.0   0.000   0.000   0.000   0.000    0.130
  47.167    2717     -273.2      757.9   0.000   0.000   0.000   0.000    0.113
  47.184    2718     -273.2      758.1   0.000   0.061   0.061   0.000    0.105
  47.202    2719     -273.2      757.9   0.000   0.081   0.081   0.000    0.100
  47.218    2720     -273.7      758.1   0.000   0.000   0.000   0.000    0.100
  47.236    2721     -274.0      758.2   0.000   0.066   0.066   0.000    0.126
  47.255    2722     -274.4      758.7   0.000   0.172   0.172   0.000    0.133
  47.273    2723     -275.4      759.3   0.000   0.000   0.000   0.000    0.109
  47.289    2724     -275.9      758.8   0.000   0.002   0.002   0.000    0.098
  47.306    2725     -276.4      758.9   0.000   0.294   0.294   0.000    0.099
  47.323    2726     -277.0      759.3   0.000   0.000   0.000   0.000    0.104
  47.341    2727     -277.4      759.6   0.000   0.291   0.291   0.000    0.101
  47.358    2728     -276.6      759.9   0.000   0.293   0.293   0.000    0.103
  47.376    2729     -276.1      759.8   0.000   0.000   0.000   0.000    0.105
  47.393    2730     -275.4      760.2   0.000   0.312   0.312   0.000    0.101
  47.409    2731     -274.9      760.2   0.000   0.000   0.000   0.000    0.101
  47.425    2732     -274.3      760.2   0.000   0.003   0.003   0.000    0.100
  47.442    2733     -273.8      759.9   0.000   0.030   0.030   0.000    0.098
  47.462    2734     -273.7      759.9   0.000   0.000   0.000   0.000    0.100
  47.477    2735     -273.3      760.2   0.000   0.329   0.329   0.000    0.102
  47.496    2736     -273.6      760.3   0.000   0.000   0.000   0.000    0.108
  47.514    2737     -273.8      760.5   0.000   0.000   0.000   0.000    0.124
  47.530    2738     -274.0      760.0   0.000   0.001   0.001   0.000    0.102
  47.547    2739     -274.3      760.3   0.000   0.316   0.316   0.000    0.101
  47.564    2740     -274.1      760.7   0.000   0.236   0.236   0.000    0.103
  47.581    2741     -274.1      760.6   0.000   0.000   0.000   0.000    0.101
  47.599    2742     -274.2      760.5   0.000   0.102   0.102   0.000    0.099
  47.617    2743     -274.1      760.5   0.000   0.000   0.000   0.000    0.102
  47.635    2744     -274.2      760.4   0.000   0.000   0.000   0.000    0.098
  47.651    2745     -273.9      760.3   0.000   0.079   0.079   0.000    0.100
  47.668    2746     -274.1      760.5   0.000   0.000   0.000   0.000    0.114
  47.685    2747     -273.9      760.3   0.000   0.000   0.000   0.000    0.099
  47.701    2748     -273.9      760.3   0.000   0.000   0.000   0.000    0.098
  47.718    2749     -273.6      760.4   0.000   0.163   0.163   0.000    0.101
  47.735    2750     -273.3      760.4   0.000   0.000   0.000   0.000    0.100
  47.751    2751     -273.3      760.5   0.000   0.000   0.000   0.000    0.101
  47.769    2752     -273.2      760.3   0.000   0.000   0.000   0.000    0.114
  47.785    2753     -273.1      759.8   0.000   0.002   0.002   0.000    0.106
  47.802    2754     -273.3      759.9   0.000   0.009   0.009   0.000    0.104
  47.818    2755     -273.4      759.8   0.000   0.000   0.000   0.000    0.099
  47.838    2756     -273.9      759.9   0.000   0.000   0.000   0.000    0.092
  47.855    2757     -274.1      759.9   0.000   0.011   0.011   0.000    0.089
  47.872    2758     -274.2      760.1   0.000   0.036   0.036   0.000    0.087
  47.889    2759     -274.0      759.8   0.000   0.019   0.019   0.000    0.089
  47.907    2760     -273.9      759.4   0.000   0.000   0.000   0.000    0.088
  47.923    2761     -273.7      759.6   0.000   0.000   0.000   0.000    0.105
  47.941    2762     -273.7      759.7   0.000   0.000   0.000   0.000    0.099
  47.958    2763     -274.0      759.6   0.000   0.000   0.000   0.000    0.101
  47.977    2764     -274.2      759.8   0.000   0.000   0.000   0.000    0.122
  47.993    2765     -274.4      760.0   0.000   0.000   0.000   0.000    0.120
  48.010    2766     -274.3      760.2   0.000   0.159   0.159   0.000    0.115
  48.030    2767     -274.1      760.5   0.000   0.320   0.320   0.000    0.101
  48.046    2768     -273.6      760.7   0.000   0.000   0.000   0.000    0.105
  48.063    2769     -273.7      760.7   0.000   0.000   0.000   0.000    0.100
  48.080    2770     -273.8      760.6   0.000   0.000   0.000   0.000    0.120
  48.099    2771     -273.9      760.3   0.000   0.116   0.116   0.000    0.104
  48.115    2772     -273.7      760.2   0.000   0.000   0.000   0.000    0.109
  48.131    2773     -273.8      760.0   0.000   0.000   0.000   0.000    0.101
  48.147    2774     -273.8      760.0   0.000   0.009   0.009   0.000    0.098
  48.164    2775     -273.8      760.0   0.000   0.000   0.000   0.000    0.101
  48.181    2776     -273.9      760.1   0.000   0.000   0.000   0.000    0.116
  48.198    2777     -274.1      760.1   0.000   0.000   0.000   0.000    0.101
  48.214    2778     -274.0      759.9   0.000   0.000   0.000   0.000    0.100
  48.231    2779     -273.8      759.6   0.000   0.000   0.000   0.000    0.092
  48.248    2780     -273.8      759.6   0.000   0.000   0.000   0.000    0.089
  48.265    2781     -273.5      759.6   0.000   0.000   0.000   0.000    0.090
  48.281    2782     -273.2      759.6   0.000   0.007   0.007   0.000    0.088
  48.298    2783     -273.3      759.8   0.000   0.010   0.010   0.000    0.088
  48.315    2784     -273.4      759.7   0.000   0.000   0.000   0.000    0.105
  48.332    2785     -273.5      759.5   0.000   0.000   0.000   0.000    0.098
