PC-EKF V3 — UWB Realtime
  Q=0.01  R_base=50.0  R_scale=30.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3
  13.322     838     1680.1     4124.7   0.543   0.568   0.474   0.579
  13.339     839     1682.7     4124.7   0.521   0.520   0.363   0.513
  13.356     840     1685.9     4124.7   0.530   0.563   0.434   0.565
  13.373     841     1689.4     4124.6   0.549   0.580   0.500   0.591
  13.390     842     1692.4     4124.7   0.529   0.547   0.415   0.549
  13.407     843     1695.2     4124.4   0.551   0.526   0.409   0.549
  13.423     844     1698.3     4124.3   0.539   0.572   0.468   0.580
  13.440     845     1701.4     4123.9   0.561   0.548   0.481   0.576
  13.457     846     1704.5     4123.9   0.529   0.580   0.454   0.582
  13.474     847     1707.4     4123.7   0.527   0.570   0.436   0.570
  13.491     848     1710.3     4123.6   0.528   0.558   0.422   0.559
  13.508     849     1713.0     4123.8   0.504   0.575   0.387   0.560
  13.525     850     1715.6     4124.0   0.493   0.571   0.352   0.546
  13.542     851     1718.6     4124.1   0.518   0.591   0.448   0.588
  13.558     852     1721.6     4124.2   0.524   0.574   0.433   0.572
  13.576     853     1724.8     4124.6   0.513   0.601   0.456   0.599
  13.592     854     1727.8     4124.9   0.511   0.609   0.466   0.608
  13.609     855     1730.9     4125.2   0.512   0.619   0.486   0.618
  13.626     856     1733.9     4125.6   0.496   0.608   0.441   0.603
  13.643     857     1736.5     4126.1   0.486   0.572   0.340   0.543
  13.660     858     1739.3     4126.4   0.490   0.617   0.449   0.613
  13.677     859     1741.8     4126.7   0.475   0.590   0.364   0.570
  13.693     860     1744.4     4127.3   0.474   0.598   0.383   0.583
  13.710     861     1747.2     4127.7   0.498   0.590   0.404   0.578
  13.727     862     1749.9     4128.1   0.496   0.575   0.369   0.555
  13.744     863     1752.5     4128.4   0.478   0.602   0.399   0.590
  13.761     864     1755.2     4128.9   0.482   0.597   0.393   0.584
  13.778     865     1757.6     4129.3   0.455   0.584   0.316   0.553
  13.795     866     1760.1     4129.8   0.483   0.585   0.364   0.564
  13.812     867     1761.9     4130.1   0.475   0.525   0.181   0.427
  13.829     868     1764.1     4130.6   0.470   0.549   0.240   0.483
  13.845     869     1766.6     4131.1   0.480   0.577   0.342   0.550
  13.862     870     1768.9     4131.5   0.497   0.518   0.257   0.458
  13.879     871     1771.1     4131.8   0.492   0.561   0.326   0.527
  13.898     872     1773.2     4132.0   0.496   0.530   0.273   0.476
  13.914     873     1775.3     4132.3   0.492   0.537   0.272   0.482
  13.931     874     1777.3     4132.6   0.489   0.511   0.206   0.425
  13.948     875     1779.7     4132.7   0.514   0.555   0.377   0.540
  13.965     876     1781.8     4133.0   0.492   0.532   0.258   0.471
  13.981     877     1784.0     4133.2   0.505   0.503   0.276   0.459
  13.998     878     1786.0     4133.7   0.464   0.552   0.239   0.488
  14.015     879     1788.2     4134.1   0.479   0.547   0.257   0.486
  14.032     880     1790.3     4134.5   0.482   0.537   0.237   0.467
  14.049     881     1792.3     4135.0   0.448   0.563   0.243   0.506
  14.066     882     1794.2     4135.3   0.486   0.515   0.199   0.424
  14.083     883     1796.2     4135.7   0.479   0.513   0.162   0.403
  14.100     884     1798.1     4136.0   0.496   0.482   0.142   0.374
  14.116     885     1800.1     4136.3   0.515   0.485   0.191   0.420
  14.133     886     1802.3     4136.5   0.499   0.533   0.287   0.485
  14.150     887     1804.3     4136.8   0.482   0.519   0.192   0.426
  14.167     888     1806.7     4136.9   0.512   0.506   0.293   0.472
  14.184     889     1808.9     4137.1   0.498   0.511   0.253   0.450
  14.201     890     1811.1     4137.2   0.499   0.500   0.246   0.439
  14.218     891     1813.4     4137.5   0.496   0.517   0.246   0.451
  14.235     892     1815.7     4137.7   0.507   0.524   0.308   0.488
  14.251     893     1818.0     4138.0   0.493   0.543   0.286   0.494
  14.268     894     1820.5     4138.3   0.498   0.560   0.340   0.531
  14.285     895     1822.9     4138.6   0.496   0.534   0.279   0.482
  14.302     896     1825.5     4138.9   0.507   0.526   0.308   0.489
  14.319     897     1827.8     4139.5   0.466   0.559   0.262   0.505
  14.336     898     1830.4     4139.8   0.497   0.556   0.328   0.523
  14.353     899     1832.6     4140.3   0.487   0.538   0.255   0.475
  14.370     900     1835.4     4140.6   0.508   0.554   0.357   0.532
  14.387     901     1837.8     4140.9   0.502   0.529   0.293   0.485
  14.403     902     1840.4     4141.3   0.499   0.571   0.368   0.550
  14.420     903     1843.1     4141.6   0.508   0.550   0.350   0.526
  14.437     904     1845.4     4142.0   0.493   0.514   0.227   0.439
  14.454     905     1848.3     4142.3   0.503   0.571   0.377   0.553
  14.471     906     1851.4     4142.5   0.519   0.583   0.434   0.579
  14.488     907     1854.5     4142.6   0.517   0.568   0.405   0.559
  14.505     908     1857.5     4142.9   0.517   0.575   0.418   0.569
  14.521     909     1860.7     4143.3   0.505   0.587   0.413   0.578
  14.537     910     1863.4     4143.7   0.494   0.568   0.348   0.541
  14.555     911     1866.2     4144.2   0.501   0.534   0.295   0.489
  14.571     912     1869.5     4144.4   0.535   0.581   0.468   0.585
  14.588     913     1873.4     4145.1   0.505   0.622   0.482   0.621
  14.605     914     1876.7     4145.7   0.492   0.608   0.432   0.602
  14.623     915     1880.3     4146.1   0.532   0.598   0.487   0.601
  14.640     916     1884.0     4146.6   0.470   0.611   0.510   0.612
  14.657     917     1887.9     4147.0   0.518   0.626   0.507   0.627
  14.673     918     1891.1     4147.6   0.472   0.625   0.442   0.622
  14.690     919     1894.6     4147.9   0.526   0.598   0.475   0.599
  14.707     920     1898.4     4148.1   0.523   0.627   0.517   0.628
  14.723     921     1901.9     4148.7   0.506   0.610   0.461   0.608
  14.739     922     1906.0     4149.3   0.503   0.629   0.512   0.629
  14.756     923     1908.6     4148.9   0.568   0.510   0.388   0.555
  14.773     924     1911.6     4148.4   0.581   0.519   0.434   0.578
  14.791     925     1914.5     4148.2   0.537   0.528   0.405   0.540
  14.808     926     1917.3     4148.1   0.537   0.551   0.444   0.561
  14.824     927     1920.6     4148.2   0.524   0.575   0.436   0.574
  14.841     928     1923.9     4148.4   0.531   0.590   0.472   0.593
  14.860     929     1927.2     4148.6   0.521   0.584   0.441   0.582
  14.877     930     1930.6     4148.9   0.511   0.597   0.445   0.594
  14.893     931     1934.2     4149.4   0.513   0.614   0.478   0.613
  14.911     932     1937.9     4150.1   0.491   0.636   0.492   0.636
  14.929     933     1941.3     4150.7   0.484   0.635   0.480   0.635
  14.944     934     1944.6     4151.1   0.489   0.636   0.490   0.636
  14.960     935     1948.0     4151.9   0.470   0.634   0.461   0.634
  14.977     936     1951.6     4152.7   0.494   0.634   0.488   0.633
  14.994     937     1955.1     4153.4   0.450   0.608   0.497   0.612
  15.011     938     1958.5     4154.1   0.495   0.622   0.468   0.621
  15.028     939     1961.9     4154.9   0.455   0.635   0.464   0.635
  15.045     940     1965.4     4155.7   0.476   0.636   0.480   0.637
  15.062     941     1968.6     4156.6   0.408   0.609   0.460   0.616
  15.079     942     1971.3     4156.6   0.520   0.554   0.393   0.545
  15.095     943     1974.0     4156.7   0.516   0.551   0.378   0.538
  15.113     944     1976.6     4156.9   0.511   0.548   0.358   0.528
  15.129     945     1979.6     4157.1   0.532   0.540   0.421   0.548
  15.147     946     1982.6     4157.3   0.517   0.553   0.383   0.541
  15.163     947     1985.8     4157.4   0.533   0.578   0.461   0.582
  15.180     948     1989.3     4158.7   0.222   0.480   0.459   0.550
  15.197     949     1991.3     4157.9   0.611   0.383   0.321   0.601
  15.214     950     1993.5     4156.6   0.618   0.366   0.401   0.623
  15.230     951     1996.8     4157.9   0.210   0.473   0.458   0.548
  15.247     952     1999.3     4158.3   0.498   0.557   0.335   0.527
  15.266     953     2002.4     4158.6   0.532   0.545   0.423   0.551
  15.283     954     2005.4     4158.7   0.535   0.551   0.437   0.559
  15.299     955     2007.7     4159.1   0.489   0.526   0.236   0.454
  15.316     956     2010.5     4159.4   0.524   0.520   0.365   0.515
  15.333     957     2012.6     4159.4   0.528   0.495   0.262   0.468
  15.350     958     2015.7     4160.1   0.502   0.579   0.391   0.565
  15.366     959     2018.8     4160.9   0.480   0.595   0.387   0.581
  15.383     960     2021.5     4161.4   0.489   0.596   0.402   0.585
  15.400     961     2024.1     4161.9   0.480   0.577   0.341   0.549
  15.417     962     2027.1     4162.5   0.496   0.596   0.415   0.587
  15.434     963     2030.0     4163.0   0.514   0.560   0.386   0.547
  15.451     964     2032.9     4163.5   0.490   0.573   0.349   0.546
  15.468     965     2035.6     4164.2   0.470   0.585   0.342   0.559
  15.485     966     2038.5     4164.6   0.518   0.559   0.396   0.550
  15.501     967     2041.1     4165.0   0.511   0.585   0.422   0.578
  15.518     968     2044.1     4165.6   0.507   0.562   0.369   0.543
  15.535     969     2047.2     4166.3   0.497   0.589   0.403   0.577
  15.552     970     2050.0     4166.9   0.484   0.596   0.393   0.582
  15.569     971     2053.0     4167.6   0.495   0.598   0.418   0.589
  15.586     972     2056.4     4168.1   0.507   0.594   0.431   0.588
  15.602     973     2059.6     4168.8   0.488   0.629   0.472   0.628
  15.619     974     2063.3     4169.7   0.505   0.635   0.506   0.635
  15.636     975     2066.8     4170.6   0.487   0.617   0.447   0.614
  15.652     976     2070.1     4171.5   0.435   0.612   0.480   0.617
  15.669     977     2073.8     4172.3   0.482   0.627   0.498   0.628
  15.686     978     2077.6     4173.3   0.490   0.636   0.488   0.636
  15.703     979     2080.9     4174.1   0.434   0.619   0.468   0.623
  15.720     980     2084.4     4175.0   0.474   0.633   0.463   0.632
  15.736     981     2088.0     4175.9   0.472   0.628   0.488   0.629
  15.753     982     2091.6     4176.6   0.495   0.631   0.486   0.631
  15.770     983     2095.1     4177.4   0.485   0.624   0.457   0.622
  15.787     984     2098.6     4178.0   0.508   0.633   0.505   0.633
  15.803     985     2101.5     4178.5   0.488   0.587   0.382   0.571
  15.820     986     2104.8     4178.8   0.536   0.567   0.455   0.574
  15.837     987     2107.5     4179.3   0.499   0.565   0.354   0.541
  15.854     988     2110.5     4179.8   0.504   0.581   0.400   0.569
  15.871     989     2113.4     4180.4   0.507   0.559   0.363   0.538
  15.888     990     2116.0     4180.7   0.505   0.549   0.337   0.520
  15.905     991     2118.8     4181.1   0.506   0.551   0.346   0.525
  15.922     992     2121.8     4181.6   0.503   0.615   0.466   0.613
  15.938     993     2124.4     4182.1   0.493   0.571   0.353   0.546
  15.955     994     2127.1     4182.6   0.493   0.562   0.331   0.529
  15.972     995     2129.4     4183.1   0.479   0.561   0.295   0.516
  15.989     996     2132.3     4183.4   0.517   0.577   0.421   0.571
  16.006     997     2135.5     4183.9   0.514   0.583   0.424   0.577
  16.023     998     2138.2     4184.2   0.493   0.594   0.404   0.582
  16.040     999     2141.2     4184.5   0.529   0.547   0.414   0.548
  16.057    1000     2144.7     4184.7   0.548   0.606   0.527   0.611
  16.074    1001     2148.0     4184.9   0.526   0.582   0.450   0.582
  16.090    1002     2151.3     4184.9   0.542   0.547   0.457   0.563
  16.107    1003     2154.3     4185.3   0.528   0.537   0.404   0.539
  16.125    1004     2157.6     4185.4   0.522   0.600   0.471   0.601
  16.141    1005     2160.8     4185.3   0.567   0.545   0.479   0.579
  16.158    1006     2163.8     4185.5   0.523   0.580   0.441   0.579
  16.175    1007     2166.7     4185.6   0.532   0.558   0.436   0.562
  16.192    1008     2169.7     4185.8   0.525   0.551   0.406   0.548
  16.209    1009     2172.4     4186.0   0.512   0.552   0.367   0.534
  16.225    1010     2175.3     4186.0   0.553   0.515   0.377   0.539
  16.242    1011     2178.1     4186.3   0.522   0.546   0.392   0.540
  16.259    1012     2181.4     4186.7   0.520   0.612   0.487   0.613
  16.276    1013     2184.9     4187.8   0.456   0.636   0.449   0.636
  16.293    1014     2188.2     4188.7   0.403   0.604   0.462   0.613
  16.310    1015     2191.8     4189.5   0.461   0.622   0.488   0.624
  16.327    1016     2195.0     4190.8   0.442   0.630   0.418   0.626
  16.344    1017     2198.3     4191.7   0.419   0.614   0.462   0.620
  16.361    1018     2201.4     4192.7   0.461   0.609   0.391   0.598
  16.378    1019     2204.7     4193.7   0.480   0.628   0.459   0.626
  16.396    1020     2207.6     4194.5   0.465   0.618   0.417   0.611
  16.412    1021     2211.1     4195.4   0.496   0.614   0.453   0.611
  16.429    1022     2214.2     4196.0   0.401   0.585   0.486   0.597
  16.446    1023     2217.4     4196.6   0.501   0.606   0.444   0.602
  16.463    1024     2219.9     4197.1   0.511   0.536   0.340   0.512
  16.480    1025     2223.3     4197.5   0.508   0.601   0.447   0.597
  16.498    1026     2226.5     4197.8   0.523   0.584   0.445   0.582
  16.514    1027     2229.3     4198.3   0.504   0.562   0.360   0.540
  16.531    1028     2231.9     4198.3   0.526   0.526   0.390   0.527
  16.548    1029     2234.4     4198.3   0.526   0.512   0.331   0.500
  16.565    1030     2236.9     4198.5   0.507   0.517   0.301   0.480
  16.582    1031     2239.7     4198.6   0.553   0.528   0.417   0.553
  16.599    1032     2241.7     4198.7   0.493   0.491   0.197   0.405
  16.617    1033     2243.7     4198.9   0.493   0.514   0.230   0.439
  16.633    1034     2245.9     4198.9   0.529   0.495   0.263   0.470
  16.650    1035     2248.5     4198.9   0.536   0.514   0.351   0.517
  16.667    1036     2251.2     4199.1   0.546   0.504   0.330   0.514
  16.684    1037     2253.7     4199.3   0.538   0.500   0.302   0.496
  16.701    1038     2256.0     4199.4   0.539   0.488   0.261   0.478
  16.723    1039     2258.2     4199.6   0.537   0.487   0.252   0.473
  16.739    1040     2260.4     4199.8   0.518   0.491   0.227   0.442
  16.758    1041     2262.4     4200.3   0.500   0.470   0.087   0.349
  16.774    1042     2264.6     4200.7   0.492   0.495   0.206   0.412
  16.791    1043     2266.9     4201.2   0.515   0.487   0.202   0.426
  16.808    1044     2268.8     4201.7   0.473   0.517   0.149   0.402
  16.825    1045     2271.2     4201.9   0.512   0.506   0.295   0.473
  16.843    1046     2273.7     4202.1   0.528   0.538   0.404   0.539
  16.863    1047     2275.4     4202.7   0.511   0.460   0.088   0.367
  16.881    1048     2277.4     4203.4   0.515   0.443   0.060   0.368
  16.897    1049     2280.4     4203.5   0.520   0.546   0.385   0.537
  16.913    1050     2283.0     4203.6   0.508   0.509   0.301   0.474
  16.931    1051     2285.8     4203.7   0.540   0.525   0.397   0.538
  16.949    1052     2288.6     4203.9   0.506   0.559   0.359   0.537
  16.965    1053     2292.2     4203.8   0.558   0.533   0.440   0.564
  16.982    1054     2295.4     4203.7   0.536   0.547   0.439   0.557
  16.999    1055     2298.8     4203.4   0.557   0.541   0.460   0.569
  17.018    1056     2302.3     4203.3   0.552   0.554   0.490   0.574
  17.034    1057     2305.8     4202.8   0.593   0.550   0.515   0.600
  17.051    1058     2309.5     4202.5   0.563   0.557   0.507   0.582
  17.068    1059     2312.8     4202.3   0.548   0.576   0.494   0.587
  17.085    1060     2316.2     4202.2   0.551   0.575   0.500   0.587
  17.103    1061     2319.7     4201.9   0.578   0.542   0.483   0.587
  17.119    1062     2323.0     4201.9   0.541   0.580   0.482   0.588
  17.136    1063     2326.1     4202.0   0.527   0.566   0.430   0.566
  17.153    1064     2329.0     4202.4   0.508   0.592   0.429   0.586
  17.170    1065     2332.2     4202.4   0.537   0.587   0.481   0.592
  17.187    1066     2335.4     4202.7   0.496   0.624   0.513   0.624
  17.204    1067     2338.5     4203.0   0.527   0.629   0.526   0.630
  17.221    1068     2341.5     4203.6   0.508   0.573   0.393   0.560
  17.239    1069     2344.7     4204.2   0.504   0.629   0.493   0.629
  17.255    1070     2348.1     4204.6   0.530   0.609   0.498   0.611
  17.272    1071     2351.4     4205.4   0.500   0.620   0.470   0.618
  17.289    1072     2354.7     4205.8   0.511   0.618   0.484   0.618
  17.306    1073     2358.4     4206.4   0.514   0.621   0.492   0.621
  17.323    1074     2361.6     4207.1   0.444   0.612   0.488   0.616
  17.341    1075     2364.5     4207.6   0.508   0.606   0.456   0.603
  17.357    1076     2368.3     4208.2   0.519   0.621   0.500   0.621
  17.374    1077     2371.3     4208.6   0.505   0.596   0.429   0.589
  17.391    1078     2375.0     4209.6   0.455   0.613   0.495   0.616
  17.409    1079     2377.8     4209.9   0.516   0.550   0.375   0.536
  17.425    1080     2380.1     4209.5   0.583   0.463   0.328   0.554
  17.442    1081     2382.5     4209.3   0.573   0.499   0.373   0.554
  17.459    1082     2385.1     4208.8   0.602   0.507   0.446   0.598
  17.477    1083     2387.5     4208.5   0.587   0.469   0.346   0.563
  17.495    1084     2389.5     4208.2   0.569   0.501   0.367   0.548
  17.513    1085     2392.0     4208.2   0.564   0.505   0.368   0.544
  17.529    1086     2394.4     4208.0   0.545   0.506   0.334   0.516
  17.546    1087     2397.0     4208.0   0.529   0.521   0.372   0.521
  17.563    1088     2399.9     4208.3   0.515   0.559   0.388   0.547
  17.580    1089     2403.2     4208.5   0.530   0.612   0.504   0.614
  17.596    1090     2406.2     4208.3   0.550   0.539   0.448   0.562
  17.613    1091     2409.1     4208.3   0.528   0.546   0.410   0.546
  17.630    1092     2412.5     4208.5   0.543   0.565   0.473   0.577
  17.647    1093     2416.0     4208.7   0.546   0.602   0.518   0.607
  17.664    1094     2419.6     4208.7   0.548   0.585   0.503   0.594
  17.681    1095     2423.4     4208.6   0.566   0.590   0.544   0.600
  17.698    1096     2426.9     4208.7   0.524   0.626   0.530   0.626
  17.715    1097     2430.7     4208.7   0.560   0.586   0.529   0.597
  17.732    1098     2434.1     4208.5   0.546   0.556   0.475   0.572
  17.748    1099     2437.9     4208.6   0.559   0.598   0.538   0.605
  17.765    1100     2441.6     4208.5   0.557   0.593   0.530   0.602
  17.782    1101     2445.7     4208.4   0.565   0.612   0.561   0.614
  17.799    1102     2448.9     4208.3   0.543   0.556   0.465   0.570
  17.816    1103     2452.5     4208.0   0.567   0.580   0.539   0.594
  17.833    1104     2455.7     4207.8   0.545   0.579   0.489   0.588
  17.850    1105     2459.2     4208.0   0.510   0.620   0.528   0.619
  17.868    1106     2462.0     4207.7   0.536   0.526   0.397   0.536
  17.884    1107     2465.0     4207.8   0.522   0.560   0.407   0.554
  17.901    1108     2467.6     4207.6   0.540   0.529   0.410   0.543
  17.920    1109     2470.2     4207.6   0.527   0.532   0.398   0.534
  17.936    1110     2472.8     4207.7   0.511   0.528   0.330   0.501
  17.953    1111     2475.7     4207.6   0.567   0.518   0.407   0.559
  17.970    1112     2478.3     4207.6   0.516   0.516   0.343   0.501
  17.986    1113     2481.1     4207.5   0.522   0.518   0.356   0.510
  18.003    1114     2484.1     4207.2   0.577   0.530   0.452   0.579
  18.019    1115     2487.1     4207.0   0.555   0.521   0.400   0.549
  18.036    1116     2490.0     4206.7   0.573   0.500   0.373   0.554
  18.053    1117     2493.1     4206.4   0.571   0.537   0.462   0.578
  18.070    1118     2496.0     4206.0   0.550   0.531   0.425   0.554
  18.087    1119     2499.1     4205.9   0.526   0.529   0.391   0.530
  18.104    1120     2502.2     4205.7   0.544   0.558   0.470   0.572
  18.121    1121     2505.5     4205.4   0.539   0.552   0.450   0.563
  18.137    1122     2509.0     4205.2   0.558   0.592   0.530   0.601
  18.154    1123     2512.4     4204.7   0.580   0.554   0.512   0.592
  18.170    1124     2515.8     4204.4   0.545   0.575   0.487   0.585
  18.187    1125     2519.1     4204.0   0.555   0.569   0.505   0.585
  18.204    1126     2522.3     4203.5   0.549   0.549   0.479   0.570
  18.221    1127     2526.2     4203.2   0.562   0.591   0.536   0.600
  18.238    1128     2529.1     4202.8   0.546   0.539   0.447   0.559
  18.255    1129     2533.0     4202.2   0.572   0.595   0.558   0.602
  18.272    1130     2536.5     4201.6   0.572   0.540   0.472   0.581
  18.289    1131     2539.9     4201.1   0.573   0.558   0.516   0.588
  18.306    1132     2543.4     4200.4   0.594   0.561   0.537   0.602
  18.322    1133     2546.6     4200.0   0.549   0.580   0.501   0.591
  18.339    1134     2550.1     4199.4   0.589   0.567   0.544   0.599
  18.356    1135     2553.2     4199.1   0.538   0.540   0.439   0.554
  18.373    1136     2556.2     4198.7   0.558   0.552   0.490   0.577
  18.391    1137     2559.3     4198.3   0.550   0.596   0.519   0.603
  18.408    1138     2562.3     4198.0   0.553   0.543   0.463   0.567
  18.426    1139     2565.6     4197.4   0.602   0.548   0.522   0.607
  18.442    1140     2568.7     4196.8   0.565   0.563   0.522   0.585
  18.460    1141     2571.9     4196.4   0.563   0.569   0.523   0.587
  18.476    1142     2575.4     4196.0   0.549   0.604   0.527   0.609
  18.493    1143     2578.5     4195.6   0.547   0.560   0.480   0.575
  18.510    1144     2581.7     4195.1   0.554   0.553   0.492   0.575
  18.527    1145     2584.9     4194.6   0.556   0.548   0.479   0.573
  18.544    1146     2588.2     4194.2   0.569   0.555   0.506   0.585
  18.561    1147     2591.6     4193.6   0.575   0.576   0.552   0.591
  18.577    1148     2594.7     4193.3   0.552   0.554   0.490   0.574
  18.594    1149     2598.1     4192.8   0.610   0.555   0.543   0.614
  18.611    1150     2601.6     4192.2   0.564   0.577   0.531   0.592
  18.628    1151     2604.8     4191.8   0.555   0.574   0.508   0.588
  18.645    1152     2607.8     4191.5   0.566   0.529   0.435   0.568
  18.662    1153     2611.1     4190.8   0.589   0.557   0.525   0.599
  18.679    1154     2612.4     4191.6   0.413   0.508   0.003   0.358
  18.696    1155     2615.7     4191.1   0.592   0.578   0.567   0.599
  18.714    1156     2619.0     4190.7   0.558   0.566   0.511   0.584
  18.730    1157     2621.9     4190.4   0.567   0.576   0.536   0.591
  18.749    1158     2624.6     4190.3   0.533   0.547   0.427   0.553
  18.765    1159     2627.6     4190.0   0.555   0.540   0.456   0.567
  18.782    1160     2630.4     4189.7   0.537   0.552   0.444   0.561
  18.800    1161     2633.2     4189.4   0.550   0.551   0.483   0.571
  18.817    1162     2636.0     4189.3   0.534   0.521   0.377   0.527
  18.834    1163     2638.5     4189.3   0.519   0.553   0.391   0.544
  18.850    1164     2641.4     4189.2   0.560   0.531   0.435   0.563
  18.867    1165     2644.2     4189.2   0.533   0.554   0.435   0.560
  18.884    1166     2646.4     4189.3   0.529   0.505   0.304   0.490
  18.901    1167     2649.0     4189.4   0.551   0.500   0.327   0.518
  18.920    1168     2651.3     4189.5   0.521   0.494   0.246   0.455
  18.936    1169     2653.8     4189.6   0.536   0.545   0.436   0.555
  18.953    1170     2656.2     4189.9   0.513   0.501   0.266   0.458
  18.969    1171     2658.8     4190.1   0.511   0.517   0.320   0.490
  18.986    1172     2660.8     4190.3   0.483   0.532   0.227   0.456
  19.003    1173     2663.2     4190.5   0.510   0.552   0.359   0.531
  19.022    1174     2665.8     4190.6   0.544   0.508   0.341   0.518
  19.038    1175     2667.9     4190.9   0.491   0.547   0.290   0.499
  19.056    1176     2670.3     4191.2   0.499   0.508   0.252   0.447
  19.073    1177     2672.2     4191.7   0.477   0.547   0.251   0.484
  19.091    1178     2674.5     4192.1   0.514   0.487   0.200   0.424
  19.109    1179     2676.7     4192.7   0.493   0.529   0.258   0.468
  19.125    1180     2678.7     4193.1   0.501   0.481   0.146   0.382
  19.142    1181     2681.1     4193.7   0.486   0.508   0.180   0.407
  19.159    1182     2682.9     4194.2   0.469   0.505   0.097   0.361
  19.176    1183     2684.9     4194.8   0.478   0.488   0.110   0.348
  19.193    1184     2686.8     4195.4   0.461   0.514   0.100   0.377
  19.210    1185     2688.8     4196.0   0.502   0.473   0.107   0.362
  19.226    1186     2690.7     4196.8   0.487   0.468   0.048   0.312
  19.243    1187     2692.7     4197.4   0.495   0.472   0.082   0.339
  19.260    1188     2694.4     4198.0   0.476   0.470   0.041   0.295
  19.279    1189     2696.1     4198.7   0.469   0.482   0.041   0.302
  19.295    1190     2698.0     4199.2   0.476   0.487   0.091   0.336
  19.312    1191     2699.7     4199.9   0.445   0.520   0.084   0.386
  19.329    1192     2701.6     4200.5   0.472   0.478   0.056   0.306
  19.347    1193     2703.4     4201.1   0.461   0.504   0.064   0.345
  19.367    1194     2705.2     4201.7   0.476   0.476   0.082   0.320
  19.385    1195     2707.3     4202.3   0.480   0.475   0.076   0.320
  19.401    1196     2709.2     4202.8   0.491   0.475   0.089   0.339
  19.418    1197     2711.3     4203.4   0.481   0.486   0.126   0.356
  19.435    1198     2713.5     4203.7   0.534   0.471   0.196   0.446
  19.451    1199     2715.8     4204.1   0.526   0.491   0.242   0.457
  19.469    1200     2717.9     4204.5   0.486   0.487   0.158   0.376
  19.485    1201     2719.8     4205.0   0.491   0.481   0.127   0.361
  19.502    1202     2721.9     4205.5   0.527   0.471   0.172   0.427
  19.519    1203     2723.9     4206.0   0.481   0.510   0.162   0.400
  19.536    1204     2725.5     4206.5   0.474   0.469   0.036   0.290
  19.553    1205     2727.2     4207.0   0.499   0.460   0.043   0.327
  19.571    1206     2729.5     4207.2   0.523   0.504   0.292   0.479
  19.591    1207     2732.1     4207.2   0.554   0.495   0.319   0.518
  19.607    1208     2734.7     4207.3   0.546   0.499   0.313   0.508
  19.623    1209     2736.6     4207.7   0.491   0.483   0.145   0.372
  19.639    1210     2738.9     4208.0   0.494   0.492   0.203   0.409
  19.656    1211     2741.4     4208.1   0.510   0.538   0.338   0.512
  19.672    1212     2744.3     4208.2   0.551   0.524   0.404   0.548
  19.690    1213     2747.5     4208.1   0.539   0.537   0.438   0.553
  19.707    1214     2750.8     4207.8   0.547   0.551   0.474   0.569
  19.723    1215     2753.9     4207.7   0.564   0.539   0.462   0.573
  19.742    1216     2757.0     4207.7   0.540   0.535   0.429   0.550
  19.758    1217     2759.6     4208.1   0.495   0.531   0.269   0.475
  19.775    1218     2763.1     4208.1   0.536   0.564   0.451   0.571
  19.792    1219     2766.5     4208.0   0.530   0.589   0.468   0.591
  19.808    1220     2769.7     4208.0   0.531   0.563   0.438   0.566
  19.827    1221     2773.5     4207.8   0.547   0.581   0.498   0.591
  19.844    1222     2776.8     4207.7   0.534   0.557   0.439   0.563
  19.859    1223     2780.4     4207.8   0.534   0.551   0.434   0.558
  19.876    1224     2783.7     4207.9   0.515   0.562   0.391   0.551
  19.893    1225     2785.5     4208.8   0.453   0.501   0.029   0.327
  19.910    1226     2788.4     4209.0   0.512   0.556   0.371   0.539
  19.928    1227     2789.9     4210.2   0.347   0.507   0.002   0.421
  19.944    1228     2792.5     4210.5   0.499   0.540   0.301   0.497
  19.961    1229     2794.7     4211.1   0.483   0.496   0.148   0.378
  19.980    1230     2796.9     4211.7   0.483   0.501   0.153   0.386
  19.995    1231     2798.7     4212.7   0.429   0.510   0.020   0.352
  20.012    1232     2800.7     4213.6   0.461   0.501   0.054   0.335
  20.030    1233     2802.9     4214.4   0.474   0.471   0.049   0.298
  20.047    1234     2805.1     4215.2   0.477   0.494   0.108   0.353
  20.064    1235     2807.3     4215.8   0.483   0.477   0.096   0.335
  20.081    1236     2809.3     4216.4   0.517   0.457   0.101   0.384
  20.098    1237     2811.3     4217.2   0.475   0.484   0.086   0.330
  20.114    1238     2813.4     4217.9   0.488   0.469   0.056   0.318
  20.133    1239     2815.5     4218.6   0.492   0.467   0.052   0.320
  20.149    1240     2817.4     4219.4   0.470   0.480   0.045   0.302
  20.168    1241     2819.3     4220.1   0.470   0.475   0.043   0.295
  20.184    1242     2821.4     4220.9   0.488   0.468   0.046   0.312
  20.202    1243     2823.3     4221.6   0.502   0.463   0.066   0.343
  20.220    1244     2825.1     4222.3   0.488   0.466   0.035   0.306
