EKF_RT — Standard Extended Kalman Filter (Numba JIT)
  Q=0.01  R=50.0  (hardcoded)
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[EKF_RT] Warming up JIT kernels... OK

Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)   dt(ms)
--------------------------------------------------
[EKF] init  x=6749.0  y=1437.4
  37.877    2251      516.1      785.6    0.070
  37.895    2252      513.6      787.5    0.071
  37.913    2253      510.6      789.0    0.071
  37.931    2254      508.2      790.8    0.069
  37.947    2255      504.8      792.2    0.072
  37.964    2256      502.1      793.8    0.069
  37.980    2257      496.1      796.2    0.069
  37.997    2258      488.7      798.1    0.071
  38.014    2259      487.0      800.1    0.074
  38.031    2260      479.7      802.1    0.070
  38.047    2261      477.3      802.6    0.086
  38.066    2262      474.9      803.5    0.077
  38.084    2263      472.2      805.5    0.073
  38.099    2264      470.2      807.8    0.073
  38.115    2265      468.0      809.6    0.072
  38.134    2266      465.6      811.7    0.070
  38.150    2267      458.2      815.6    0.072
  38.167    2268      456.3      818.1    0.069
  38.183    2269      449.9      822.1    0.069
  38.200    2270      443.8      825.3    0.069
  38.217    2271      441.2      828.0    0.071
  38.234    2272      435.0      830.4    0.080
  38.253    2273      428.7      833.4    0.076
  38.269    2274      426.0      835.9    0.073
  38.286    2275      419.4      839.1    0.070
  38.303    2276      413.0      841.7    0.072
  38.321    2277      406.7      844.5    0.071
  38.337    2278      405.4      845.0    0.070
  38.354    2279      402.7      846.9    0.072
  38.371    2280      391.5      845.1    0.070
  38.388    2281      386.7      848.0    0.105
  38.405    2282      376.6      847.3    0.073
  38.422    2283      377.0      849.7    0.071
  38.439    2284      369.5      847.0    0.072
  38.455    2285      364.6      846.7    0.070
  38.472    2286      355.8      847.1    0.069
  38.489    2287      346.9      847.5    0.079
  38.506    2288      332.2      843.9    0.074
  38.523    2289      321.6      842.3    0.074
  38.542    2290      314.1      843.2    0.077
  38.558    2291      310.4      845.7    0.075
  38.576    2292      306.9      848.2    0.070
  38.592    2293      298.8      849.5    0.072
  38.613    2294      291.0      849.2    0.070
  38.631    2295      284.1      850.1    0.072
  38.647    2296      281.0      852.4    0.072
  38.664    2297      277.9      854.2    0.071
  38.681    2298      274.1      857.0    0.068
  38.697    2299      269.5      858.5    0.071
  38.714    2300      265.3      858.7    0.070
  38.731    2301      261.8      860.2    0.072
  38.748    2302      257.3      861.5    0.071
  38.768    2303      251.8      862.2    0.069
  38.785    2304      249.0      862.4    0.069
  38.803    2305      243.1      860.5    0.070
  38.821    2306      237.0      858.1    0.070
  38.837    2307      231.8      856.5    0.070
  38.856    2308      227.5      854.8    0.072
  38.873    2309      223.4      852.6    0.070
  38.891    2310      218.7      851.3    0.102
  38.909    2311      214.4      850.5    0.092
  38.925    2312      212.3      847.5    0.077
  38.944    2313      208.2      846.2    0.079
  38.960    2314      204.8      845.1    0.072
  38.977    2315      202.5      843.4    0.071
  38.994    2316      199.5      841.8    0.078
  39.014    2317      198.3      839.8    0.070
  39.032    2318      194.6      838.3    0.088
  39.048    2319      191.6      837.0    0.080
  39.065    2320      189.9      835.4    0.073
  39.084    2321      188.2      834.2    0.071
  39.100    2322      186.4      833.4    0.073
  39.117    2323      183.3      835.4    0.070
  39.134    2324      180.9      836.2    0.074
  39.151    2325      178.4      837.9    0.076
  39.167    2326      175.0      838.6    0.071
  39.186    2327      171.5      839.2    0.071
  39.202    2328      168.0      840.8    0.073
  39.221    2329      165.1      843.7    0.070
  39.240    2330      162.1      846.6    0.077
  39.258    2331      157.9      847.6    0.077
  39.276    2332      152.9      851.0    0.070
  39.297    2333      147.8      853.0    0.071
  39.315    2334      142.8      854.5    0.121
  39.332    2335      138.6      857.8    0.080
  39.350    2336      128.7      858.1    0.081
  39.366    2337      126.0      861.7    0.077
  39.386    2338      123.5      865.6    0.073
  39.403    2339      120.7      868.6    0.084
  39.423    2340      117.9      871.4    0.083
  39.441    2341      115.1      873.1    0.076
  39.459    2342      113.1      876.4    0.076
  39.475    2343      106.7      876.4    0.070
  39.494    2344      101.3      876.7    0.104
  39.510    2345       96.6      877.2    0.078
  39.528    2346       91.6      877.6    0.071
  39.544    2347       86.6      877.1    0.077
  39.561    2348       82.7      879.8    0.075
  39.578    2349       80.1      881.0    0.072
  39.595    2350       76.7      880.7    0.076
  39.612    2351       73.5      880.6    0.072
  39.631    2352       70.2      882.1    0.069
  39.647    2353       68.3      883.6    0.073
  39.664    2354       66.4      884.4    0.069
  39.681    2355       64.8      886.6    0.070
  39.697    2356       63.6      888.7    0.071
  39.714    2357       63.0      889.7    0.071
  39.733    2358       62.5      890.8    0.069
  39.749    2359       60.6      893.0    0.075
  39.766    2360       59.3      893.3    0.070
  39.783    2361       57.2      892.0    0.071
  39.800    2362       54.7      891.9    0.071
  39.817    2363       52.0      898.6    0.069
  39.835    2364       49.5      903.8    0.070
  39.851    2365       43.5      907.5    0.072
  39.868    2366       38.7      907.7    0.068
  39.885    2367       36.6      907.7    0.068
  39.902    2368       33.8      908.7    0.073
  39.919    2369       32.3      910.5    0.072
  39.936    2370       32.1      906.5    0.071
  39.953    2371       31.7      909.1    0.072
  39.971    2372       32.4      908.7    0.070
  39.987    2373       33.6      911.8    0.070
  40.006    2374       34.2      915.9    0.072
  40.022    2375       35.9      919.1    0.070
  40.039    2376       36.9      922.0    0.081
  40.056    2377       37.8      924.2    0.076
  40.073    2378       38.5      924.5    0.076
  40.090    2379       39.2      922.3    0.071
  40.106    2380       39.8      919.4    0.074
  40.123    2381       40.1      917.1    0.071
  40.140    2382       39.3      915.8    0.070
  40.157    2383       39.7      913.9    0.074
  40.176    2384       40.4      912.0    0.070
  40.193    2385       41.8      911.4    0.075
  40.211    2386       43.0      910.2    0.079
  40.229    2387       44.1      908.5    0.086
  40.245    2388       44.7      907.1    0.083
  40.262    2389       44.5      905.6    0.076
  40.279    2390       41.1      904.7    0.073
  40.296    2391       37.2      904.4    0.074
  40.313    2392       30.2      904.7    0.073
  40.330    2393       30.9      903.3    0.071
  40.347    2394       24.6      903.6    0.073
  40.363    2395       22.9      902.9    0.072
  40.380    2396       20.3      901.2    0.113
  40.396    2397       17.7      900.2    0.117
  40.413    2398       15.0      899.2    0.080
  40.430    2399       12.6      897.1    0.081
  40.446    2400       10.6      895.2    0.077
  40.461    2401        9.8      892.9    0.070
  40.478    2402       10.0      890.6    0.064
  40.496    2403       10.0      887.8    0.065
  40.514    2404        7.7      885.3    0.064
  40.530    2405        7.8      886.9    0.062
  40.550    2406        5.3      884.4    0.076
  40.568    2407        2.7      887.9    0.071
  40.584    2408       -3.3      889.1    0.073
  40.602    2409       -9.6      890.7    0.072
  40.619    2410      -15.1      892.2    0.076
  40.635    2411      -20.1      890.4    0.071
  40.652    2412      -25.3      894.3    0.075
  40.669    2413      -30.7      897.0    0.069
  40.686    2414      -35.3      898.0    0.068
  40.703    2415      -41.0      898.9    0.100
  40.721    2416      -46.5      898.0    0.070
  40.739    2417      -50.1      899.1    0.070
  40.755    2418      -52.4      899.7    0.072
  40.772    2419      -55.2      901.1    0.072
  40.789    2420      -66.5      905.7    0.068
  40.806    2421      -70.7      907.8    0.072
  40.823    2422      -74.9      909.2    0.070
  40.840    2423      -80.1      911.3    0.100
  40.858    2424      -85.1      913.0    0.074
  40.876    2425      -86.9      914.7    0.068
  40.892    2426      -91.8      916.0    0.068
  40.909    2427      -96.8      917.4    0.070
  40.926    2428     -101.3      919.1    0.077
  40.946    2429     -105.6      920.0    0.098
  40.964    2430     -110.0      920.7    0.076
  40.984    2431     -114.3      921.3    0.071
  41.000    2432     -119.0      922.0    0.074
  41.017    2433     -122.8      922.6    0.070
  41.036    2434     -125.8      922.9    0.088
  41.052    2435     -128.9      923.5    0.079
  41.069    2436     -131.6      923.5    0.074
  41.086    2437     -134.3      922.9    0.074
  41.104    2438     -136.9      922.7    0.074
  41.120    2439     -139.2      922.3    0.071
  41.137    2440     -139.8      922.0    0.070
  41.154    2441     -141.7      921.2    0.076
  41.171    2442     -142.8      921.4    0.070
  41.188    2443     -143.7      920.6    0.071
  41.205    2444     -145.0      919.9    0.072
  41.222    2445     -145.7      919.9    0.105
  41.239    2446     -147.7      919.5    0.086
  41.255    2447     -149.2      919.1    0.078
  41.272    2448     -151.8      919.6    0.072
  41.291    2449     -153.5      920.0    0.070
  41.307    2450     -154.8      920.3    0.091
  41.323    2451     -156.5      921.1    0.072
  41.341    2452     -158.7      921.9    0.073
  41.358    2453     -160.6      922.0    0.073
  41.376    2454     -162.2      922.9    0.072
  41.392    2455     -163.5      923.2    0.126
  41.412    2456     -164.9      924.0    0.089
  41.431    2457     -165.8      923.5    0.066
  41.451    2458     -167.0      923.7    0.091
  41.467    2459     -167.8      923.7    0.077
  41.484    2460     -168.1      924.1    0.075
  41.501    2461     -168.7      924.4    0.076
  41.518    2462     -168.8      924.7    0.072
  41.538    2463     -168.8      924.6    0.071
  41.555    2464     -174.9      926.6    0.074
  41.571    2465     -174.6      925.6    0.070
  41.588    2466     -175.7      924.5    0.071
  41.607    2467     -176.2      924.4    0.073
  41.624    2468     -176.7      924.2    0.070
  41.643    2469     -177.2      923.6    0.074
  41.660    2470     -178.0      923.6    0.073
  41.677    2471     -179.6      923.0    0.070
  41.695    2472     -181.0      922.7    0.071
  41.713    2473     -183.6      922.9    0.072
  41.731    2474     -184.8      923.1    0.069
  41.746    2475     -186.1      922.4    0.069
  41.763    2476     -189.0      922.2    0.073
  41.780    2477     -191.9      922.3    0.071
  41.797    2478     -193.8      922.4    0.073
  41.813    2479     -196.0      922.6    0.071
  41.832    2480     -197.8      922.9    0.069
  41.848    2481     -200.0      923.0    0.071
  41.867    2482     -201.8      922.5    0.075
  41.883    2483     -203.8      921.9    0.070
  41.900    2484     -206.0      921.7    0.072
  41.917    2485     -207.7      920.0    0.071
  41.934    2486     -208.6      918.5    0.071
  41.950    2487     -210.6      918.0    0.074
  41.967    2488     -212.3      917.0    0.073
  41.984    2489     -213.4      916.8    0.068
  42.001    2490     -212.5      916.7    0.070
  42.018    2491     -213.4      916.5    0.069
  42.036    2492     -214.4      916.7    0.089
  42.053    2493     -215.2      915.5    0.086
  42.071    2494     -215.9      914.7    0.084
  42.087    2495     -217.1      914.0    0.080
  42.105    2496     -217.9      913.8    0.084
  42.123    2497     -219.0      913.5    0.071
  42.141    2498     -219.4      913.4    0.070
  42.158    2499     -220.5      912.3    0.074
  42.175    2500     -221.3      911.5    0.072
  42.193    2501     -221.5      911.1    0.070
  42.209    2502     -221.8      910.3    0.073
  42.227    2503     -222.6      909.9    0.101
  42.245    2504     -222.7      909.3    0.086
  42.261    2505     -223.3      907.3    0.079
  42.279    2506     -224.0      905.9    0.073
  42.297    2507     -224.3      904.8    0.071
  42.315    2508     -224.4      903.3    0.073
  42.333    2509     -224.3      902.4    0.070
  42.351    2510     -224.3      902.7    0.074
  42.366    2511     -222.8      901.7    0.072
  42.383    2512     -221.1      899.8    0.071
  42.401    2513     -219.4      898.4    0.071
  42.418    2514     -218.6      897.9    0.070
  42.434    2515     -217.8      896.8    0.070
  42.453    2516     -216.9      896.0    0.074
  42.469    2517     -220.4      895.4    0.070
  42.488    2518     -223.8      895.8    0.083
  42.505    2519     -226.5      896.0    0.081
  42.522    2520     -230.5      895.5    0.098
  42.538    2521     -234.9      895.0    0.073
  42.555    2522     -237.9      894.7    0.074
  42.574    2523     -241.0      894.9    0.070
  42.592    2524     -244.0      894.5    0.070
  42.613    2525     -246.9      894.3    0.070
  42.630    2526     -245.8      892.5    0.071
  42.651    2527     -249.2      892.7    0.075
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2527 frames. Log → EKF_realtime_log.csv
