PC-EKF V4 — UWB Realtime (Numba JIT, Gaussian Pairwise Scoring)
  Q=0.01  R_base=50.0  R_scale=10.0
  Anchors: ['0x1001', '0x1002', '0x1003', '0x1004']
  Height : 1400.0 mm

[PC-EKF] Warming up JIT kernels... OK
Đang kết nối /dev/serial/by-id/usb-SEGGER_J-Link_000760192143-if00 @ 921600...
OK. Đang chờ dữ liệu... (Ctrl+C để dừng)

[ROBOT] Đã kết nối STM32 @ /dev/serial/by-id/usb-STMicroelectronics_BLUEPILL_F103C8_CDC_in_FS_Mode_498E169E3634-if00. Điều khiển xe bắt đầu.
 Time(s)   Frame      X(mm)      Y(mm)      S0      S1      S2      S3   dt(ms)
------------------------------------------------------------------------------
[EKF] init  x=6263.9  y=780.7
  26.276    1569     2513.3      798.7   0.067   0.067   0.000   0.000    0.150
  26.292    1570     2511.4      799.1   0.000   0.000   0.000   0.000    0.122
  26.311    1571     2509.3      799.3   0.197   0.197   0.000   0.000    0.111
  26.326    1572     2506.1      800.0   0.000   0.000   0.000   0.000    0.110
  26.343    1573     2503.2      800.2   0.293   0.293   0.000   0.000    0.099
  26.362    1574     2500.7      800.4   0.000   0.000   0.000   0.000    0.137
  26.379    1575     2498.4      800.6   0.000   0.000   0.000   0.000    0.104
  26.395    1576     2495.8      800.7   0.000   0.000   0.000   0.000    0.099
  26.414    1577     2493.2      800.8   0.000   0.000   0.000   0.000    0.098
  26.433    1578     2490.8      801.3   0.000   0.000   0.000   0.000    0.116
  26.449    1579     2487.7      801.3   0.000   0.000   0.000   0.000    0.115
  26.465    1580     2483.3      801.8   0.254   0.254   0.000   0.000    0.110
  26.482    1581     2479.4      802.5   0.004   0.004   0.000   0.000    0.109
  26.500    1582     2475.8      803.0   0.000   0.000   0.000   0.000    0.112
  26.516    1583     2472.1      803.7   0.000   0.000   0.000   0.000    0.108
  26.533    1584     2467.5      804.4   0.000   0.000   0.000   0.000    0.108
  26.550    1585     2463.7      804.8   0.000   0.000   0.000   0.000    0.101
  26.570    1586     2460.2      805.1   0.000   0.000   0.000   0.000    0.103
  26.591    1587     2456.7      805.4   0.000   0.000   0.000   0.000    0.099
  26.610    1588     2453.1      805.8   0.000   0.000   0.000   0.000    0.099
  26.628    1589     2449.5      806.2   0.000   0.000   0.000   0.000    0.105
  26.644    1590     2446.6      806.3   0.000   0.000   0.000   0.000    0.104
  26.664    1591     2443.4      806.6   0.031   0.031   0.000   0.000    0.117
  26.680    1592     2439.5      806.6   0.000   0.000   0.089   0.089    0.110
  26.697    1593     2436.9      806.8   0.000   0.000   0.000   0.000    0.102
  26.714    1594     2434.4      806.7   0.000   0.000   0.000   0.000    0.102
  26.732    1595     2431.4      806.8   0.000   0.000   0.000   0.000    0.099
  26.749    1596     2428.9      806.8   0.000   0.000   0.000   0.000    0.092
  26.765    1597     2424.9      807.0   0.000   0.000   0.000   0.000    0.114
  26.783    1598     2421.1      807.1   0.013   0.013   0.000   0.000    0.143
  26.801    1599     2417.2      807.2   0.012   0.012   0.000   0.000    0.098
  26.820    1600     2414.6      807.0   0.017   0.017   0.000   0.000    0.117
  26.837    1601     2412.5      807.1   0.000   0.000   0.000   0.000    0.106
  26.854    1602     2409.9      806.5   0.000   0.000   0.000   0.000    0.107
  26.871    1603     2407.0      805.8   0.000   0.000   0.000   0.000    0.132
  26.891    1604     2403.9      805.3   0.000   0.000   0.000   0.000    0.113
  26.911    1605     2401.3      804.4   0.000   0.000   0.000   0.000    0.105
  26.928    1606     2398.7      803.7   0.000   0.000   0.000   0.000    0.099
  26.948    1607     2396.4      803.0   0.000   0.000   0.000   0.000    0.136
  26.966    1608     2393.6      802.6   0.000   0.000   0.000   0.000    0.097
  26.983    1609     2390.4      802.6   0.254   0.254   0.000   0.000    0.095
  27.001    1610     2387.7      801.9   0.000   0.000   0.000   0.000    0.093
  27.018    1611     2383.6      799.3   0.000   0.000   0.000   0.000    0.111
  27.038    1612     2379.3      796.7   0.000   0.000   0.000   0.000    0.109
  27.056    1613     2375.1      794.4   0.000   0.000   0.000   0.000    0.105
  27.072    1614     2370.9      792.3   0.000   0.000   0.000   0.000    0.104
  27.089    1615     2367.2      790.5   0.000   0.000   0.000   0.000    0.104
  27.106    1616     2363.9      789.4   0.000   0.000   0.000   0.000    0.103
  27.125    1617     2360.5      788.4   0.000   0.000   0.000   0.000    0.104
  27.144    1618     2357.3      787.3   0.001   0.001   0.000   0.000    0.107
  27.162    1619     2353.9      786.4   0.000   0.000   0.000   0.000    0.102
  27.180    1620     2350.6      785.8   0.000   0.000   0.000   0.000    0.105
  27.196    1621     2346.5      785.8   0.000   0.000   0.000   0.000    0.103
  27.213    1622     2342.7      785.6   0.000   0.000   0.000   0.000    0.100
  27.233    1623     2338.7      785.1   0.000   0.000   0.000   0.000    0.101
  27.251    1624     2335.0      785.3   0.000   0.000   0.000   0.000    0.104
  27.271    1625     2329.6      786.4   0.332   0.332   0.000   0.000    0.098
  27.287    1626     2326.1      786.9   0.017   0.017   0.000   0.000    0.097
  27.306    1627     2322.3      787.5   0.040   0.040   0.000   0.000    0.096
  27.326    1628     2318.1      788.4   0.184   0.184   0.000   0.000    0.112
  27.346    1629     2314.2      788.4   0.000   0.000   0.000   0.000    0.106
  27.362    1630     2310.5      788.7   0.000   0.000   0.000   0.000    0.108
  27.379    1631     2305.6      789.1   0.000   0.000   0.000   0.000    0.105
  27.396    1632     2302.7      788.8   0.000   0.000   0.000   0.000    0.104
  27.413    1633     2299.0      789.1   0.000   0.000   0.000   0.000    0.103
  27.429    1634     2294.2      789.5   0.000   0.000   0.000   0.000    0.097
  27.445    1635     2290.3      789.4   0.000   0.000   0.000   0.000    0.092
  27.465    1636     2286.8      789.5   0.000   0.000   0.000   0.000    0.092
  27.480    1637     2282.0      788.2   0.000   0.000   0.000   0.000    0.103
  27.498    1638     2278.3      787.9   0.000   0.000   0.000   0.000    0.101
  27.515    1639     2274.5      787.5   0.000   0.000   0.000   0.000    0.095
  27.535    1640     2270.9      787.0   0.000   0.000   0.000   0.000    0.113
  27.551    1641     2268.2      786.6   0.000   0.000   0.000   0.000    0.104
  27.569    1642     2265.6      786.0   0.000   0.000   0.000   0.000    0.108
  27.589    1643     2263.0      785.3   0.000   0.000   0.000   0.000    0.114
  27.605    1644     2259.7      785.4   0.000   0.000   0.000   0.000    0.105
  27.625    1645     2256.3      785.4   0.000   0.000   0.000   0.000    0.147
  27.643    1646     2253.3      785.9   0.000   0.000   0.000   0.000    0.105
  27.661    1647     2250.3      786.5   0.000   0.000   0.000   0.000    0.104
  27.677    1648     2246.9      786.9   0.000   0.000   0.000   0.000    0.122
  27.694    1649     2243.5      787.3   0.000   0.000   0.000   0.000    0.107
  27.711    1650     2241.1      787.3   0.000   0.000   0.000   0.000    0.105
  27.727    1651     2238.8      787.2   0.000   0.000   0.000   0.000    0.099
  27.745    1652     2236.5      787.6   0.050   0.050   0.000   0.000    0.095
  27.763    1653     2232.9      788.1   0.000   0.000   0.000   0.000    0.092
  27.780    1654     2229.5      788.6   0.000   0.000   0.000   0.000    0.095
  27.798    1655     2227.2      788.8   0.000   0.000   0.000   0.000    0.093
  27.814    1656     2225.0      788.3   0.000   0.000   0.000   0.000    0.094
  27.835    1657     2222.6      787.8   0.000   0.000   0.000   0.000    0.114
  27.857    1658     2220.2      787.2   0.000   0.000   0.000   0.000    0.108
  27.881    1659     2217.9      786.7   0.000   0.000   0.000   0.000    0.189
  27.899    1660     2215.6      786.2   0.000   0.000   0.000   0.000    0.160
  27.919    1661     2213.3      785.5   0.000   0.000   0.000   0.000    0.129
  27.935    1662     2210.8      785.1   0.000   0.000   0.000   0.000    0.186
  27.952    1663     2208.2      784.5   0.000   0.000   0.000   0.000    0.119
  27.971    1664     2205.3      783.8   0.000   0.000   0.000   0.000    0.148
  27.987    1665     2202.5      783.4   0.000   0.000   0.000   0.000    0.184
  28.005    1666     2200.0      782.3   0.000   0.000   0.000   0.000    0.115
  28.021    1667     2197.1      781.5   0.000   0.000   0.000   0.000    0.116
  28.041    1668     2194.0      780.5   0.000   0.000   0.000   0.000    0.151
  28.057    1669     2190.6      779.3   0.000   0.000   0.000   0.000    0.105
  28.077    1670     2187.1      778.0   0.000   0.000   0.000   0.000    0.119
  28.095    1671     2183.6      776.1   0.000   0.000   0.000   0.000    0.106
  28.113    1672     2179.2      775.0   0.000   0.000   0.000   0.000    0.103
  28.134    1673     2174.9      773.9   0.000   0.000   0.000   0.000    0.182
  28.151    1674     2171.6      773.1   0.000   0.000   0.000   0.000    0.126
  28.169    1675     2168.6      772.1   0.000   0.000   0.000   0.000    0.114
  28.185    1676     2165.0      770.5   0.000   0.000   0.000   0.000    0.113
  28.201    1677     2161.5      769.6   0.000   0.000   0.000   0.000    0.106
  28.218    1678     2158.2      768.4   0.000   0.000   0.000   0.000    0.163
  28.236    1679     2154.5      767.0   0.000   0.000   0.000   0.000    0.114
  28.252    1680     2150.8      765.5   0.000   0.000   0.000   0.000    0.112
  28.272    1681     2147.1      764.3   0.000   0.000   0.000   0.000    0.142
  28.287    1682     2142.5      761.3   0.000   0.000   0.000   0.000    0.096
  28.304    1683     2137.6      758.5   0.000   0.000   0.000   0.000    0.094
  28.321    1684     2133.2      756.6   0.000   0.000   0.000   0.000    0.102
  28.338    1685     2128.4      753.5   0.000   0.000   0.000   0.000    0.111
  28.355    1686     2123.9      751.4   0.000   0.000   0.000   0.000    0.104
  28.372    1687     2118.3      748.1   0.000   0.000   0.000   0.000    0.108
  28.389    1688     2112.8      744.1   0.000   0.000   0.000   0.000    0.108
  28.406    1689     2109.4      743.5   0.000   0.000   0.000   0.000    0.115
  28.424    1690     2105.3      742.4   0.000   0.000   0.296   0.296    0.121
  28.442    1691     2101.9      741.6   0.000   0.000   0.000   0.000    0.107
  28.458    1692     2096.6      738.2   0.000   0.000   0.000   0.000    0.107
  28.475    1693     2091.1      735.0   0.000   0.000   0.000   0.000    0.105
  28.492    1694     2085.3      731.9   0.000   0.000   0.000   0.000    0.104
  28.509    1695     2079.4      728.9   0.000   0.000   0.000   0.000    0.100
  28.526    1696     2074.9      727.8   0.000   0.000   0.000   0.000    0.099
  28.544    1697     2069.4      724.9   0.000   0.000   0.000   0.000    0.091
  28.560    1698     2064.8      723.4   0.000   0.000   0.000   0.000    0.090
  28.578    1699     2060.4      721.9   0.000   0.000   0.000   0.000    0.096
  28.596    1700     2055.7      720.4   0.000   0.000   0.000   0.000    0.093
  28.612    1701     2050.4      717.8   0.000   0.000   0.000   0.000    0.092
  28.630    1702     2045.0      715.4   0.000   0.000   0.000   0.000    0.109
  28.647    1703     2039.6      712.9   0.000   0.000   0.000   0.000    0.102
  28.665    1704     2034.2      710.6   0.000   0.000   0.000   0.000    0.123
  28.682    1705     2028.8      708.5   0.000   0.000   0.000   0.000    0.110
  28.699    1706     2023.4      706.1   0.000   0.000   0.000   0.000    0.103
  28.715    1707     2019.1      704.7   0.000   0.000   0.000   0.000    0.105
  28.733    1708     2015.2      703.9   0.000   0.000   0.000   0.000    0.108
  28.749    1709     2011.7      704.3   0.129   0.129   0.000   0.000    0.093
  28.766    1710     2008.5      704.5   0.037   0.037   0.000   0.000    0.093
  28.783    1711     2005.5      705.1   0.162   0.162   0.000   0.000    0.091
  28.800    1712     2002.4      705.2   0.008   0.008   0.000   0.000    0.093
  28.816    1713     1998.6      705.9   0.220   0.220   0.000   0.000    0.092
  28.834    1714     1995.5      706.1   0.000   0.000   0.000   0.000    0.116
  28.850    1715     1992.3      706.4   0.060   0.060   0.000   0.000    0.105
  28.869    1716     1989.3      706.9   0.000   0.000   0.000   0.000    0.102
  28.885    1717     1986.2      707.5   0.194   0.194   0.000   0.000    0.106
  28.902    1718     1983.1      707.9   0.000   0.000   0.000   0.000    0.104
  28.921    1719     1979.9      708.5   0.000   0.000   0.000   0.000    0.107
  28.936    1720     1976.9      708.9   0.000   0.000   0.000   0.000    0.143
  28.953    1721     1974.0      709.2   0.000   0.000   0.000   0.000    0.094
  28.970    1722     1971.0      709.8   0.000   0.000   0.000   0.000    0.093
  28.986    1723     1967.9      710.1   0.018   0.018   0.000   0.000    0.094
  29.004    1724     1964.6      710.5   0.021   0.021   0.000   0.000    0.090
  29.021    1725     1961.8      711.3   0.038   0.038   0.000   0.000    0.095
  29.039    1726     1958.8      711.8   0.000   0.000   0.000   0.000    0.108
  29.058    1727     1955.0      712.7   0.331   0.331   0.000   0.000    0.110
  29.074    1728     1951.9      713.4   0.002   0.002   0.000   0.000    0.105
  29.091    1729     1947.9      714.4   0.304   0.304   0.000   0.000    0.107
  29.107    1730     1944.3      715.6   0.304   0.304   0.000   0.000    0.105
  29.124    1731     1940.9      716.6   0.000   0.000   0.000   0.000    0.109
  29.143    1732     1937.3      717.5   0.000   0.000   0.000   0.000    0.103
  29.159    1733     1933.7      718.3   0.001   0.001   0.000   0.000    0.103
  29.178    1734     1929.4      719.6   0.321   0.321   0.000   0.000    0.102
  29.194    1735     1925.7      720.8   0.326   0.326   0.000   0.000    0.100
  29.210    1736     1921.8      721.8   0.000   0.000   0.000   0.000    0.101
  29.227    1737     1918.3      722.8   0.006   0.006   0.000   0.000    0.104
  29.245    1738     1914.8      723.8   0.006   0.006   0.000   0.000    0.121
  29.261    1739     1911.4      724.9   0.000   0.000   0.000   0.000    0.106
  29.278    1740     1907.5      725.9   0.025   0.025   0.000   0.000    0.154
  29.295    1741     1903.7      726.9   0.000   0.000   0.000   0.000    0.115
  29.312    1742     1900.3      727.8   0.049   0.049   0.000   0.000    0.121
  29.328    1743     1896.7      728.7   0.098   0.098   0.000   0.000    0.110
  29.346    1744     1893.1      729.2   0.000   0.000   0.000   0.000    0.134
  29.363    1745     1889.4      730.0   0.018   0.018   0.000   0.000    0.108
  29.379    1746     1885.1      731.0   0.236   0.236   0.000   0.000    0.113
  29.396    1747     1881.8      731.7   0.001   0.001   0.000   0.000    0.141
  29.413    1748     1878.4      732.3   0.005   0.005   0.000   0.000    0.102
  29.431    1749     1874.6      732.8   0.001   0.001   0.000   0.000    0.126
  29.448    1750     1871.5      732.9   0.002   0.002   0.045   0.045    0.110
  29.465    1751     1867.9      733.5   0.001   0.001   0.000   0.000    0.130
  29.482    1752     1864.7      734.4   0.000   0.000   0.000   0.000    0.109
  29.500    1753     1859.2      735.7   0.000   0.000   0.000   0.000    0.102
  29.516    1754     1853.9      737.0   0.000   0.000   0.000   0.000    0.105
  29.533    1755     1848.6      738.5   0.000   0.000   0.000   0.000    0.097
  29.549    1756     1843.5      739.6   0.000   0.000   0.000   0.000    0.092
  29.566    1757     1838.6      740.9   0.000   0.000   0.000   0.000    0.090
  29.585    1758     1833.7      742.2   0.000   0.000   0.000   0.000    0.094
  29.601    1759     1828.6      743.7   0.000   0.000   0.000   0.000    0.093
  29.619    1760     1823.4      745.0   0.000   0.000   0.000   0.000    0.089
  29.637    1761     1818.4      746.6   0.000   0.000   0.000   0.000    0.108
  29.653    1762     1812.8      748.1   0.237   0.237   0.000   0.000    0.101
  29.670    1763     1808.0      749.5   0.000   0.000   0.000   0.000    0.120
