KF — UWB Realtime
  27.569    1677     4448.6     1001.6
  27.586    1678     4455.7     1002.9
  27.605    1679     4457.1     1002.1
  27.621    1680     4459.0     1001.7
  27.638    1681     4463.3     1001.7
  27.655    1682     4465.1     1000.7
  27.672    1683     4468.7     1000.8
  27.690    1684     4470.3      998.0
  27.706    1685     4471.3      995.4
  27.725    1686     4471.5      993.0
  27.741    1687     4473.0      990.2
  27.758    1688     4477.8      989.4
  27.775    1689     4479.5      988.0
  27.792    1690     4480.2      985.5
  27.808    1691     4485.4      985.6
  27.827    1692     4488.1      984.7
  27.843    1693     4490.3      984.2
  27.860    1694     4492.2      984.8
  27.877    1695     4493.3      983.8
  27.894    1696     4495.2      984.3
  27.911    1697     4497.1      984.1
  27.928    1698     4501.5      984.0
  27.944    1699     4509.9      986.3
  27.961    1700     4515.2      987.3
  27.978    1701     4519.8      988.0
  27.995    1702     4524.1      984.0
  28.012    1703     4531.0      986.0
  28.029    1704     4538.1      988.3
  28.046    1705     4544.0      990.9
  28.063    1706     4549.1      993.4
  28.079    1707     4555.1      995.5
  28.096    1708     4560.4      997.5
  28.113    1709     4566.7     1000.9
  28.130    1710     4572.8     1003.9
  28.146    1711     4578.7     1007.4
  28.163    1712     4584.1     1010.2
  28.180    1713     4590.1     1013.7
  28.197    1714     4595.9     1017.2
  28.214    1715     4601.6     1020.8
  28.230    1716     4607.3     1024.6
  28.246    1717     4612.6     1027.5
  28.263    1718     4617.6     1030.8
  28.280    1719     4621.5     1034.2
  28.297    1720     4625.7     1036.9
  28.316    1721     4629.8     1040.5
  28.332    1722     4632.9     1043.7
  28.349    1723     4636.8     1046.9
  28.366    1724     4640.1     1049.9
  28.384    1725     4644.4     1052.7
  28.400    1726     4648.8     1055.0
  28.417    1727     4652.5     1056.9
  28.434    1728     4656.9     1059.7
  28.451    1729     4661.0     1061.7
  28.469    1730     4665.4     1063.2
  28.487    1731     4671.1     1064.7
  28.503    1732     4675.8     1066.2
  28.520    1733     4680.7     1068.3
  28.537    1734     4685.2     1069.5
  28.554    1735     4691.1     1071.7
  28.571    1736     4697.7     1073.2
  28.588    1737     4703.3     1075.0
  28.605    1738     4710.0     1077.2
  28.622    1739     4717.0     1078.7
  28.639    1740     4721.4     1075.3
  28.655    1741     4726.5     1073.2
  28.672    1742     4731.6     1071.3
  28.689    1743     4737.6     1069.7
  28.708    1744     4742.8     1068.7
  28.725    1745     4748.3     1067.4
  28.742    1746     4751.9     1062.2
  28.759    1747     4757.6     1061.9
  28.775    1748     4761.0     1061.6
  28.792    1749     4764.8     1055.7
  28.809    1750     4770.2     1056.4
  28.826    1751     4774.9     1055.5
  28.843    1752     4780.2     1055.9
  28.860    1753     4786.1     1056.3
  28.877    1754     4790.2     1052.2
  28.894    1755     4792.9     1051.9
  28.911    1756     4794.7     1047.1
  28.927    1757     4796.2     1042.0
  28.943    1758     4799.6     1041.7
  28.961    1759     4801.7     1037.7
  28.978    1760     4802.9     1033.3
  28.995    1761     4806.7     1029.8
  29.012    1762     4806.1     1024.7
  29.030    1763     4808.1     1024.7
  29.046    1764     4811.5     1020.9
  29.063    1765     4813.1     1020.8
  29.079    1766     4814.5     1020.1
  29.096    1767     4813.7     1015.4
  29.113    1768     4815.2     1015.1
  29.130    1769     4818.0     1015.9
  29.147    1770     4820.3     1015.8
  29.165    1771     4821.1     1015.8
  29.181    1772     4821.8     1016.1
  29.198    1773     4821.6     1016.1
  29.215    1774     4821.4     1015.4
  29.234    1775     4821.8     1013.9
  29.250    1776     4822.3     1012.7
  29.267    1777     4822.6     1011.3
  29.284    1778     4822.9     1010.6
  29.301    1779     4822.4     1008.9
  29.317    1780     4822.4     1007.4
  29.332    1781     4822.4     1005.8
  29.349    1782     4822.6     1004.2
  29.366    1783     4822.6     1002.3
  29.383    1784     4821.7     1000.8
  29.400    1785     4821.4      999.2
  29.417    1786     4823.3     1002.3
  29.434    1787     4822.5     1000.1
  29.451    1788     4823.5     1003.1
  29.468    1789     4824.5     1005.6
  29.485    1790     4824.8     1002.5
  29.504    1791     4824.1      999.3
  29.520    1792     4825.8     1002.0
  29.537    1793     4827.3     1003.0
  29.554    1794     4825.9      998.8
  29.571    1795     4826.7      995.9
  29.587    1796     4828.9      996.4
  29.604    1797     4830.8      996.7
  29.620    1798     4835.6      996.8
  29.637    1799     4839.8      997.5
  29.654    1800     4840.0      996.3
  29.671    1801     4839.3      992.1
  29.689    1802     4838.0      987.0
  29.705    1803     4835.6      979.2
  29.723    1804     4832.0      971.6
  29.739    1805     4828.8      964.3
  29.755    1806     4825.8      957.4
  29.773    1807     4822.4      950.1
  29.789    1808     4820.8      942.8
  29.806    1809     4816.9      936.6
  29.823    1810     4814.1      929.6
  29.840    1811     4814.1      926.3
  29.857    1812     4815.8      928.5
  29.874    1813     4813.3      922.7
  29.891    1814     4809.4      921.7
  29.909    1815     4807.6      914.2
  29.925    1816     4803.2      909.1
  29.942    1817     4803.4      906.7
  29.959    1818     4800.6      906.3
  29.977    1819     4799.7      899.2
  29.993    1820     4800.8      897.2
  30.010    1821     4799.1      891.4
  30.027    1822     4795.6      887.3
  30.043    1823     4792.3      883.5
  30.060    1824     4792.4      879.0
  30.077    1825     4792.6      874.8
  30.094    1826     4793.1      869.6
  30.111    1827     4790.4      866.0
  30.128    1828     4791.2      861.4
  30.146    1829     4791.1      856.7
  30.162    1830     4791.5      853.3
  30.178    1831     4792.1      849.9
  30.195    1832     4791.5      846.6
  30.213    1833     4790.1      844.0
  30.229    1834     4790.4      841.6
  30.246    1835     4790.8      839.4
  30.263    1836     4791.0      837.2
  30.280    1837     4791.2      836.2
  30.297    1838     4790.7      835.9
  30.313    1839     4792.0      834.3
  30.330    1840     4792.1      833.9
  30.347    1841     4791.9      833.0
  30.364    1842     4792.6      831.3
  30.381    1843     4793.3      830.3
  30.399    1844     4794.0      828.8
  30.415    1845     4794.2      827.1
  30.432    1846     4794.6      825.4
  30.448    1847     4794.9      823.9
  30.467    1848     4796.7      822.8
  30.483    1849     4797.8      820.5
  30.500    1850     4798.6      819.1
  30.517    1851     4799.3      817.1
  30.534    1852     4804.0      818.1
  30.551    1853     4804.4      816.2
  30.568    1854     4809.3      816.9
  30.584    1855     4809.2      816.0
  30.601    1856     4814.6      815.6
  30.618    1857     4819.0      815.9
  30.635    1858     4825.9      814.2
  30.652    1859     4826.5      813.8
  30.669    1860     4831.9      814.9
  30.686    1861     4841.0      806.0
  30.704    1862     4845.9      807.3
  30.721    1863     4845.7      807.4
  30.736    1864     4844.9      806.3
  30.753    1865     4844.4      806.1
  30.770    1866     4845.1      804.9
  30.789    1867     4845.2      805.2
  30.804    1868     4845.1      806.3
  30.821    1869     4845.8      806.0
  30.838    1870     4848.1      804.2
  30.855    1871     4849.4      802.3
  30.871    1872     4852.1      798.8
  30.888    1873     4854.3      796.2
  30.905    1874     4856.2      793.9
  30.922    1875     4862.7      792.6
  30.939    1876     4866.5      789.1
  30.956    1877     4873.4      789.8
  30.973    1878     4875.1      787.6
  30.990    1879     4881.3      786.6
  31.006    1880     4888.5      785.2
  31.023    1881     4895.5      784.3
  31.040    1882     4901.8      785.6
  31.057    1883     4912.0      787.6
  31.074    1884     4920.3      784.4
  31.091    1885     4928.4      782.5
  31.109    1886     4933.7      782.9
  31.126    1887     4943.6      782.6
  31.143    1888     4953.8      783.1
  31.159    1889     4956.7      781.5
  31.176    1890     4962.9      781.9
  31.193    1891     4963.1      781.0
  31.210    1892     4967.0      776.5
  31.227    1893     4975.3      773.8
  31.244    1894     4985.2      771.3
  31.261    1895     4983.6      770.0
  31.278    1896     4993.9      766.9
  31.294    1897     5000.8      768.8
  31.311    1898     5008.9      765.9
  31.328    1899     5017.6      764.4
  31.345    1900     5026.0      762.8
  31.362    1901     5030.1      764.8
  31.379    1902     5034.0      766.9
  31.396    1903     5037.7      769.4
  31.413    1904     5041.1      771.9
  31.430    1905     5045.4      774.0
  31.446    1906     5049.2      775.9
  31.463    1907     5056.8      775.1
  31.480    1908     5060.8      776.6
  31.497    1909     5065.3      777.8
  31.514    1910     5070.2      778.5
  31.531    1911     5075.1      779.7
  31.548    1912     5083.5      778.7
  31.564    1913     5088.4      781.1
  31.581    1914     5094.4      782.9
  31.598    1915     5101.7      785.5
  31.615    1916     5108.4      788.4
  31.632    1917     5114.6      791.2
  31.649    1918     5123.3      795.6
  31.666    1919     5129.6      799.3
  31.683    1920     5135.9      801.9
  31.700    1921     5142.1      804.8
  31.716    1922     5147.9      807.5
  31.733    1923     5159.1      806.3
  31.750    1924     5164.4      806.7
  31.767    1925     5168.1      807.0
  31.784    1926     5172.5      806.8
  31.801    1927     5173.6      809.3
  31.818    1928     5174.6      811.8
  31.835    1929     5177.4      812.7
  31.851    1930     5180.0      812.3
  31.868    1931     5183.7      812.5
  31.885    1932     5187.9      813.8
  31.902    1933     5189.0      817.6
  31.919    1934     5192.0      821.6
  31.936    1935     5197.0      822.8
  31.953    1936     5202.2      823.6
  31.970    1937     5208.0      822.4
  31.987    1938     5212.3      823.3
  32.003    1939     5220.4      822.1
  32.020    1940     5224.3      823.7
  32.037    1941     5228.6      824.2
  32.054    1942     5231.8      822.0
  32.073    1943     5237.5      817.7
  32.089    1944     5236.4      817.6
  32.106    1945     5241.2      811.4
  32.123    1946     5240.9      812.9
  32.139    1947     5243.3      806.6
  32.156    1948     5244.7      801.2
  32.173    1949     5246.3      796.8
  32.190    1950     5247.6      792.9
  32.207    1951     5246.2      791.5
  32.224    1952     5248.4      787.2
  32.241    1953     5249.9      784.2
  32.258    1954     5249.2      783.6
  32.274    1955     5247.7      782.7
  32.291    1956     5246.8      782.0
  32.308    1957     5245.7      781.1
  32.325    1958     5245.2      779.1
  32.343    1959     5246.1      775.2
  32.359    1960     5246.0      775.3
  32.376    1961     5248.6      772.3
  32.393    1962     5247.2      772.4
  32.410    1963     5247.9      770.4
  32.426    1964     5245.9      770.2
  32.443    1965     5244.9      770.3
  32.460    1966     5243.9      770.6
  32.477    1967     5245.8      769.2
  32.494    1968     5248.8      767.6
  32.511    1969     5251.6      767.2
  32.528    1970     5255.3      769.1
  32.545    1971     5263.6      772.1
  32.562    1972     5273.1      771.1
  32.578    1973     5277.4      775.1
  32.595    1974     5284.9      773.8
  32.612    1975     5289.2      776.2
  32.629    1976     5289.2      781.1
  32.646    1977     5288.3      785.4
  32.663    1978     5286.0      789.7
  32.680    1979     5283.9      793.8
  32.697    1980     5284.3      795.5
  32.713    1981     5284.1      797.8
  32.730    1982     5285.8      800.3
  32.747    1983     5292.4      803.8
  32.764    1984     5296.2      806.5
  32.781    1985     5297.2      808.6
  32.800    1986     5302.4      806.8
  32.817    1987     5307.4      804.2
  32.835    1988     5312.2      802.9
  32.851    1989     5323.3      802.5
  32.870    1990     5327.5      808.5
  32.886    1991     5328.3      813.6
  32.903    1992     5331.8      819.8
  32.920    1993     5335.7      825.1
  32.937    1994     5339.4      830.1
  32.954    1995     5346.1      833.5
  32.970    1996     5349.9      839.8
  32.986    1997     5358.6      843.1
  33.003    1998     5365.6      848.9
  33.020    1999     5374.3      856.7
  33.037    2000     5388.5      861.8
  33.054    2001     5392.5      866.8
  33.071    2002     5392.5      870.2
  33.088    2003     5390.0      872.8
  33.105    2004     5394.4      877.9
  33.121    2005     5398.1      882.1
  33.138    2006     5401.1      887.3
  33.155    2007     5403.9      892.1
  33.172    2008     5412.7      898.1
  33.189    2009     5422.7      904.0
  33.206    2010     5431.7      911.0
  33.223    2011     5435.3      915.2
  33.240    2012     5439.0      919.4
  33.257    2013     5448.1      925.8
  33.273    2014     5452.6      929.4
  33.290    2015     5456.1      933.7
  33.307    2016     5458.3      937.1
  33.324    2017     5460.3      940.4
  33.341    2018     5468.5      945.6
  33.359    2019     5470.6      949.1
  33.377    2020     5476.7      952.9
  33.393    2021     5483.4      956.6
  33.410    2022     5489.2      960.6
  33.427    2023     5494.4      964.5
  33.443    2024     5499.3      967.8
  33.460    2025     5503.9      970.3
  33.477    2026     5508.5      973.3
  33.494    2027     5512.4      976.7
  33.511    2028     5516.9      978.2
  33.528    2029     5520.0      980.2
  33.544    2030     5523.4      982.3
  33.561    2031     5526.5      984.3
  33.578    2032     5529.9      985.9
  33.595    2033     5533.4      987.3
  33.612    2034     5536.0      988.4
  33.629    2035     5537.8      989.6
  33.646    2036     5537.3      990.0
  33.663    2037     5538.1      989.8
  33.680    2038     5537.9      988.3
  33.696    2039     5538.7      987.2
  33.713    2040     5539.0      986.2
  33.730    2041     5539.5      985.2
  33.747    2042     5539.3      983.7
  33.764    2043     5539.1      982.0
  33.781    2044     5538.8      981.2
  33.798    2045     5537.9      981.1
  33.815    2046     5537.6      979.5
  33.831    2047     5537.0      978.6
  33.848    2048     5540.2      979.5
  33.865    2049     5542.8      979.6
  33.882    2050     5541.9      978.9
  33.899    2051     5544.2      978.9
  33.916    2052     5543.8      977.7
  33.933    2053     5546.3      978.5
  33.950    2054     5548.8      979.5
  33.966    2055     5554.0      982.7
  33.983    2056     5560.1      984.9
  34.000    2057     5564.9      988.3
  34.017    2058     5568.9      989.9
  34.034    2059     5573.7      992.0
  34.051    2060     5576.5      993.2
  34.068    2061     5580.3      997.3
  34.085    2062     5583.7      999.0
  34.102    2063     5586.5     1000.3
  34.118    2064     5588.8     1001.0
  34.135    2065     5591.8     1001.0
  34.152    2066     5594.6     1001.3
  34.170    2067     5597.3     1001.3
  34.190    2068     5599.8     1001.9
  34.206    2069     5602.8     1002.1
  34.226    2070     5606.5     1002.1
  34.245    2071     5609.6     1002.0
  34.264    2072     5611.6     1001.4
  34.282    2073     5613.0     1000.4
  34.300    2074     5612.6      999.5
  34.318    2075     5614.4      998.9
  34.334    2076     5614.8      998.6
  34.353    2077     5616.1      997.7
  34.370    2078     5617.3      996.0
  34.387    2079     5618.0      994.0
  34.404    2080     5619.0      992.6
  34.419    2081     5620.4      992.9
  34.437    2082     5622.1      991.8
  34.454    2083     5624.0      990.0
  34.470    2084     5625.3      988.6
  34.489    2085     5627.5      988.3
  34.507    2086     5629.7      987.9
  34.523    2087     5632.2      987.5
  34.539    2088     5633.1      985.3
  34.557    2089     5634.5      984.2
  34.573    2090     5636.7      984.4
  34.590    2091     5638.2      982.6
  34.608    2092     5640.7      981.0
  34.625    2093     5642.6      979.2
  34.641    2094     5645.2      977.7
  34.660    2095     5648.0      975.7
  34.679    2096     5657.2      970.6
  34.698    2097     5665.4      965.1
  34.715    2098     5673.5      960.9
  34.732    2099     5676.1      959.8
  34.750    2100     5678.8      959.2
  34.766    2101     5682.2      959.2
  34.783    2102     5684.9      958.2
  34.800    2103     5687.6      958.0
  34.817    2104     5690.6      959.0
  34.834    2105     5692.4      958.4
  34.851    2106     5695.4      957.9
  34.867    2107     5697.9      958.6
  34.884    2108     5700.5      959.6
  34.901    2109     5703.1      960.3
  34.917    2110     5705.8      961.2
  34.934    2111     5707.8      961.7
  34.951    2112     5709.2      962.4
  34.970    2113     5712.4      963.6
  34.987    2114     5714.7      964.1
  35.004    2115     5717.9      965.9
  35.021    2116     5719.8      966.6
  35.036    2117     5722.8      967.4
  35.053    2118     5725.4      967.2
  35.070    2119     5728.5      969.8
  35.087    2120     5730.2      971.3
  35.104    2121     5733.1      972.2
  35.121    2122     5735.7      972.6
  35.139    2123     5737.9      973.0
  35.155    2124     5740.1      973.0
  35.172    2125     5742.1      973.6
  35.188    2126     5745.1      973.0
  35.206    2127     5747.2      974.3
  35.222    2128     5749.5      975.8
  35.239    2129     5751.8      976.3
  35.256    2130     5754.2      976.6
  35.274    2131     5757.5      977.7
  35.290    2132     5759.5      978.3
  35.307    2133     5762.1      978.2
  35.323    2134     5764.8      979.3
  35.340    2135     5766.7      980.6
  35.357    2136     5769.1      981.2
  35.376    2137     5772.2      982.5
  35.392    2138     5775.0      983.0
  35.409    2139     5776.2      983.3
  35.426    2140     5778.2      984.4
  35.443    2141     5780.7      985.1
  35.459    2142     5783.2      985.8
  35.476    2143     5785.7      985.7
  35.493    2144     5788.0      986.7
  35.512    2145     5789.7      988.8
  35.530    2146     5792.9      989.5
  35.546    2147     5795.7      990.4
  35.564    2148     5798.1      992.1
  35.579    2149     5800.5      993.4
  35.596    2150     5802.3      994.3
  35.616    2151     5804.3      995.8
  35.632    2152     5807.1      996.9
  35.649    2153     5809.5      998.1
  35.665    2154     5812.2      999.2
  35.682    2155     5813.9     1000.0
  35.699    2156     5816.6     1000.3
  35.716    2157     5819.0     1001.1
  35.732    2158     5822.0     1001.4
  35.749    2159     5825.0     1001.9
  35.766    2160     5826.5     1002.1
  35.783    2161     5829.8     1003.0
  35.800    2162     5832.4     1003.5
  35.817    2163     5835.1     1003.0
  35.834    2164     5837.7     1002.6
  35.852    2165     5840.4     1002.3
  35.867    2166     5842.8     1001.7
  35.884    2167     5845.9     1000.7
  35.903    2168     5848.0      999.5
  35.919    2169     5850.3      998.7
  35.936    2170     5852.8      998.1
  35.954    2171     5856.1      997.9
  35.970    2172     5859.4      997.5
  35.987    2173     5862.3      996.9
  36.003    2174     5865.2      996.4
  36.020    2175     5868.3      996.2
  36.037    2176     5871.9      996.5
  36.054    2177     5875.3      996.5
  36.071    2178     5878.9      997.0
  36.089    2179     5881.8      996.4
  36.106    2180     5884.7      995.5
  36.123    2181     5887.8      995.1
  36.139    2182     5891.8      994.6
  36.156    2183     5893.9      993.6
  36.173    2184     5896.5      993.2
  36.190    2185     5899.1      992.5
  36.207    2186     5901.1      991.7
  36.224    2187     5903.2      991.4
  36.242    2188     5905.6      992.1
  36.259    2189     5906.5      992.3
  36.275    2190     5909.2      992.9
  36.292    2191     5909.9      992.8
  36.309    2192     5912.3      993.3
  36.326    2193     5915.0      992.1
  36.343    2194     5917.6      991.4
  36.360    2195     5920.2      990.7
  36.377    2196     5922.2      990.6
  36.394    2197     5924.0      989.9
  36.410    2198     5926.5      989.8
  36.427    2199     5929.5      989.7
  36.444    2200     5931.5      989.0
  36.461    2201     5933.3      987.5
  36.478    2202     5935.1      985.9
  36.495    2203     5937.0      984.3
  36.512    2204     5938.8      983.0
  36.529    2205     5940.4      981.6
  36.547    2206     5942.7      979.9
  36.563    2207     5944.4      978.7
  36.580    2208     5946.8      976.5
  36.597    2209     5948.9      974.6
  36.614    2210     5951.0      972.9
  36.633    2211     5952.2      971.6
  36.649    2212     5955.3      971.6
  36.666    2213     5956.8      971.3
  36.682    2214     5958.6      972.3
  36.699    2215     5960.8      973.3
  36.716    2216     5963.2      973.4
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2216 frames. Log → kf_log.csv
