Standard EKF — UWB Realtime
  Q=0.01 mm²   R=50.0 mm²
  28.328    1710     4525.9      940.4
  28.345    1711     4528.1      933.8
  28.363    1712     4530.3      928.4
  28.381    1713     4532.4      923.1
  28.401    1714     4534.6      917.4
  28.418    1715     4537.2      911.5
  28.438    1716     4542.4      911.7
  28.460    1717     4548.7      912.3
  28.483    1718     4554.7      912.8
  28.502    1719     4560.0      913.9
  28.525    1720     4565.2      914.9
  28.541    1721     4567.6      910.8
  28.563    1722     4569.5      906.9
  28.581    1723     4572.0      902.6
  28.600    1724     4576.6      904.3
  28.619    1725     4579.0      900.2
  28.638    1726     4581.0      896.0
  28.656    1727     4582.1      891.4
  28.674    1728     4582.5      886.3
  28.690    1729     4585.2      888.4
  28.710    1730     4589.0      891.7
  28.727    1731     4596.2      890.0
  28.742    1732     4599.7      893.0
  28.763    1733     4603.5      896.7
  28.782    1734     4606.4      899.8
  28.805    1735     4609.3      902.8
  28.826    1736     4613.1      905.2
  28.847    1737     4614.0      902.6
  28.863    1738     4617.3      906.2
  28.880    1739     4618.7      905.0
  28.897    1740     4619.8      902.5
  28.914    1741     4622.6      905.7
  28.931    1742     4625.5      909.1
  28.947    1743     4628.0      912.3
  28.964    1744     4630.8      915.8
  28.981    1745     4632.8      918.8
  28.998    1746     4635.4      922.3
  29.016    1747     4636.9      925.8
  29.038    1748     4639.0      928.8
  29.056    1749     4640.4      932.2
  29.079    1750     4641.8      935.6
  29.095    1751     4644.6      939.1
  29.112    1752     4645.2      935.7
  29.129    1753     4645.7      931.9
  29.145    1754     4648.7      934.2
  29.165    1755     4651.3      936.7
  29.183    1756     4654.2      938.8
  29.200    1757     4657.9      940.7
  29.218    1758     4659.9      937.4
  29.238    1759     4661.3      933.9
  29.258    1760     4663.2      930.6
  29.277    1761     4664.8      927.1
  29.297    1762     4666.5      923.3
  29.315    1763     4669.0      921.1
  29.331    1764     4671.0      920.5
  29.347    1765     4670.5      915.3
  29.369    1766     4670.8      909.8
  29.392    1767     4671.0      904.4
  29.409    1768     4672.2      900.8
  29.429    1769     4673.6      897.0
  29.445    1770     4675.7      893.3
  29.462    1771     4677.3      891.0
  29.479    1772     4679.2      888.3
  29.496    1773     4678.9      880.1
  29.512    1774     4678.9      873.0
  29.529    1775     4680.6      869.9
  29.546    1776     4683.0      865.9
  29.562    1777     4683.5      857.8
  29.579    1778     4686.0      853.8
  29.596    1779     4688.3      848.8
  29.613    1780     4690.9      844.9
  29.629    1781     4693.4      841.1
  29.646    1782     4695.7      837.0
  29.669    1783     4698.0      833.1
  29.685    1784     4701.7      832.8
  29.702    1785     4703.8      826.8
  29.719    1786     4704.9      822.0
  29.736    1787     4707.8      817.5
  29.753    1788     4710.4      813.0
  29.770    1789     4712.1      808.1
  29.787    1790     4716.6      809.4
  29.804    1791     4718.5      805.4
  29.821    1792     4723.5      806.2
  29.838    1793     4725.6      802.0
  29.855    1794     4727.6      798.0
  29.871    1795     4731.9      798.6
  29.888    1796     4734.3      794.9
  29.904    1797     4737.7      795.0
  29.921    1798     4742.5      795.5
  29.938    1799     4744.2      790.1
  29.957    1800     4748.1      790.6
  29.973    1801     4752.4      790.6
  29.990    1802     4756.2      790.7
  30.007    1803     4760.2      791.4
  30.025    1804     4762.0      786.4
  30.041    1805     4765.0      786.1
  30.058    1806     4769.2      786.8
  30.075    1807     4772.7      787.0
  30.092    1808     4776.0      787.2
  30.109    1809     4778.1      787.4
  30.126    1810     4780.9      787.0
  30.143    1811     4785.1      791.8
  30.161    1812     4788.4      791.9
  30.177    1813     4793.3      796.0
  30.194    1814     4797.2      799.6
  30.211    1815     4800.6      800.6
  30.228    1816     4805.5      803.7
  30.245    1817     4809.8      805.5
  30.261    1818     4815.6      808.2
  30.277    1819     4820.8      808.3
  30.294    1820     4824.8      809.8
  30.310    1821     4829.5      811.0
  30.327    1822     4835.5      811.4
  30.344    1823     4841.3      812.0
  30.361    1824     4844.7      809.6
  30.378    1825     4848.7      809.8
  30.395    1826     4848.5      809.3
  30.412    1827     4847.2      806.6
  30.430    1828     4847.0      803.2
  30.446    1829     4845.9      801.6
  30.463    1830     4845.3      799.3
  30.480    1831     4847.8      799.0
  30.497    1832     4845.1      793.3
  30.514    1833     4845.7      794.0
  30.531    1834     4844.2      794.3
  30.548    1835     4840.8      787.6
  30.565    1836     4838.6      781.2
  30.582    1837     4835.8      776.0
  30.598    1838     4833.9      769.5
  30.615    1839     4831.7      763.3
  30.632    1840     4830.1      757.5
  30.649    1841     4828.3      752.2
  30.666    1842     4826.4      747.0
  30.683    1843     4825.1      741.9
  30.700    1844     4823.9      736.6
  30.717    1845     4823.5      731.5
  30.732    1846     4822.7      726.6
  30.749    1847     4822.1      723.4
  30.766    1848     4821.4      718.6
  30.783    1849     4821.6      714.2
  30.800    1850     4821.3      710.7
  30.817    1851     4821.5      706.6
  30.834    1852     4825.4      704.6
  30.851    1853     4824.9      701.8
  30.868    1854     4824.8      700.5
  30.884    1855     4824.4      697.9
  30.901    1856     4824.5      695.7
  30.917    1857     4828.8      695.3
  30.934    1858     4830.9      691.7
  30.951    1859     4829.8      690.2
  30.968    1860     4833.5      689.6
  30.985    1861     4833.6      687.2
  31.002    1862     4837.2      685.8
  31.019    1863     4837.3      683.4
  31.035    1864     4837.0      680.6
  31.052    1865     4841.0      678.9
  31.069    1866     4842.7      674.9
  31.086    1867     4847.1      672.3
  31.106    1868     4849.3      669.0
  31.123    1869     4848.6      666.9
  31.140    1870     4851.5      662.8
  31.156    1871     4851.3      661.2
  31.173    1872     4855.2      659.2
  31.191    1873     4856.1      656.4
  31.207    1874     4856.2      654.3
  31.225    1875     4861.6      650.5
  31.242    1876     4871.1      649.4
  31.259    1877     4874.8      648.4
  31.275    1878     4879.5      647.4
  31.291    1879     4885.7      644.0
  31.308    1880     4894.2      642.2
  31.325    1881     4900.3      643.1
  31.342    1882     4906.9      642.5
  31.359    1883     4916.0      639.4
  31.376    1884     4921.0      638.9
  31.393    1885     4927.7      637.8
  31.411    1886     4934.2      636.3
  31.427    1887     4940.3      632.2
  31.444    1888     4945.6      629.0
  31.461    1889     4951.3      626.1
  31.478    1890     4955.7      622.7
  31.495    1891     4959.6      618.5
  31.512    1892     4963.6      614.3
  31.529    1893     4966.1      609.3
  31.546    1894     4969.0      606.3
  31.563    1895     4971.5      601.8
  31.579    1896     4975.3      598.2
  31.596    1897     4978.1      594.4
  31.613    1898     4980.3      591.2
  31.630    1899     4984.4      587.4
  31.647    1900     4988.3      587.9
  31.664    1901     4990.8      589.2
  31.681    1902     4993.0      586.1
  31.698    1903     4996.5      587.3
  31.714    1904     4998.9      588.5
  31.731    1905     5003.0      584.2
  31.748    1906     5005.6      579.6
  31.766    1907     5009.5      580.0
  31.782    1908     5013.0      579.0
  31.800    1909     5017.2      578.0
  31.817    1910     5019.4      577.6
  31.834    1911     5020.0      572.5
  31.850    1912     5021.6      567.3
  31.867    1913     5023.2      563.2
  31.884    1914     5025.2      563.4
  31.901    1915     5027.2      563.1
  31.918    1916     5030.0      559.9
  31.935    1917     5031.9      557.2
  31.952    1918     5033.6      554.2
  31.969    1919     5035.2      551.2
  31.986    1920     5036.5      549.2
  32.002    1921     5037.4      546.7
  32.019    1922     5038.5      543.3
  32.036    1923     5039.9      541.8
  32.053    1924     5039.7      540.4
  32.070    1925     5040.9      538.7
  32.087    1926     5041.3      535.9
  32.104    1927     5041.1      534.8
  32.121    1928     5042.0      534.4
  32.137    1929     5043.1      533.7
  32.154    1930     5046.2      536.2
  32.171    1931     5048.1      540.0
  32.188    1932     5050.0      543.1
  32.205    1933     5051.9      547.4
  32.222    1934     5053.9      551.1
  32.239    1935     5056.6      555.0
  32.256    1936     5059.2      559.2
  32.274    1937     5064.7      564.3
  32.290    1938     5067.2      568.6
  32.307    1939     5069.0      573.0
  32.324    1940     5072.6      577.9
  32.343    1941     5074.8      582.1
  32.360    1942     5077.0      586.8
  32.377    1943     5079.8      591.0
  32.395    1944     5083.4      595.6
  32.411    1945     5088.2      597.8
  32.427    1946     5093.0      600.3
  32.445    1947     5094.9      605.2
  32.463    1948     5097.1      610.8
  32.480    1949     5102.6      613.4
  32.497    1950     5108.6      615.7
  32.517    1951     5114.6      618.7
  32.533    1952     5120.1      621.3
  32.550    1953     5124.1      627.0
  32.567    1954     5131.3      629.8
  32.583    1955     5136.6      634.1
  32.600    1956     5145.8      634.2
  32.617    1957     5150.6      638.4
  32.634    1958     5153.8      643.7
  32.650    1959     5157.8      648.2
  32.667    1960     5161.0      652.4
  32.684    1961     5165.5      654.9
  32.701    1962     5170.1      657.0
  32.718    1963     5174.4      659.5
  32.738    1964     5178.4      662.0
  32.756    1965     5182.5      664.5
  32.772    1966     5190.8      667.8
  32.791    1967     5198.4      671.0
  32.809    1968     5201.8      672.7
  32.828    1969     5205.6      674.8
  32.848    1970     5208.4      676.8
  32.866    1971     5214.1      680.2
  32.882    1972     5219.7      683.4
  32.899    1973     5226.4      682.7
  32.916    1974     5233.6      683.9
  32.933    1975     5240.0      684.2
  32.950    1976     5246.2      685.7
  32.966    1977     5249.9      688.7
  32.983    1978     5255.7      689.5
  33.000    1979     5258.7      692.9
  33.017    1980     5264.9      693.9
  33.034    1981     5268.0      696.7
  33.051    1982     5274.4      700.7
  33.068    1983     5279.7      704.0
  33.085    1984     5283.0      708.7
  33.102    1985     5283.6      714.2
  33.118    1986     5287.4      717.6
  33.135    1987     5295.2      718.5
  33.155    1988     5303.1      718.6
  33.170    1989     5307.6      721.2
  33.187    1990     5313.7      722.0
  33.204    1991     5320.5      722.8
  33.221    1992     5326.0      723.3
  33.238    1993     5330.9      724.0
  33.254    1994     5335.7      724.8
  33.271    1995     5339.4      726.2
  33.288    1996     5343.1      728.1
  33.305    1997     5346.5      730.3
  33.322    1998     5350.4      733.2
  33.339    1999     5352.2      736.4
  33.356    2000     5354.1      739.3
  33.373    2001     5355.6      741.8
  33.390    2002     5357.3      745.7
  33.407    2003     5365.9      751.0
  33.424    2004     5371.2      755.9
  33.441    2005     5375.8      760.5
  33.458    2006     5380.5      765.0
  33.475    2007     5387.7      769.9
  33.492    2008     5397.7      772.2
  33.508    2009     5404.1      777.2
  33.526    2010     5411.0      781.5
  33.542    2011     5417.8      786.2
  33.558    2012     5424.3      789.6
  33.576    2013     5429.6      793.5
  33.592    2014     5434.8      797.5
  33.610    2015     5438.5      800.2
  33.626    2016     5442.6      803.0
  33.644    2017     5446.3      804.7
  33.661    2018     5450.6      807.0
  33.677    2019     5457.1      806.0
  33.694    2020     5463.1      806.6
  33.713    2021     5468.0      807.4
  33.729    2022     5473.2      807.6
  33.747    2023     5476.7      808.9
  33.766    2024     5481.0      809.6
  33.784    2025     5488.4      812.0
  33.803    2026     5495.3      813.6
  33.822    2027     5502.0      815.4
  33.841    2028     5508.9      817.0
  33.858    2029     5516.6      818.6
  33.879    2030     5524.3      819.9
  33.896    2031     5529.9      821.6
  33.915    2032     5535.5      824.1
  33.932    2033     5541.1      825.4
  33.948    2034     5546.5      826.8
  33.970    2035     5551.9      828.4
  33.986    2036     5555.4      829.6
  34.005    2037     5559.6      830.7
  34.021    2038     5561.2      831.6
  34.038    2039     5562.3      831.0
  34.055    2040     5563.0      830.3
  34.071    2041     5563.1      829.6
  34.088    2042     5572.4      831.8
  34.104    2043     5572.1      831.8
  34.121    2044     5573.4      830.8
  34.138    2045     5573.9      831.0
  34.155    2046     5575.2      831.4
  34.174    2047     5576.7      831.4
  34.191    2048     5579.5      832.4
  34.207    2049     5581.9      834.3
  34.224    2050     5585.1      835.4
  34.242    2051     5588.0      837.3
  34.259    2052     5592.3      838.4
  34.276    2053     5596.9      839.7
  34.293    2054     5600.4      841.5
  34.311    2055     5604.2      843.4
  34.327    2056     5608.9      844.8
  34.344    2057     5612.8      845.8
  34.361    2058     5616.1      846.8
  34.378    2059     5620.0      847.6
  34.395    2060     5624.5      848.3
  34.412    2061     5628.3      848.9
  34.429    2062     5631.9      849.1
  34.447    2063     5635.6      849.7
  34.467    2064     5639.4      850.6
  34.483    2065     5643.8      851.3
  34.501    2066     5648.3      852.5
  34.518    2067     5652.9      853.4
  34.535    2068     5658.0      854.6
  34.552    2069     5663.0      856.4
  34.569    2070     5668.4      857.4
  34.585    2071     5673.5      859.2
  34.602    2072     5678.3      860.7
  34.618    2073     5682.5      861.7
  34.635    2074     5687.1      863.2
  34.652    2075     5691.6      864.6
  34.668    2076     5696.6      865.9
  34.685    2077     5700.8      867.0
  34.702    2078     5705.4      868.0
  34.719    2079     5709.1      869.1
  34.735    2080     5712.9      869.5
  34.752    2081     5716.8      869.7
  34.771    2082     5719.5      869.7
  34.787    2083     5722.4      870.2
  34.804    2084     5726.5      871.0
  34.824    2085     5730.6      871.9
  34.841    2086     5732.9      871.8
  34.857    2087     5735.4      872.9
  34.873    2088     5738.3      872.8
  34.890    2089     5740.7      873.4
  34.907    2090     5744.1      874.1
  34.924    2091     5748.3      874.5
  34.941    2092     5751.6      876.1
  34.958    2093     5755.8      876.3
  34.975    2094     5759.8      877.5
  34.992    2095     5762.4      877.5
  35.008    2096     5764.9      878.9
  35.027    2097     5766.9      879.7
  35.043    2098     5769.3      881.7
  35.060    2099     5771.8      883.2
  35.077    2100     5773.9      885.4
  35.095    2101     5775.1      887.3
  35.113    2102     5777.3      889.4
  35.130    2103     5779.7      891.3
  35.148    2104     5781.6      893.9
  35.164    2105     5783.0      895.1
  35.182    2106     5785.8      897.3
  35.198    2107     5788.2      898.8
  35.215    2108     5790.5      900.8
  35.233    2109     5792.8      903.0
  35.250    2110     5795.5      905.8
  35.266    2111     5797.3      907.9
  35.283    2112     5799.4      909.7
  35.300    2113     5801.5      912.5
  35.317    2114     5804.1      914.3
  35.334    2115     5805.6      916.0
  35.351    2116     5808.3      918.1
  35.368    2117     5810.6      920.0
  35.385    2118     5813.5      922.4
  35.401    2119     5815.9      923.7
  35.417    2120     5819.0      925.9
  35.434    2121     5822.9      927.3
  35.451    2122     5826.2      928.7
  35.468    2123     5829.4      930.9
  35.485    2124     5830.5      931.8
  35.502    2125     5833.5      933.7
  35.519    2126     5833.4      934.6
  35.536    2127     5835.2      935.7
  35.553    2128     5835.4      936.4
  35.569    2129     5834.4      935.5
  35.586    2130     5833.7      934.6
  35.603    2131     5832.1      934.4
  35.623    2132     5830.1      933.2
  35.640    2133     5835.3      935.3
  35.658    2134     5834.1      935.7
  35.674    2135     5833.8      935.4
  35.693    2136     5834.5      934.5
  35.709    2137     5840.2      936.6
  35.728    2138     5841.6      936.4
  35.745    2139     5843.0      937.4
  35.763    2140     5844.6      939.1
  35.779    2141     5846.2      940.2
  35.796    2142     5847.5      941.2
  35.811    2143     5848.8      941.5
  35.827    2144     5850.3      940.8
  35.846    2145     5851.4      940.6
  35.864    2146     5852.0      940.5
  35.880    2147     5853.6      941.9
  35.898    2148     5855.4      942.5
  35.915    2149     5857.0      942.4
  35.931    2150     5861.7      938.3
  35.948    2151     5863.3      938.4
  35.965    2152     5865.6      938.2
  35.982    2153     5867.7      936.2
  35.999    2154     5869.5      933.3
  36.016    2155     5871.6      932.2
  36.033    2156     5872.8      930.7
  36.050    2157     5874.2      930.3
  36.067    2158     5875.4      928.3
  36.083    2159     5877.5      928.5
  36.100    2160     5879.9      926.9
  36.117    2161     5882.9      926.5
  36.134    2162     5886.3      924.7
  36.151    2163     5889.2      922.3
  36.168    2164     5891.8      921.0
  36.185    2165     5893.9      919.3
  36.202    2166     5896.6      918.6
  36.220    2167     5898.9      919.2
  36.236    2168     5899.8      918.7
  36.253    2169     5900.6      916.9
  36.272    2170     5901.6      917.0
  36.288    2171     5903.3      917.6
  36.305    2172     5904.1      918.3
  36.322    2173     5904.2      920.1
  36.339    2174     5904.9      919.2
  36.355    2175     5907.4      918.2
  36.372    2176     5908.8      918.4
  36.389    2177     5910.5      918.1
  36.406    2178     5911.0      919.7
  36.423    2179     5912.5      921.9
  36.440    2180     5913.5      923.8
  36.458    2181     5913.5      924.9
  36.475    2182     5917.9      923.6
  36.493    2183     5923.2      921.8
  36.512    2184     5924.3      922.9
  36.529    2185     5924.8      924.0
  36.546    2186     5929.5      923.7
  36.564    2187     5932.7      923.1
  36.584    2188     5935.8      921.7
  36.602    2189     5936.3      921.8
  36.618    2190     5938.9      921.6
  36.637    2191     5942.4      920.8
  36.653    2192     5942.7      921.5
  36.673    2193     5941.7      922.3
  36.689    2194     5948.3      925.3
  36.708    2195     5946.7      925.8
  36.724    2196     5956.7      927.0
  36.741    2197     5966.8      928.1
  36.758    2198     5974.5      931.8
  36.774    2199     5981.3      935.5
  36.793    2200     5988.2      938.8
  36.812    2201     5994.8      942.3
  36.833    2202     6001.4      945.7
  36.851    2203     6001.3      946.6
  36.871    2204     6001.6      949.5
  36.887    2205     6001.2      952.7
  36.906    2206     6000.4      955.6
  36.921    2207     5999.2      958.5
  36.938    2208     5999.0      960.4
  36.955    2209     6012.1      954.9
  36.972    2210     6015.4      958.1
  36.988    2211     6015.9      960.4
  37.004    2212     6019.7      963.1
  37.021    2213     6021.1      966.2
[ROBOT] Đã dừng điều khiển xe.

[✓] Dừng. 2213 frames. Log → realtime_log.csv
