timestamp_s,anchor_id,distance_mm,v_mm_s,heading_deg
30.6088,0x1003,4784.00,167.69,6.00
30.6099,0x1004,2561.00,167.69,6.00
30.6236,0x1001,5356.00,167.69,5.94
30.6247,0x1002,6323.00,167.69,5.94
30.6258,0x1003,4765.00,167.69,5.94
30.6269,0x1004,2542.00,167.69,5.94
30.6406,0x1001,5328.00,167.69,5.94
30.6417,0x1002,6379.00,167.69,5.94
30.6428,0x1003,4765.00,167.69,5.94
30.6439,0x1004,2561.00,167.69,5.94
30.6576,0x1001,5309.00,167.69,5.94
30.6587,0x1002,6351.00,167.69,5.94
30.6598,0x1003,4794.00,167.69,5.94
30.6609,0x1004,2533.00,167.69,5.94
30.6736,0x1001,5319.00,173.10,5.87
30.6747,0x1002,6351.00,173.10,5.87
30.6758,0x1003,4803.00,173.10,5.87
30.6769,0x1004,2561.00,173.10,5.87
30.6906,0x1001,5319.00,173.10,5.87
30.6917,0x1002,6370.00,173.10,5.87
30.6928,0x1003,4306.00,173.10,5.87
30.6939,0x1004,2561.00,173.10,5.87
30.7076,0x1001,5347.00,173.10,5.87
30.7087,0x1002,6332.00,173.10,5.87
30.7098,0x1003,4850.00,173.10,5.87
30.7109,0x1004,2495.00,173.10,5.87
30.7266,0x1001,5309.00,167.69,5.81
30.7277,0x1002,6332.00,167.69,5.81
30.7288,0x1003,4400.00,167.69,5.81
30.7299,0x1004,2542.00,167.69,5.81
30.7426,0x1001,5375.00,167.69,5.81
30.7437,0x1002,6388.00,167.69,5.81
30.7448,0x1003,4934.00,167.69,5.81
30.7459,0x1004,2542.00,167.69,5.81
30.7606,0x1001,5403.00,167.69,5.81
30.7617,0x1002,6351.00,167.69,5.81
30.7628,0x1003,4934.00,167.69,5.81
30.7639,0x1004,2561.00,167.69,5.81
30.7780,0x1001,5319.00,170.40,5.75
30.7791,0x1002,6360.00,170.40,5.75
30.7802,0x1003,4484.00,170.40,5.75
30.7813,0x1004,2542.00,170.40,5.75
30.7949,0x1001,5394.00,170.40,5.75
30.7960,0x1002,6332.00,170.40,5.75
30.7971,0x1003,4484.00,170.40,5.75
30.7982,0x1004,2598.00,170.40,5.75
30.8113,0x1001,5338.00,170.40,5.75
30.8124,0x1002,6379.00,170.40,5.75
30.8135,0x1003,4550.00,170.40,5.75
30.8146,0x1004,2542.00,170.40,5.75
30.8283,0x1001,5356.00,167.69,5.69
30.8294,0x1002,6388.00,167.69,5.69
30.8305,0x1003,4578.00,167.69,5.69
30.8316,0x1004,2570.00,167.69,5.69
30.8452,0x1001,5328.00,167.69,5.69
30.8463,0x1002,6388.00,167.69,5.69
30.8474,0x1003,4606.00,167.69,5.69
30.8485,0x1004,2552.00,167.69,5.69
30.8622,0x1001,5338.00,167.69,5.69
30.8633,0x1002,6388.00,167.69,5.69
30.8644,0x1003,4625.00,167.69,5.69
30.8655,0x1004,2523.00,167.69,5.69
30.8791,0x1001,5385.00,170.40,5.56
30.8803,0x1002,6360.00,170.40,5.56
30.8813,0x1003,4775.00,170.40,5.56
30.8823,0x1004,2486.00,170.40,5.56
30.8959,0x1001,5394.00,170.40,5.56
30.8969,0x1002,6351.00,170.40,5.56
30.8978,0x1003,4840.00,170.40,5.56
30.8988,0x1004,2570.00,170.40,5.56
30.9128,0x1001,5394.00,170.40,5.56
30.9138,0x1002,6416.00,170.40,5.56
30.9148,0x1003,4887.00,170.40,5.56
30.9158,0x1004,2542.00,170.40,5.56
30.9298,0x1001,5356.00,170.40,5.50
30.9308,0x1002,6426.00,170.40,5.50
30.9317,0x1003,5075.00,170.40,5.50
30.9328,0x1004,2523.00,170.40,5.50
30.9458,0x1001,5394.00,170.40,5.50
30.9468,0x1002,6445.00,170.40,5.50
30.9477,0x1003,5009.00,170.40,5.50
30.9487,0x1004,2495.00,170.40,5.50
30.9625,0x1001,5347.00,170.40,5.50
30.9634,0x1002,6435.00,170.40,5.50
30.9644,0x1003,5009.00,170.40,5.50
30.9654,0x1004,2542.00,170.40,5.50
30.9795,0x1001,5347.00,167.69,5.44
30.9805,0x1002,6388.00,167.69,5.44
30.9816,0x1003,4991.00,167.69,5.44
30.9827,0x1004,2561.00,167.69,5.44
30.9966,0x1001,5319.00,167.69,5.44
30.9977,0x1002,6351.00,167.69,5.44
30.9988,0x1003,5037.00,167.69,5.44
30.9998,0x1004,2542.00,167.69,5.44
31.0136,0x1001,5319.00,167.69,5.44
31.0147,0x1002,6416.00,167.69,5.44
31.0158,0x1003,5056.00,167.69,5.44
31.0168,0x1004,2523.00,167.69,5.44
31.0306,0x1001,5385.00,170.40,5.44
31.0317,0x1002,6398.00,170.40,5.44
31.0328,0x1003,5075.00,170.40,5.44
31.0339,0x1004,2486.00,170.40,5.44
31.0487,0x1001,5328.00,170.40,5.44
31.0498,0x1002,6388.00,170.40,5.44
31.0512,0x1003,5075.00,170.40,5.44
31.0522,0x1004,2533.00,170.40,5.44
31.0656,0x1001,5394.00,170.40,5.44
31.0667,0x1002,6379.00,170.40,5.44
31.0678,0x1003,5122.00,170.40,5.44
31.0688,0x1004,2552.00,170.40,5.44
31.0817,0x1001,5347.00,170.40,5.37
31.0828,0x1002,6482.00,170.40,5.37
31.0839,0x1003,5112.00,170.40,5.37
31.0850,0x1004,2561.00,170.40,5.37
31.0987,0x1001,5356.00,170.40,5.37
31.0998,0x1002,6435.00,170.40,5.37
31.1009,0x1003,5169.00,170.40,5.37
31.1020,0x1004,2495.00,170.40,5.37
31.1155,0x1001,5394.00,170.40,5.37
31.1166,0x1002,6473.00,170.40,5.37
31.1177,0x1003,5047.00,170.40,5.37
31.1188,0x1004,2505.00,170.40,5.37
31.1327,0x1001,5366.00,167.69,5.31
31.1338,0x1002,6398.00,167.69,5.31
31.1349,0x1003,5075.00,167.69,5.31
31.1360,0x1004,2495.00,167.69,5.31
31.1496,0x1001,5356.00,167.69,5.31
31.1507,0x1002,6435.00,167.69,5.31
31.1517,0x1003,5028.00,167.69,5.31
31.1528,0x1004,2514.00,167.69,5.31
31.1666,0x1001,5385.00,167.69,5.31
31.1676,0x1002,6426.00,167.69,5.31
31.1687,0x1003,5009.00,167.69,5.31
31.1698,0x1004,2505.00,167.69,5.31
31.1836,0x1001,5460.00,170.40,5.25
31.1847,0x1002,6445.00,170.40,5.25
31.1858,0x1003,4953.00,170.40,5.25
31.1869,0x1004,2533.00,170.40,5.25
31.2006,0x1001,5469.00,170.40,5.25
31.2017,0x1002,6454.00,170.40,5.25
31.2028,0x1003,4944.00,170.40,5.25
31.2039,0x1004,2477.00,170.40,5.25
31.2176,0x1001,5497.00,170.40,5.25
31.2186,0x1002,6416.00,170.40,5.25
31.2197,0x1003,4906.00,170.40,5.25
31.2208,0x1004,2505.00,170.40,5.25
31.2337,0x1001,5497.00,170.40,5.25
31.2348,0x1002,6445.00,170.40,5.25
31.2359,0x1003,4803.00,170.40,5.25
31.2369,0x1004,2486.00,170.40,5.25
31.2505,0x1001,5497.00,170.40,5.25
31.2516,0x1002,6416.00,170.40,5.25
31.2527,0x1003,4756.00,170.40,5.25
31.2538,0x1004,2486.00,170.40,5.25
31.2675,0x1001,5431.00,170.40,5.25
31.2686,0x1002,6445.00,170.40,5.25
31.2697,0x1003,4747.00,170.40,5.25
31.2708,0x1004,2533.00,170.40,5.25
31.2845,0x1001,5403.00,167.69,5.19
31.2857,0x1002,6407.00,167.69,5.19
31.2867,0x1003,4709.00,167.69,5.19
31.2878,0x1004,2495.00,167.69,5.19
31.3016,0x1001,5366.00,167.69,5.19
31.3027,0x1002,6445.00,167.69,5.19
31.3037,0x1003,5159.00,167.69,5.19
31.3048,0x1004,2467.00,167.69,5.19
31.3185,0x1001,5422.00,167.69,5.19
31.3196,0x1002,6416.00,167.69,5.19
31.3207,0x1003,4737.00,167.69,5.19
31.3235,0x1004,2505.00,167.69,5.19
31.3359,0x1001,5506.00,167.69,5.19
31.3370,0x1002,6398.00,167.69,5.19
31.3381,0x1003,5000.00,167.69,5.19
31.3392,0x1004,2477.00,167.69,5.19
31.3529,0x1001,5431.00,167.69,5.19
31.3540,0x1002,6407.00,167.69,5.19
31.3551,0x1003,4728.00,167.69,5.19
31.3561,0x1004,2467.00,167.69,5.19
31.3698,0x1001,5478.00,167.69,5.19
31.3713,0x1002,6426.00,167.69,5.19
31.3741,0x1003,5066.00,164.99,5.12
31.3752,0x1004,2514.00,164.99,5.12
31.3855,0x1001,5478.00,164.99,5.12
31.3866,0x1002,6407.00,164.99,5.12
31.3875,0x1003,4718.00,164.99,5.12
31.3885,0x1004,2448.00,164.99,5.12
31.4024,0x1001,5478.00,164.99,5.12
31.4033,0x1002,6426.00,164.99,5.12
31.4043,0x1003,4700.00,164.99,5.12
31.4053,0x1004,2514.00,164.99,5.12
31.4193,0x1001,5394.00,164.99,5.12
31.4203,0x1002,6445.00,164.99,5.12
31.4223,0x1003,4718.00,164.99,5.12
31.4241,0x1004,2477.00,189.33,5.06
31.4364,0x1001,5469.00,189.33,5.06
31.4374,0x1002,6407.00,189.33,5.06
31.4383,0x1003,4737.00,189.33,5.06
31.4393,0x1004,2505.00,189.33,5.06
31.4534,0x1001,5460.00,189.33,5.06
31.4543,0x1002,6473.00,189.33,5.06
31.4553,0x1003,4812.00,189.33,5.06
31.4562,0x1004,2467.00,189.33,5.06
31.4704,0x1001,5403.00,189.33,5.06
31.4723,0x1002,6463.00,189.33,5.06
31.4742,0x1003,4765.00,216.38,6.50
31.4752,0x1004,2448.00,216.38,6.50
31.4875,0x1001,5413.00,216.38,6.50
31.4886,0x1002,6520.00,216.38,6.50
31.4897,0x1003,4794.00,216.38,6.50
31.4911,0x1004,2514.00,216.38,6.50
31.5045,0x1001,5488.00,216.38,6.50
31.5056,0x1002,6473.00,216.38,6.50
31.5067,0x1003,4887.00,216.38,6.50
31.5078,0x1004,2448.00,216.38,6.50
31.5204,0x1001,5450.00,216.38,6.50
31.5230,0x1002,6491.00,216.38,6.50
31.5248,0x1003,4859.00,181.21,9.63
31.5260,0x1004,2486.00,181.21,9.63
31.5400,0x1001,5478.00,181.21,9.63
31.5411,0x1002,6520.00,181.21,9.63
31.5422,0x1003,4859.00,181.21,9.63
31.5433,0x1004,2477.00,181.21,9.63
31.5561,0x1001,5460.00,181.21,9.63
31.5572,0x1002,6538.00,181.21,9.63
31.5583,0x1003,4915.00,181.21,9.63
31.5593,0x1004,2505.00,181.21,9.63
31.5749,0x1001,5413.00,167.69,10.63
31.5759,0x1002,6538.00,167.69,10.63
31.5771,0x1003,4878.00,167.69,10.63
31.5781,0x1004,2448.00,167.69,10.63
31.5908,0x1001,5413.00,167.69,10.63
31.5917,0x1002,6501.00,167.69,10.63
31.5927,0x1003,4962.00,167.69,10.63
31.5937,0x1004,2448.00,167.69,10.63
31.6077,0x1001,5413.00,167.69,10.63
31.6087,0x1002,6510.00,167.69,10.63
31.6097,0x1003,4906.00,167.69,10.63
31.6106,0x1004,2467.00,167.69,10.63
31.6247,0x1001,5385.00,167.69,10.75
31.6256,0x1002,6473.00,167.69,10.75
31.6266,0x1003,4887.00,167.69,10.75
31.6276,0x1004,2448.00,167.69,10.75
31.6416,0x1001,5347.00,167.69,10.75
31.6426,0x1002,6482.00,167.69,10.75
31.6435,0x1003,4925.00,167.69,10.75
31.6445,0x1004,2448.00,167.69,10.75
31.6580,0x1001,5413.00,167.69,10.75
31.6590,0x1002,6463.00,167.69,10.75
31.6600,0x1003,4981.00,167.69,10.75
31.6609,0x1004,2523.00,167.69,10.75
31.6750,0x1001,5328.00,167.69,10.75
31.6759,0x1002,6463.00,167.69,10.75
31.6769,0x1003,4934.00,167.69,10.75
31.6779,0x1004,2486.00,167.69,10.75
31.6921,0x1001,5525.00,167.69,10.75
31.6932,0x1002,6501.00,167.69,10.75
31.6943,0x1003,4887.00,167.69,10.75
31.6953,0x1004,2533.00,167.69,10.75
31.7090,0x1001,5366.00,167.69,10.75
31.7101,0x1002,6463.00,167.69,10.75
31.7112,0x1003,4897.00,167.69,10.75
31.7123,0x1004,2467.00,167.69,10.75
31.7260,0x1001,5403.00,164.99,10.69
31.7270,0x1002,6529.00,164.99,10.69
31.7281,0x1003,4915.00,164.99,10.69
31.7292,0x1004,2448.00,164.99,10.69
31.7429,0x1001,5385.00,164.99,10.69
31.7440,0x1002,6548.00,164.99,10.69
31.7451,0x1003,4906.00,164.99,10.69
31.7462,0x1004,2448.00,164.99,10.69
31.7598,0x1001,5413.00,164.99,10.69
31.7609,0x1002,6529.00,164.99,10.69
31.7620,0x1003,4859.00,164.99,10.69
31.7631,0x1004,2514.00,164.99,10.69
31.7781,0x1001,5375.00,167.69,10.56
31.7791,0x1002,6613.00,167.69,10.56
31.7802,0x1003,4859.00,167.69,10.56
31.7813,0x1004,2477.00,167.69,10.56
31.7977,0x1001,5375.00,167.69,10.56
31.7986,0x1002,6576.00,167.69,10.56
31.7996,0x1003,4859.00,167.69,10.56
31.8006,0x1004,2514.00,167.69,10.56
31.8136,0x1001,5413.00,167.69,10.56
31.8146,0x1002,6688.00,167.69,10.56
31.8156,0x1003,4794.00,167.69,10.56
31.8165,0x1004,2430.00,167.69,10.56
31.8323,0x1001,5413.00,167.69,10.44
31.8333,0x1002,6566.00,167.69,10.44
31.8343,0x1003,4887.00,167.69,10.44
31.8352,0x1004,2430.00,167.69,10.44
31.8483,0x1001,5366.00,167.69,10.44
31.8493,0x1002,6595.00,167.69,10.44
31.8503,0x1003,4878.00,167.69,10.44
31.8512,0x1004,2430.00,167.69,10.44
31.8653,0x1001,5422.00,167.69,10.44
31.8663,0x1002,6576.00,167.69,10.44
31.8672,0x1003,4906.00,167.69,10.44
31.8682,0x1004,2570.00,167.69,10.44
31.8823,0x1001,5403.00,162.28,10.19
31.8833,0x1002,6604.00,162.28,10.19
31.8842,0x1003,4869.00,162.28,10.19
31.8853,0x1004,2505.00,162.28,10.19
31.8994,0x1001,5422.00,162.28,10.19
31.9005,0x1002,6604.00,162.28,10.19
31.9016,0x1003,4972.00,162.28,10.19
31.9027,0x1004,2458.00,162.28,10.19
31.9175,0x1001,5413.00,162.28,10.19
31.9185,0x1002,6632.00,162.28,10.19
31.9196,0x1003,4972.00,162.28,10.19
31.9207,0x1004,2439.00,162.28,10.19
31.9334,0x1001,5403.00,164.99,10.00
31.9345,0x1002,6632.00,164.99,10.00
31.9356,0x1003,4934.00,164.99,10.00
31.9366,0x1004,2401.00,164.99,10.00
31.9504,0x1001,5413.00,164.99,10.00
31.9515,0x1002,6604.00,164.99,10.00
31.9525,0x1003,4897.00,164.99,10.00
31.9536,0x1004,2383.00,164.99,10.00
31.9673,0x1001,5394.00,164.99,10.00
31.9684,0x1002,6595.00,164.99,10.00
31.9695,0x1003,4925.00,164.99,10.00
31.9706,0x1004,2430.00,164.99,10.00
31.9844,0x1001,5385.00,164.99,9.81
31.9856,0x1002,6585.00,164.99,9.81
31.9866,0x1003,4972.00,164.99,9.81
31.9877,0x1004,2420.00,164.99,9.81
32.0018,0x1001,5366.00,164.99,9.81
32.0029,0x1002,6613.00,164.99,9.81
32.0042,0x1003,4981.00,164.99,9.81
32.0058,0x1004,2298.00,164.99,9.81
32.0185,0x1001,5356.00,164.99,9.81
32.0196,0x1002,6623.00,164.99,9.81
32.0207,0x1003,5000.00,164.99,9.81
32.0237,0x1004,2317.00,164.99,9.81
32.0354,0x1001,5422.00,162.28,9.63
32.0365,0x1002,6613.00,162.28,9.63
32.0376,0x1003,5019.00,162.28,9.63
32.0387,0x1004,2401.00,162.28,9.63
32.0565,0x1001,5422.00,162.28,9.63
32.0577,0x1002,6613.00,162.28,9.63
32.0589,0x1003,5019.00,162.28,9.63
32.0600,0x1004,2355.00,162.28,9.63
32.0734,0x1001,5385.00,167.69,9.50
32.0745,0x1002,6595.00,167.69,9.50
32.0756,0x1003,4944.00,167.69,9.50
32.0767,0x1004,2355.00,167.69,9.50
32.0903,0x1001,5394.00,167.69,9.50
32.0912,0x1002,6604.00,167.69,9.50
32.0922,0x1003,5028.00,167.69,9.50
32.0932,0x1004,2355.00,167.69,9.50
32.1085,0x1001,5431.00,167.69,9.50
32.1097,0x1002,6595.00,167.69,9.50
32.1107,0x1003,5019.00,167.69,9.50
32.1124,0x1004,2336.00,167.69,9.50
32.1246,0x1001,5422.00,164.99,9.38
32.1257,0x1002,6604.00,164.99,9.38
32.1267,0x1003,5094.00,164.99,9.38
32.1276,0x1004,2392.00,164.99,9.38
32.1428,0x1001,5375.00,164.99,9.38
32.1438,0x1002,6604.00,164.99,9.38
32.1447,0x1003,5019.00,164.99,9.38
32.1457,0x1004,2373.00,164.99,9.38
32.1589,0x1001,5441.00,164.99,9.38
32.1599,0x1002,6604.00,164.99,9.38
32.1608,0x1003,5244.00,164.99,9.38
32.1618,0x1004,2345.00,164.99,9.38
32.1777,0x1001,5403.00,164.99,9.31
32.1787,0x1002,6585.00,164.99,9.31
32.1796,0x1003,5244.00,164.99,9.31
32.1806,0x1004,2392.00,164.99,9.31
32.1968,0x1001,5403.00,164.99,9.31
32.1978,0x1002,6585.00,164.99,9.31
32.1988,0x1003,5169.00,164.99,9.31
32.1997,0x1004,2308.00,164.99,9.31
32.2149,0x1001,5422.00,164.99,9.31
32.2159,0x1002,6585.00,164.99,9.31
