timestamp,d0,d1,d2,d3,v_mm_s,gz
1784776567.443104,3687,5244,6473,5957,173.1000,-0.3100
1784776567.493800,3649,5225,6548,6013,175.8000,1.5000
1784776567.545536,3668,5225,6491,6004,175.8000,-0.3700
1784776567.597283,3602,5159,6576,6004,181.2100,0.6900
1784776567.648482,3658,5169,6520,6032,178.5100,-2.4400
1784776567.700359,3621,5188,6529,6022,178.5100,-1.9400
1784776567.751667,3602,5169,6557,6032,184.9100,-1.7500
1784776567.803540,3583,5150,6566,6004,177.6600,-1.1200
1784776567.854706,3574,5159,6557,6032,183.9200,-0.0600
1784776567.906418,3583,5150,6632,6032,181.2100,0.0000
1784776567.957705,3574,5159,6548,6022,181.2100,0.0000
1784776568.009449,3555,5159,6557,6079,184.9100,0.0000
1784776568.061420,3574,5094,6595,6135,178.5100,1.8100
1784776568.112711,3499,5141,6566,6060,178.5100,-0.5000
1784776568.164397,3555,5112,6585,6107,177.6600,1.7500
1784776568.215809,3565,5131,6595,6107,175.8000,-0.2500
1784776568.267432,3508,5150,6660,6097,173.8700,-0.1900
1784776568.318588,3499,5103,6623,6210,169.7100,-0.1900
1784776568.370483,3518,5112,6670,6154,176.6300,-1.2500
1784776568.422316,3499,5112,6613,6210,172.3600,0.8100
1784776568.473712,3443,5103,6698,6210,175.8000,0.0000
1784776568.525369,3480,5056,6660,6191,173.1000,0.3700
1784776568.576742,3490,5094,6698,6126,179.3900,0.1200
1784776568.628488,3452,5047,6651,6191,169.7100,-0.0600
1784776568.679711,3499,5056,6679,6210,182.1500,0.2500
1784776568.731483,3433,5075,6698,6163,175.0100,-0.3700
1784776568.782945,3452,5047,6660,6219,186.6200,-1.3700
1784776568.834785,3490,5047,6726,6248,183.9200,-0.1900
1784776568.886379,3471,4972,6679,6257,183.9200,-3.8800
1784776568.937959,3358,5019,6698,6257,186.6200,0.5600
1784776568.989424,3368,4991,6745,6276,181.2100,-2.0600
1784776569.040647,3405,5009,6707,6266,183.9200,0.0000
1784776569.093075,3415,5019,6763,6248,183.9200,1.3700
1784776569.143791,3452,5000,6763,6294,183.9200,-0.6300
1784776569.195554,3433,4991,6820,6304,183.9200,3.1900
1784776569.247048,3330,4981,6820,6304,189.3300,-0.7500
1784776569.298808,3471,5000,6763,6238,181.2100,0.9400
1784776569.350410,3368,4953,6782,6304,178.5100,0.1900
1784776569.401610,3321,4953,6782,6294,175.8000,1.1900
1784776569.453507,3396,4991,6801,6351,173.1000,0.1200
1784776569.504845,3340,4944,6867,6351,178.5100,0.4400
1784776569.556595,3377,4944,6829,6351,175.8000,0.0600
1784776569.607845,3293,4953,6820,6398,175.8000,-0.6300
1784776569.659547,3302,4925,6801,6388,175.8000,2.8800
1784776569.711388,3302,4972,6876,6332,178.5100,-0.0600
1784776569.762683,3340,4915,6885,6370,175.0100,1.2500
1784776569.814511,3227,4859,6848,6388,182.1500,0.0000
1784776569.865852,3293,4915,6839,6379,175.8000,1.5600
1784776569.917540,3283,4915,6857,6388,175.8000,-0.0600
1784776569.968890,3227,4887,6848,6426,167.6900,1.3700
1784776570.020605,3255,4887,6857,6454,170.4000,-1.8100
1784776570.071834,3199,4869,6914,6416,173.1000,-0.4400
1784776570.123880,3283,4869,6932,6388,170.4000,-1.0600
1784776570.175498,3246,4878,6895,6407,170.4000,-0.6300
1784776570.226905,3218,4887,6895,6445,167.0500,0.8100
1784776570.278544,3264,4887,6904,6463,171.1100,-0.4400
1784776570.329727,3246,4840,6942,6454,164.4000,2.1300
1784776570.381536,3189,4831,6951,6454,171.1100,-0.2500
1784776570.433081,3227,4850,6979,6463,167.6900,3.6900
1784776570.484879,3199,4859,6932,6501,164.4000,-1.0600
1784776570.535940,3143,4869,6914,6538,168.3500,1.0000
1784776570.587655,3133,4859,7017,6454,167.6900,-0.1900
1784776570.639508,3171,4803,6970,6510,173.1000,-0.1900
1784776570.690742,3189,4859,6960,6482,177.6600,-0.7500
1784776570.742690,3171,4803,6998,6491,175.8000,-1.1900
1784776570.793816,3152,4812,7007,6501,182.1500,-0.5600
1784776570.845917,3096,4840,6998,6510,178.5100,0.5600
1784776570.897186,3086,4812,6989,6520,181.2100,-0.1200
1784776570.948816,3096,4803,6970,6529,180.3100,0.1200
1784776571.000474,3199,4775,7007,6548,184.9100,-2.8800
1784776571.051703,3133,4794,7017,6595,181.2100,-0.3100
1784776571.103911,3152,4812,7036,6566,177.6600,0.3700
1784776571.154720,3133,4756,7045,6576,178.5100,1.5600
1784776571.206881,3105,4794,7017,6557,178.5100,0.1900
1784776571.257931,3067,4803,7045,6623,178.5100,-1.0000
1784776571.309658,3030,4784,7054,6595,179.3900,-0.0600
1784776571.360933,3077,4775,7036,6585,181.2100,-0.8100
1784776571.412657,3039,4765,7082,6604,175.0100,1.0000
1784776571.464511,3086,4737,7073,6604,178.5100,-0.0600
1784776571.515733,3049,4737,7092,6623,184.9100,1.0600
1784776571.567643,3067,4737,7092,6679,177.6600,-0.2500
1784776571.618928,2964,4709,7064,6595,181.2100,2.2500
1784776571.670611,2955,4756,7101,6660,178.5100,-0.0600
1784776571.722008,2983,4709,7148,6660,178.5100,1.5600
